,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,187847422.0,187847422.0,187246108.0,187246108.0
Share Issued,187847422.0,187847422.0,187246108.0,187246108.0
Total Debt,39031365.47,35921706.14,11882442.84,14375924.17
Tangible Book Value,3581676620.38,3344953942.36,2995885673.86,2714534744.82
Invested Capital,3826092661.23,3611919944.6,3225001207.85,2943321990.43
Working Capital,2514290520.99,2641287614.47,2424537887.36,2204972354.65
Net Tangible Assets,3581676620.38,3344953942.36,2995885673.86,2714534744.82
Capital Lease Obligations,24778083.88,25063609.02,5417556.59,7585006.37
Common Stock Equity,3826092661.23,3611919944.6,3225001207.85,2943321990.43
Total Capitalization,3826092661.23,3611919944.6,3225001207.85,2943321990.43
Total Equity Gross Minority Interest,3899363453.68,3670158440.2,3274466126.37,2990301956.84
Minority Interest,73270792.45,58238495.6,49464918.52,46979966.41
Stockholders Equity,3826092661.23,3611919944.6,3225001207.85,2943321990.43
Other Equity Interest,,,,
Treasury Stock,60013409.36,,,
Retained Earnings,1664200364.1,1391787818.74,1009235072.1,778955063.33
Additional Paid In Capital,1731139049.0,1731139049.0,1728896775.4,1747164048.52
Capital Stock,187847422.0,187847422.0,187811442.0,133747220.0
Common Stock,187847422.0,187847422.0,187811442.0,133747220.0
Total Liabilities Net Minority Interest,880243496.13,722514570.02,619553923.59,641444869.77
Total Non Current Liabilities Net Minority Interest,73754998.42,72994604.32,61350661.75,39808166.76
Tradeand Other Payables Non Current,37649810.98,39204410.98,44754410.98,21354410.98
Non Current Deferred Revenue,9495128.01,7273857.3,9100069.86,10868749.41
Non Current Deferred Taxes Liabilities,1831975.55,1452727.02,2078624.32,
Long Term Debt And Capital Lease Obligation,24778083.88,25063609.02,5417556.59,7585006.37
Long Term Capital Lease Obligation,24778083.88,25063609.02,5417556.59,7585006.37
Current Liabilities,806488497.71,649519965.7,558203261.84,601636703.01
Other Current Liabilities,4221511.35,10187271.74,5972144.9,2167049.18
Current Debt And Capital Lease Obligation,14253281.59,10858097.12,6464886.25,6790917.8
Current Debt,,10858097.12,6464886.25,6790917.8
Payables,757331359.13,557577669.62,505545661.63,579073998.9
Other Payable,198352732.32,237473064.03,152362491.76,170099295.67
Total Tax Payable,48868849.74,46311648.92,20874608.91,24542513.11
Accounts Payable,510109777.07,273792956.67,332308560.96,384432190.12
Total Assets,4779606949.81,4392673010.22,3894020049.96,3631746826.61
Total Non Current Assets,1458827931.11,1101865430.05,911278900.76,825137768.95
Other Non Current Assets,55609260.81,8763124.63,2725586.23,7091375.15
Non Current Deferred Assets,44976574.13,30326635.74,35925479.48,35620725.44
Non Current Deferred Taxes Assets,33451790.09,28718906.57,18625316.96,13537546.83
Investmentin Financial Assets,35386504.89,22805816.19,8940499.97,8940499.97
Available For Sale Securities,35386504.89,22805816.19,8940499.97,8940499.97
Long Term Equity Investment,59795713.32,49705900.65,43980460.22,48862652.31
Goodwill And Other Intangible Assets,244416040.85,266966002.24,229115533.99,228787245.61
Other Intangible Assets,74816455.63,89084072.16,97547527.0,97219238.62
Goodwill,169599585.22,177881930.08,131568006.99,131568006.99
Net PPE,985192047.02,694579044.03,571966023.91,482297723.64
Accumulated Depreciation,-228100324.0,-186509222.46,-150018944.96,-122401783.58
Gross PPE,1213292371.02,881088266.49,721984968.87,604699507.22
Construction In Progress,21174370.34,363799657.31,276944583.5,188969561.19
Other Properties,55252496.22,51338990.88,23567764.5,25818418.96
Machinery Furniture Equipment,319412536.73,266673700.69,225598862.43,194253677.37
Buildings And Improvements,,,,
Properties,817452967.73,199275917.61,195873758.44,195657849.7
Current Assets,3320779018.7,3290807580.17,2982741149.2,2806609057.66
Other Current Assets,417913863.84,1109174925.4,208761118.66,6212356.75
Prepaid Assets,32009120.01,28399198.08,27632043.67,39468753.96
Inventory,536582311.14,521509657.18,567307598.67,394292895.02
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,525428.71,,,
Finished Goods,279899299.99,257947123.44,292377241.96,163668779.13
Work In Process,84125869.38,69509446.06,68257028.69,74298560.24
Raw Materials,172031713.06,194053087.68,206673328.02,156325555.65
Other Receivables,13612810.38,12453427.99,10718314.95,11722633.79
Accounts Receivable,434035954.27,410002460.63,282229193.47,354951574.21
Allowance For Doubtful Accounts Receivable,-15714417.94,-10944276.85,-9034265.16,-8530345.27
Gross Accounts Receivable,449750372.21,420946737.48,291263458.63,363481919.48
Cash Cash Equivalents And Short Term Investments,1886624959.06,1209267910.89,1886092879.78,1999960843.93
Other Short Term Investments,,250.05,10726848.58,836500000.0
Cash And Cash Equivalents,1886624959.06,1209267660.84,1875366031.2,1163460843.93
Cash Equivalents,16498401.2,5000.0,5130.38,196000000.0
Cash Financial,1870126557.86,1209262660.84,1875360900.82,967460843.93
