,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,343402791.93,289482126.41,36762256.92,8137573.49
Repayment Of Debt,,-35000000.0,-100000000.0,
Issuance Of Debt,,35000000.0,100000000.0,
Capital Expenditure,-269619096.15,-256092634.56,-213377010.23,-164748646.56
End Cash Position,1870216138.2,1209262660.84,1875360900.82,967460843.93
Beginning Cash Position,1209262660.84,1875360900.82,967460843.93,645423238.99
Effect Of Exchange Rate Changes,-6954827.84,40186688.62,62929565.95,-30643738.64
Changes In Cash,667908305.2,-706284928.6,844970490.94,352681343.58
Financing Cash Flow,-357481298.67,-114494275.21,-73758016.43,-66015290.7
Net Other Financing Charges,-74061723.0,-9799626.01,27466168.82,-13668.87
Cash Dividends Paid,-283419575.67,-104694649.2,-101224185.25,-63551621.83
Net Issuance Payments Of Debt,,0.0,0.0,
Net Long Term Debt Issuance,,0.0,0.0,
Long Term Debt Payments,,-35000000.0,-100000000.0,
Long Term Debt Issuance,,35000000.0,100000000.0,
Investing Cash Flow,412367715.79,-1137365414.36,668589240.22,245810414.23
Net Other Investing Changes,-10893817.7,,,10624.72
Net Investment Purchase And Sale,689631397.21,-850599658.79,879875896.08,409084850.9
Sale Of Investment,2160547131.54,2885322722.0,2438829078.08,3135657414.65
Purchase Of Investment,-1470915734.33,-3735922380.79,-1558953182.0,-2726572563.75
Net Business Purchase And Sale,-3407949.38,-33756793.61,,
Purchase Of Business,-3407949.38,-33756793.61,,
Net PPE Purchase And Sale,-262961914.34,-253008961.96,-211286655.86,-163285061.39
Sale Of PPE,6657181.81,3083672.6,2090354.37,1463585.17
Purchase Of PPE,-269619096.15,-256092634.56,-213377010.23,-164748646.56
Capital Expenditure Reported,,,,
Operating Cash Flow,613021888.08,545574760.97,250139267.15,172886220.05
Change In Working Capital,-65177788.92,35396209.55,-99996312.44,-275251268.08
Change In Other Current Assets,-4365718.85,-10774907.46,-3009145.81,-1716483.91
Change In Payable,49925024.85,136489473.24,27623190.45,106478763.45
Change In Inventory,-67181550.62,21794613.84,-195059330.08,-199958660.34
Change In Receivables,-43555544.3,-112112970.07,70448973.0,-180054887.28
Other Non Cash Items,-16016625.38,-62736713.5,-35333302.86,37686928.83
Deferred Tax,,,,
Depreciation And Amortization,87749096.53,68840251.73,60989444.04,45214777.25
Amortization Cash Flow,26472255.78,24100683.35,21709406.51,8605487.02
Depreciation,61276840.75,44739568.38,39280037.53,36609290.23
Gain Loss On Investment Securities,-20031166.52,-27840693.74,-43230764.75,-65387508.55
Gain Loss On Sale Of PPE,-514027.1,1517901.54,5628470.52,-270447.71
Net Income From Continuing Operations,568077232.03,494700551.52,332844918.97,329351878.88
Cash Flowsfromusedin Operating Activities Direct,613021888.08,545574760.97,250139267.15,172886220.05
Taxes Refund Paid Direct,-207288697.94,-174447494.34,-124439526.81,-118438542.66
Classesof Cash Payments,-2008292075.67,-1820135802.26,-1954245791.72,-1733832043.73
Other Cash Paymentsfrom Operating Activities,-568726513.27,-461606607.26,-413961484.04,-479438885.73
Paymentson Behalfof Employees,-732834529.14,-630012707.11,-615254483.54,-470124949.51
Paymentsto Suppliersfor Goodsand Services,-706731033.26,-728516487.89,-925029824.14,-784268208.49
Classesof Cash Receiptsfrom Operating Activities,2828602661.69,2540158057.57,2328824585.68,2025156806.44
Other Cash Receiptsfrom Operating Activities,48334913.53,38828717.2,56334813.43,48790240.45
Receiptsfrom Customers,2780267748.16,2501329340.37,2272489772.25,1976366565.99
