,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,1316489747.0,1316489747.0,1316489747.0,1220929912.0
Share Issued,1316489747.0,1316489747.0,1316489747.0,1220929912.0
Net Debt,235517281.43,2943753948.69,2455828355.64,1679685808.61
Total Debt,5540410710.01,5587477916.68,5251095157.6,5519121089.18
Tangible Book Value,10022944844.38,8962931369.53,8208737722.24,6339976614.11
Invested Capital,15980773997.36,17184622889.27,15586261419.37,12592264403.41
Working Capital,4462134408.99,5688589416.9,4764717320.08,3721370614.16
Net Tangible Assets,10022944844.38,8962931369.53,8208737722.24,6339976614.11
Capital Lease Obligations,242954806.8,202330084.45,258689116.13,282005285.71
Common Stock Equity,12972912198.68,12064199955.89,11201713115.9,9252771947.12
Total Capitalization,13686624447.43,14654613158.1,13318386862.14,11299037846.25
Total Equity Gross Minority Interest,13031996586.44,12096273727.88,11235977001.42,9291025599.17
Minority Interest,59084387.76,32073771.99,34263885.52,38253652.05
Stockholders Equity,12972912198.68,12064199955.89,11201713115.9,9252771947.12
Other Equity Interest,,,,202964079.57
Treasury Stock,,,,99989104.92
Retained Earnings,7840471717.52,6852059728.24,6001214122.75,5311367974.3
Additional Paid In Capital,3394079775.59,3392534899.55,3424781748.55,2318124787.84
Capital Stock,1316489747.0,1316489747.0,1316489747.0,1220929912.0
Common Stock,1316489747.0,1316489747.0,1316489747.0,1220929912.0
Total Liabilities Net Minority Interest,11092762805.05,10747917767.81,9784855805.46,9178234195.08
Total Non Current Liabilities Net Minority Interest,1435801987.5,3224837102.49,2765078610.37,2913430534.97
Other Non Current Liabilities,57235197.88,53624081.18,54871715.06,81085684.37
Tradeand Other Payables Non Current,112020015.23,124399533.31,117005295.3,125402779.14
Non Current Deferred Revenue,309879718.84,254070201.34,217838737.64,243453743.97
Non Current Deferred Taxes Liabilities,,,173941323.83,135217142.65
Long Term Debt And Capital Lease Obligation,956667055.55,2792743286.66,2375362862.37,2328271184.84
Long Term Capital Lease Obligation,242954806.8,202330084.45,258689116.13,282005285.71
Long Term Debt,713712248.75,2590413202.21,2116673746.24,2046265899.13
Current Liabilities,9656960817.55,7523080665.32,7019777195.09,6264803660.11
Other Current Liabilities,9422219.53,6769420.4,5181315.87,771776.64
Current Debt And Capital Lease Obligation,4583743654.46,2794734630.02,2875732295.23,3190849904.34
Current Debt,2294149549.93,2530009731.17,2267874557.23,1293226557.16
Payables,4986729300.0,4632364369.57,4090547860.41,3036466745.69
Other Payable,608887583.05,591162595.91,542988309.73,471346437.36
Dividends Payable,1185.84,1185.84,1185.84,1185.84
Total Tax Payable,200049854.02,192032124.58,177336672.05,140323789.93
Accounts Payable,4177790677.09,3849168463.24,3370221692.79,2424795332.56
Total Assets,24124759391.49,22844191495.69,21020832806.88,18469259794.25
Total Non Current Assets,10005664164.95,9632521413.47,9236338291.71,8483085519.98
Other Non Current Assets,256529073.39,132061352.05,215293276.49,96498212.6
Non Current Deferred Assets,66802511.07,85208758.91,94574628.85,59932191.69
Non Current Deferred Taxes Assets,227928250.46,189412074.26,179358576.64,311725328.74
Investmentin Financial Assets,511449114.92,272951771.64,242299053.25,193336145.96
Available For Sale Securities,511449114.92,272951771.64,242299053.25,193336145.96
Long Term Equity Investment,85348489.38,273788896.31,275007143.63,212109577.78
Goodwill And Other Intangible Assets,2949967354.3,3101268586.36,2992975393.66,2912795333.01
Other Intangible Assets,682203751.59,655367909.83,634351082.66,599055279.03
Goodwill,2267763602.71,2445900676.53,2358624311.0,2313740053.98
Net PPE,5907639371.43,5577829973.94,5236830219.19,4649760680.2
Accumulated Depreciation,-6334684732.51,-5948431345.59,-5349222109.78,-4575110861.83
Gross PPE,12242324103.94,11526261319.53,10586052328.97,9224871542.03
Construction In Progress,508313962.16,620575394.42,593076684.7,385237392.76
Other Properties,2123653096.74,1881822231.79,1764334027.24,1550176445.67
Machinery Furniture Equipment,6534547838.29,6148651469.86,5576921979.29,4858149966.58
Buildings And Improvements,,,,
Properties,3075809206.75,2875212223.46,2651719637.74,2431307737.02
Current Assets,14119095226.54,13211670082.22,11784494515.17,9986174274.27
Other Current Assets,1111560247.12,1238905204.88,1110699178.6,1295666607.44
Hedging Assets Current,,86372.61,789202.73,
Assets Held For Sale Current,,,,1190673.0
Prepaid Assets,199978617.66,163601224.4,105646264.38,69891247.6
Inventory,3788052742.57,3508509355.57,3280406792.43,2557718755.08
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,143530124.92,160437046.0,22167965.12,56598361.64
Finished Goods,1950198160.18,1614467497.64,1716776864.02,1439799463.55
Work In Process,527535009.47,468944605.93,441174880.37,311550621.4
Raw Materials,1166789448.0,1264660206.0,1100287082.92,749770308.49
Other Receivables,1511947133.28,1447101248.47,1082757469.81,994555456.28
Accounts Receivable,4208993504.62,4179140505.59,3533804557.1,2827446344.35
Allowance For Doubtful Accounts Receivable,-252835191.76,-242754381.8,-204176304.71,-169955635.42
Gross Accounts Receivable,4461828696.38,4421894887.39,3710086260.82,2979302272.59
Cash Cash Equivalents And Short Term Investments,3298562981.29,2674326170.7,2670391050.12,2239705190.52
Other Short Term Investments,526218464.04,497657186.01,741671102.29,579898542.84
Cash And Cash Equivalents,2772344517.25,2176668984.69,1928719947.83,1659806647.68
Cash Equivalents,75257017.85,402836555.25,55797634.59,26398018.38
Cash Financial,2697087499.4,1773832429.44,1867819596.09,1631317104.81
