,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,70629219.39,-49847461.56,-104268427.43,19305896.19
Repayment Of Debt,-292608156.3,-226083757.15,-407562650.21,-373250638.94
Issuance Of Debt,487064722.22,535180320.0,880358276.5,321088643.82
Capital Expenditure,-287416888.0,-224606287.75,-452104200.44,-297320196.34
End Cash Position,407860343.11,404722665.21,510037801.15,309804688.74
Beginning Cash Position,404722665.21,510037801.15,309804688.74,355603923.54
Effect Of Exchange Rate Changes,2326379.22,3906212.85,-931106.51,-2985242.0
Changes In Cash,811298.68,-109221348.79,201164218.92,-42813992.8
Financing Cash Flow,-74451657.35,-65309768.85,268171389.43,14068751.57
Net Other Financing Charges,-32259452.76,-152591856.07,65606007.07,176122576.89
Cash Dividends Paid,-226648770.51,-207415352.16,-266230243.93,-105891830.2
Net Issuance Payments Of Debt,194456565.92,309096562.85,472795626.29,-52161995.12
Net Long Term Debt Issuance,194456565.92,309096562.85,472795626.29,-52161995.12
Long Term Debt Payments,-292608156.3,-226083757.15,-407562650.21,-373250638.94
Long Term Debt Issuance,487064722.22,535180320.0,880358276.5,321088643.82
Investing Cash Flow,-282783151.36,-218670406.13,-414842943.52,-373508836.9
Net Other Investing Changes,-10729992.73,,20000000.0,-20000000.0
Net Investment Purchase And Sale,7235742.53,3836391.6,10946652.07,-60702977.33
Sale Of Investment,15928050.03,6528699.1,16946652.07,9357628.73
Purchase Of Investment,-8692307.5,-2692307.5,-6000000.0,-70060606.06
Net PPE Purchase And Sale,-279288901.16,-222506797.73,-445789595.59,-292805859.57
Sale Of PPE,8127986.84,2099490.02,6314604.85,4514336.77
Purchase Of PPE,-287416888.0,-224606287.75,-452104200.44,-297320196.34
Capital Expenditure Reported,,,,
Operating Cash Flow,358046107.39,174758826.19,347835773.01,316626092.53
Change In Working Capital,-463977651.76,-502895324.73,-188201839.94,-347133080.4
Change In Other Current Assets,-6542680.43,-6464841.58,16678582.9,-12296108.99
Change In Payable,301453305.24,244762410.76,193344524.76,276351400.44
Change In Inventory,-338168245.44,-204531224.84,-100503320.41,-395692545.2
Change In Receivables,-420720031.13,-536661669.07,-297721627.19,-215495826.65
Other Non Cash Items,63813995.7,38620372.19,28703514.23,44539949.82
Deferred Tax,,,,
Depreciation And Amortization,138347267.95,133105307.42,98014260.14,91192458.83
Amortization Cash Flow,15619943.2,16306834.25,14229261.42,14439629.61
Depreciation,122727324.75,116798473.17,83784998.72,76752829.22
Gain Loss On Investment Securities,-50463783.08,-52909671.72,-40827828.36,-32994535.28
Gain Loss On Sale Of PPE,244856.15,303893.69,123856.4,-588637.74
Net Income From Continuing Operations,628248856.51,491341145.05,421862276.06,525844441.44
Cash Flowsfromusedin Operating Activities Direct,358046107.39,174758826.19,347835773.01,316626092.53
Taxes Refund Paid Direct,-80814690.3,-126775372.12,-130402622.68,-150929842.6
Classesof Cash Payments,-4700019757.53,-4053934421.06,-3387611550.36,-3222535755.45
Other Cash Paymentsfrom Operating Activities,-525568607.86,-573305303.76,-454235760.39,-281785491.34
Paymentson Behalfof Employees,-860285881.34,-697006631.6,-612114136.76,-535139391.65
Paymentsto Suppliersfor Goodsand Services,-3314165268.33,-2783622485.7,-2321261653.21,-2405610872.46
Classesof Cash Receiptsfrom Operating Activities,5138880555.22,4355468619.37,3865849946.05,3690091690.58
Other Cash Receiptsfrom Operating Activities,253747424.11,283402387.92,219792271.89,144707860.18
Receiptsfrom Customers,4885133131.11,4072066231.45,3646057674.16,3545383830.4
