,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,468562084.0,468571084.0,468772684.0,469626084.0
Share Issued,468562084.0,468571084.0,468772684.0,469626084.0
Net Debt,622787370.64,595652182.08,314867273.72,
Total Debt,1461530889.28,1263026359.24,951241099.48,461043165.75
Tangible Book Value,2534791549.6,2200248748.71,2001852595.27,1817941405.92
Invested Capital,4084332961.46,3635387325.01,3243679377.58,2568962506.24
Working Capital,1540841620.52,1475606048.18,1258427583.45,898643763.73
Net Tangible Assets,2534791549.6,2200248748.71,2001852595.27,1817941405.92
Capital Lease Obligations,14232805.92,12837884.14,11943669.94,7924975.52
Common Stock Equity,2962302208.27,2561217505.95,2365196668.32,2185638092.14
Total Capitalization,3869590450.07,3511925583.34,3149395649.8,2425108919.17
Total Equity Gross Minority Interest,3016052073.52,2603354224.9,2421907519.98,2234179912.38
Minority Interest,53749865.25,42136718.95,56710851.66,48541820.24
Stockholders Equity,2962302208.27,2561217505.95,2365196668.32,2185638092.14
Treasury Stock,147316014.93,129031976.53,19062984.9,25408820.9
Retained Earnings,2249385853.5,1855790427.49,1557244051.68,1397657570.98
Additional Paid In Capital,186048684.53,172976797.86,168886054.61,175897732.61
Capital Stock,468562084.0,468571084.0,468772684.0,469145684.0
Common Stock,468562084.0,468571084.0,468772684.0,469145684.0
Total Liabilities Net Minority Interest,4094059634.37,3588042463.57,3015891409.49,2256762166.26
Total Non Current Liabilities Net Minority Interest,970942293.68,1134999754.76,977750727.13,414749236.06
Other Non Current Liabilities,1406217.44,68764404.05,58028166.41,55938890.21
Non Current Deferred Revenue,48015028.52,93454988.36,108233535.97,111414543.3
Non Current Deferred Taxes Liabilities,,9234400.82,15346373.33,
Long Term Debt And Capital Lease Obligation,921521047.72,963545961.53,796142651.42,247395802.55
Long Term Capital Lease Obligation,14232805.92,12837884.14,11943669.94,7924975.52
Long Term Debt,907288241.8,950708077.39,784198981.48,239470827.03
Current Liabilities,3123117340.69,2453042708.81,2038140682.36,1842012930.2
Other Current Liabilities,165886503.89,79408412.51,163301896.14,116681455.83
Current Debt And Capital Lease Obligation,540009841.56,299480397.71,155098448.06,213647363.2
Current Debt,214742511.39,123461741.67,94283727.78,143853587.07
Payables,1849000494.54,1562826427.15,1290076710.99,1098885745.62
Other Payable,256734200.16,228837635.31,204879695.89,202898510.71
Total Tax Payable,29322101.29,38448667.33,39883913.45,40535641.98
Accounts Payable,1562944193.09,1295540124.51,1045313101.65,855451592.93
Total Assets,7110111707.89,6191396688.47,5437798929.47,4490942078.64
Total Non Current Assets,2446152746.68,2262747931.48,2141230663.66,1750285384.71
Other Non Current Assets,9532766.19,11260691.28,14143874.44,34496303.23
Non Current Deferred Assets,54690719.71,66971635.75,45394092.82,36701360.69
Non Current Deferred Taxes Assets,37106941.54,39798661.93,39445792.86,40759724.55
Investmentin Financial Assets,6000000.0,,,
Available For Sale Securities,6000000.0,,,
Long Term Equity Investment,480911939.67,440991591.62,395871482.28,361046588.27
Goodwill And Other Intangible Assets,427510658.67,360968757.24,363344073.05,367696686.22
Other Intangible Assets,427510658.67,360968757.24,363344073.05,367696686.22
Net PPE,1235935253.17,1209965407.38,1187802161.28,837361660.18
Accumulated Depreciation,,-617939100.7,-493703715.35,-427471443.56
Gross PPE,1235935253.17,1827904508.08,1681505876.63,1264833103.74
Construction In Progress,52972208.36,64807386.33,136240037.85,101561916.44
Other Properties,1182963044.81,189039886.87,167315056.37,120699560.35
Machinery Furniture Equipment,,586675624.93,520611001.06,426746957.89
Buildings And Improvements,,,,
Properties,,987381609.95,857339781.35,615824669.06
Current Assets,4663958961.21,3928648756.99,3296568265.81,2740656693.93
Other Current Assets,536714071.43,446164167.7,389878235.86,338963334.39
Prepaid Assets,41335883.96,83949871.42,58524986.7,52424687.85
Inventory,1850476851.81,1548131377.54,1353279017.26,1259801948.05
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,15403829.08,13991190.47,7375794.19,5437316.54
Finished Goods,867578232.13,682028628.9,579094421.5,583863042.57
Work In Process,289306510.91,185008573.03,262275039.15,234833566.9
Raw Materials,678188279.69,667102985.14,504533762.42,435668022.04
Other Receivables,394860674.17,361026699.26,209654359.37,188766022.03
Accounts Receivable,1341328097.29,1010859004.09,721616231.08,514715197.05
Allowance For Doubtful Accounts Receivable,,-60894030.11,-40795571.18,-30513156.44
Gross Accounts Receivable,,1071753034.2,762411802.26,545228353.49
Cash Cash Equivalents And Short Term Investments,499243382.55,478517636.98,563615435.54,385985504.56
Cash And Cash Equivalents,499243382.55,478517636.98,563615435.54,385985504.56
Cash Equivalents,74431183.43,73805663.83,59772882.16,58646934.3
Cash Financial,424812199.12,404711973.15,503842553.38,327338570.26
