,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,756453714.41,25882602.2,798092143.05,880918234.34
Repayment Of Debt,,,,-5073115.32
Issuance Of Debt,8228610.99,,,2000000.0
Capital Expenditure,-437265062.66,-611075224.33,-849506377.42,-720432599.59
End Cash Position,3889190876.21,3667886253.15,4311964686.71,3979772902.54
Beginning Cash Position,3667886253.15,4311964686.71,3979772902.54,4752080658.77
Effect Of Exchange Rate Changes,5453522.95,7576848.41,23166303.48,-12780896.91
Changes In Cash,215851100.11,-651655281.97,309025480.69,-759526859.32
Financing Cash Flow,-625028574.12,-620018784.2,-374342184.32,-819495203.19
Net Other Financing Charges,-493158929.75,-138148364.59,35949049.73,-462456942.93
Cash Dividends Paid,-117962453.09,-471729287.27,-352308440.1,-289914925.23
Net Issuance Payments Of Debt,8228610.99,,,-3073115.32
Net Long Term Debt Issuance,8228610.99,,,-3073115.32
Long Term Debt Payments,,,,-5073115.32
Long Term Debt Issuance,8228610.99,,,2000000.0
Investing Cash Flow,-352839102.84,-668594324.3,-964230855.46,-1541382490.06
Net Other Investing Changes,-537809.32,-263749.94,15585576.6,109332953.14
Net Investment Purchase And Sale,86532502.23,42648263.5,-94816372.91,-930702626.45
Sale Of Investment,3294331014.22,1903350369.35,1611827203.75,44247701.83
Purchase Of Investment,-3207798511.99,-1860702105.85,-1706643576.66,-974950328.28
Net Business Purchase And Sale,-4290000.0,-101916619.15,-35953970.27,
Sale Of Business,6710000.0,3769487.73,,
Purchase Of Business,-11000000.0,-105686106.88,-35953970.27,
Net PPE Purchase And Sale,-434543795.75,-609062218.71,-849046088.88,-720012816.75
Sale Of PPE,2721266.91,2013005.62,460288.54,419782.84
Purchase Of PPE,-437265062.66,-611075224.33,-849506377.42,-720432599.59
Capital Expenditure Reported,,,,
Operating Cash Flow,1193718777.07,636957826.53,1647598520.47,1601350833.93
Change In Working Capital,247512792.68,-219862342.3,132078080.6,480765501.48
Change In Other Current Assets,-9290260.48,3849146.64,-37167588.93,-87787324.43
Change In Payable,112788642.68,-390354376.66,925961435.14,732827742.89
Change In Inventory,-2196090.81,37693016.07,-15703469.85,-44567323.03
Change In Receivables,146210501.29,128949871.65,-741012295.76,-119707593.95
Other Non Cash Items,20894586.84,18174631.92,14361825.33,22724036.55
Deferred Tax,,,,
Depreciation And Amortization,477955849.37,460834621.39,271101331.03,188645061.64
Amortization Cash Flow,316887370.05,294713074.64,145115095.24,90370577.03
Depreciation,161068479.32,166121546.75,125986235.79,98274484.61
Gain Loss On Investment Securities,-3758145.37,35116067.69,7997524.54,16233635.39
Gain Loss On Sale Of PPE,-10542869.72,-166239.52,-288661.92,1409161.8
Net Income From Continuing Operations,270609659.95,119268145.7,1012468315.78,718680079.33
Cash Flowsfromusedin Operating Activities Direct,1193718777.07,636957826.53,1647598520.47,1601350833.93
Taxes Refund Paid Direct,-371974239.57,-406529983.03,-365402388.46,-322049548.63
Interest Received Direct,34421775.15,41552461.22,32456415.08,57163655.47
Classesof Cash Payments,-4873828267.63,-6153563999.43,-5322061205.8,-4662298715.29
Other Cash Paymentsfrom Operating Activities,-555373670.58,-1215044346.15,-984623866.18,-1094636745.66
Paymentson Behalfof Employees,-3678423592.8,-3970617956.05,-3525912163.67,-2752234172.94
Paymentsto Suppliersfor Goodsand Services,-640031004.25,-967901697.23,-811525175.95,-815427796.69
Classesof Cash Receiptsfrom Operating Activities,6405099509.12,7155499347.77,7302605699.65,6528535442.38
Other Cash Receiptsfrom Operating Activities,118094862.02,196625786.02,157067463.48,180613225.63
Receiptsfrom Customers,6287004647.1,6958873561.75,7145538236.17,6347922216.75
