,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,1355717401.0,1203881658.0,1201027716.0,1201027716.0
Share Issued,1355717401.0,1203881658.0,1201027716.0,1201027716.0
Net Debt,2272143678.15,3252210196.53,4625797407.6,3647092780.58
Total Debt,6051563516.22,7701641117.98,7662789925.76,6488597177.92
Tangible Book Value,7190101215.93,5092413691.63,5219342664.36,5332075751.08
Invested Capital,12301756752.15,11312959445.97,12037861525.44,10587989719.87
Working Capital,421644239.21,65815481.01,56086645.81,-336976646.93
Net Tangible Assets,7190101215.93,5092413691.63,5219342664.36,5332075751.08
Capital Lease Obligations,284124664.37,466798455.07,627588599.83,727604760.58
Common Stock Equity,7970648977.38,5803334714.89,5677003095.44,5679261091.38
Total Capitalization,9141398163.13,7983661307.93,7587803095.44,6455721091.38
Total Equity Gross Minority Interest,8324937155.63,6131418365.18,5912429773.47,5857283275.96
Minority Interest,354288178.25,328083650.29,235426678.03,178022184.58
Stockholders Equity,7970648977.38,5803334714.89,5677003095.44,5679261091.38
Retained Earnings,2527544236.6,1758075948.64,1672373107.52,1656342012.18
Additional Paid In Capital,3773984413.0,2529129710.18,2498221518.32,2523052482.53
Capital Stock,1355717401.0,1203881658.0,1201027716.0,1201027716.0
Common Stock,1355717401.0,1203881658.0,1201027716.0,1201027716.0
Total Liabilities Net Minority Interest,11843474796.58,12441429224.51,11671291127.2,11121566485.77
Total Non Current Liabilities Net Minority Interest,1797847405.42,2942847027.16,2699793891.69,1598093374.04
Non Current Deferred Revenue,306085416.77,264576258.56,148557285.89,88603495.17
Non Current Deferred Taxes Liabilities,36888138.53,31145720.49,12848005.97,5425118.29
Long Term Debt And Capital Lease Obligation,1454873850.12,2647125048.11,2538388599.83,1504064760.58
Long Term Capital Lease Obligation,284124664.37,466798455.07,627588599.83,727604760.58
Long Term Debt,1170749185.75,2180326593.04,1910800000.0,776460000.0
Current Liabilities,10045627391.16,9498582197.35,8971497235.51,9523473111.73
Other Current Liabilities,2220071.75,3678325.68,5549034.83,10379607.9
Current Debt And Capital Lease Obligation,4596689666.1,5054516069.87,5124401325.93,4984532417.34
Current Debt,3160358589.02,3329298138.04,4450058430.0,4132268628.49
Payables,5385196897.29,4360614963.62,3747212191.47,4448150794.48
Other Payable,518712556.19,483551386.42,527658950.98,563696879.2
Total Tax Payable,69602629.12,53608483.98,91125279.05,63507800.65
Accounts Payable,4796881711.98,3823455093.22,3128427961.44,3820946114.63
Total Assets,20168411952.21,18572847589.69,17583720900.67,16978849761.73
Total Non Current Assets,9701140321.84,9008449911.33,8556137019.35,7792353296.93
Other Non Current Assets,258297006.41,367754446.47,824470415.11,530943700.93
Non Current Deferred Assets,208369418.66,271826679.9,389845185.81,611459164.55
Non Current Deferred Taxes Assets,247665339.86,312091871.14,228998558.98,135164415.97
Investmentin Financial Assets,4990833.97,4990833.97,4990833.97,
Available For Sale Securities,4990833.97,4990833.97,4990833.97,
Long Term Equity Investment,202927059.7,45344163.19,47170783.2,52795490.99
Goodwill And Other Intangible Assets,780547761.45,710921023.26,457660431.08,347185340.3
Other Intangible Assets,633331766.94,563705028.75,310444436.57,197914377.8
Goodwill,147215994.51,147215994.51,147215994.51,149270962.5
Net PPE,7996496047.93,7290567677.97,6603000811.2,6114805184.19
Accumulated Depreciation,-5923454882.76,-5361793029.35,-4604200551.08,-3797476790.99
Gross PPE,13919950930.69,12652360707.32,11207201362.28,9912281975.18
Construction In Progress,1224064729.09,1103117962.8,865011398.39,909371231.62
Other Properties,1214535801.55,1284177953.38,1344731057.95,1284814752.4
Machinery Furniture Equipment,9335899329.75,8735684392.35,7963493720.06,6952901386.07
Buildings And Improvements,,,,
Properties,2145451070.3,1529380398.79,1033965185.88,765194605.09
Current Assets,10467271630.37,9564397678.36,9027583881.32,9186496464.8
Other Current Assets,580367028.47,235975872.79,177821627.0,230258819.61
Prepaid Assets,62377481.1,60262483.17,55342497.23,81159972.72
Inventory,3698745805.97,3511766765.22,3563402686.16,4255219660.49
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,51462.45,310347108.83,325260434.66,
Finished Goods,2242684243.43,2229690869.03,2259057913.78,2637341048.92
Work In Process,939608264.24,841414446.97,813580633.56,1193523114.94
Raw Materials,516401835.85,440661449.22,490764138.82,424355496.63
Other Receivables,578334769.02,534648132.44,373084556.1,299798685.69
Accounts Receivable,3137047952.52,2922247473.52,3102789075.76,2723254059.43
Allowance For Doubtful Accounts Receivable,-163686281.1,-161196635.77,-207925503.45,-186469770.7
Gross Accounts Receivable,3300734233.62,3083444109.29,3310714579.21,2909723830.13
Cash Cash Equivalents And Short Term Investments,2410398593.29,2299496951.22,1755143439.07,1596805266.86
Other Short Term Investments,351434496.67,42082416.67,20082416.67,335169418.95
Cash And Cash Equivalents,2058964096.62,2257414534.55,1735061022.4,1261635847.91
Cash Equivalents,511325694.47,519468326.36,531821927.75,170641690.0
Cash Financial,1547638402.15,1737946208.19,1203239094.65,1090994157.91
