,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,8556164379.0,8497528597.0,8764512467.0,9235713278.0
Share Issued,8556164379.0,8497528597.0,8764512467.0,9235713278.0
Net Debt,25039576763.54,18572901983.28,32504326428.11,
Total Debt,57891673190.79,57926067890.58,60783916902.94,21480671288.82
Tangible Book Value,54271347749.15,45076817564.37,44953714992.57,47861079171.65
Invested Capital,134768376051.25,125410751460.28,124604240639.62,79461282748.02
Working Capital,11206286448.32,7748705955.17,11878674645.96,12768622670.98
Net Tangible Assets,54271347749.15,45076817564.37,44953714992.57,47861079171.65
Capital Lease Obligations,2111121266.6,1015930840.76,1380933595.85,475905412.35
Common Stock Equity,78987824127.06,68500614410.46,65201257332.53,62124382138.61
Total Capitalization,89143757134.56,85249763088.92,84118119185.04,74256819096.27
Total Equity Gross Minority Interest,78996228818.7,68508783945.19,65215908115.3,62128482772.84
Minority Interest,8404691.64,8169534.73,14650782.77,4100634.23
Stockholders Equity,78987824127.06,68500614410.46,65201257332.53,62124382138.61
Other Equity Interest,335554731.55,335560107.73,335579596.45,335951802.16
Treasury Stock,950845326.57,804050463.01,2459965985.56,642035492.5
Retained Earnings,61431324356.5,52728780842.33,49176813140.82,41892707709.74
Additional Paid In Capital,,,2126322573.72,2467152413.48
Capital Stock,8556164379.0,8497528597.0,8764512467.0,9235713278.0
Common Stock,8556164379.0,8497528597.0,8764512467.0,9235713278.0
Total Liabilities Net Minority Interest,138269994927.77,132761504625.02,120141392357.77,113279537815.09
Total Non Current Liabilities Net Minority Interest,16041197129.52,21926366731.24,24339343452.37,17682553287.08
Other Non Current Liabilities,54621637.87,179578980.44,46458912.59,55526563.36
Non Current Pension And Other Postretirement Benefit Plans,,47876655.23,41711136.24,
Tradeand Other Payables Non Current,11871342.39,73890582.72,41711136.24,60320099.24
Non Current Deferred Revenue,3454640377.25,3197720150.53,3584723726.03,4112912347.76
Non Current Deferred Taxes Liabilities,992376130.1,1064463059.59,770879408.34,845451906.71
Long Term Debt And Capital Lease Obligation,11527687641.91,17410713957.96,19895570269.17,12608342370.01
Long Term Capital Lease Obligation,1371754634.41,661565279.5,978708416.66,475905412.35
Long Term Debt,10155933007.5,16749148678.46,18916861852.51,12132436957.66
Current Liabilities,122228797798.25,110835137893.78,95802048905.4,95596984528.01
Other Current Liabilities,1038245691.27,1157954238.34,1154512791.69,4542933786.57
Current Debt And Capital Lease Obligation,46363985548.88,40515353932.62,40888346633.77,8872328918.81
Current Capital Lease Obligation,739366632.19,354365561.26,402225179.19,
Current Debt,45624618916.69,40160988371.36,40486121454.58,5204463651.75
Pensionand Other Post Retirement Benefit Plans Current,243845191.89,375959966.99,4208573006.72,
Payables,52914337043.36,49154656202.6,41576480070.24,74792810833.52
Other Payable,4771823001.93,5317286802.25,9620611594.93,8082310014.71
Total Tax Payable,4599214518.72,3290718281.41,2650010934.33,2818110266.16
Accounts Payable,43543299522.71,40546651118.94,29305857540.98,63892390552.65
Total Assets,217266223746.47,201270288570.21,185357300473.07,175408020587.93
Total Non Current Assets,83831139499.9,82686444721.26,77676576921.71,67042413388.94
Other Non Current Assets,1228354188.21,1420005969.09,2234821525.2,4651904189.73
Non Current Prepaid Assets,570342825.58,256546688.91,267214694.31,
Non Current Deferred Assets,,,267214694.31,202597485.53
Non Current Deferred Taxes Assets,5450467458.52,4660192442.29,3252650505.92,2776617707.07
Investmentin Financial Assets,1771371551.97,2128448608.1,1615305455.09,871462751.15
Available For Sale Securities,1771371551.97,2128448608.1,1615305455.09,871462751.15
Long Term Equity Investment,11551372036.92,10751122072.61,10285585309.98,9524314026.06
Investmentsin Joint Venturesat Cost,11473883569.95,10677253002.8,10213324573.96,
