,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-44366126.096057,-36986068.433326,-69266315.5,-62826070.25
Tax Rate For Calcs,0.110915,0.090665,0.25,0.25
Normalized EBITDA,4280634425.0,3574872615.0,1857771831.0,2333670936.0
Total Unusual Items,-399999619.0,-407941333.0,-277065262.0,-251304281.0
Total Unusual Items Excluding Goodwill,-399999619.0,-407941333.0,-277065262.0,-251304281.0
Net Income From Continuing Operation Net Minority Interest,1752351636.0,1390674994.0,291616822.0,788711788.0
Reconciled Depreciation,1619091482.0,1365488535.0,1257704621.0,1192161958.0
Reconciled Cost Of Revenue,17191782641.0,16076318053.0,14690962157.0,15372263715.0
EBITDA,3880634806.0,3166931282.0,1580706569.0,2082366655.0
EBIT,2261543324.0,1801442747.0,323001948.0,890204697.0
Net Interest Income,-157245966.0,-210280334.0,-130098488.0,-149220040.0
Interest Expense,290937305.0,272185216.0,166368767.0,176334587.0
Interest Income,151604784.0,81721560.0,52268367.0,40202057.0
Normalized Income,2107985128.903943,1761630258.566674,499415768.5,977189998.75
Net Income From Continuing And Discontinued Operation,1752351636.0,1390674994.0,291616822.0,788711788.0
Total Expenses,19365496244.0,18156535264.0,16508829619.0,17434246376.0
Total Operating Income As Reported,1976872762.0,1528290654.0,156928664.0,730251421.0
Diluted Average Shares,1460293030.0,1463868415.0,1458084110.0,1359847910.0
Basic Average Shares,1460293030.0,1463868415.0,1458084110.0,1359847910.0
Diluted EPS,1.2,0.95,0.2,0.58
Basic EPS,1.2,0.95,0.2,0.58
Net Income Common Stockholders,1752351636.0,1390674994.0,291616822.0,788711788.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,1752351636.0,1390674994.0,291616822.0,788711788.0
Minority Interests,316213.0,67850.0,-169002.0,155484.0
Net Income Including Noncontrolling Interests,1752035423.0,1390607144.0,291785824.0,788556304.0
Net Income Continuous Operations,1752035423.0,1390607144.0,291785824.0,788556304.0
Tax Provision,218570596.0,138650387.0,-135152643.0,-74686194.0
Pretax Income,1970606019.0,1529257531.0,156633181.0,713870110.0
Other Non Operating Income Expenses,-6266743.0,966877.0,-295483.0,-16381311.0
Special Income Charges,-382359434.0,-419370303.0,-294629889.0,-276548617.0
Other Special Charges,-520814.0,22224162.0,10874004.0,-33927907.0
Write Off,979655.0,27004414.0,-4875774.0,20545507.0
Impairment Of Capital Assets,381900593.0,370141727.0,288631659.0,289931017.0
Net Non Operating Interest Income Expense,-157245966.0,-210280334.0,-130098488.0,-149220040.0
Total Other Finance Cost,17913445.0,19816678.0,15998088.0,13087510.0
Interest Expense Non Operating,290937305.0,272185216.0,166368767.0,176334587.0
Interest Income Non Operating,151604784.0,81721560.0,52268367.0,40202057.0
Operating Income,2692442679.0,2008739428.0,497056052.0,1144973446.0
Operating Expense,2173713603.0,2080217211.0,1817867462.0,2061982661.0
Other Operating Expenses,141161428.0,-27117578.0,85530724.0,109854527.0
Depreciation And Amortization In Income Statement,179116611.0,143847254.0,49294170.0,49321015.0
Amortization,32865610.0,29129299.0,23361412.0,29305384.0
Depreciation Income Statement,146251001.0,114717955.0,25932758.0,20015631.0
Research And Development,920484763.0,814784394.0,747929096.0,934094671.0
Selling General And Administration,618838004.0,675087196.0,568973064.0,655464279.0
Selling And Marketing Expense,424140934.0,519858671.0,372770024.0,429046135.0
General And Administrative Expense,194697070.0,155228525.0,196203040.0,226418144.0
Gross Profit,4866156282.0,4088956639.0,2314923514.0,3206956107.0
Cost Of Revenue,17191782641.0,16076318053.0,14690962157.0,15372263715.0
Total Revenue,22057938923.0,20165274692.0,17005885671.0,18579219822.0
Operating Revenue,22057938923.0,20165274692.0,17005885671.0,18579219822.0
