,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,366870475.0,366856885.0,372565078.0,372560656.0
Share Issued,366870475.0,366856885.0,372565078.0,372560656.0
Net Debt,1336185161.68,1122398342.32,1388926940.59,1117101327.54
Total Debt,2315294956.67,2270946436.02,2214691957.13,2170817211.8
Tangible Book Value,2103105287.49,2240991555.84,2285055718.9,2172935947.47
Invested Capital,4645112605.0,4702315810.01,4951567830.86,4788739348.0
Working Capital,-221234674.02,-314416940.75,-354442009.28,83436300.34
Net Tangible Assets,2103105287.49,2240991555.84,2285055718.9,2172935947.47
Capital Lease Obligations,2612574.98,739182.78,782295.39,
Common Stock Equity,2642805549.03,2773342822.67,2798466418.03,2701468431.73
Total Capitalization,3881754981.52,4024840075.18,4006465322.33,3725101650.6
Total Equity Gross Minority Interest,2695504377.94,2815152850.63,2840131687.31,2878959569.11
Minority Interest,52698828.91,41810027.96,41665269.28,177491137.38
Stockholders Equity,2642805549.03,2773342822.67,2798466418.03,2701468431.73
Other Equity Interest,183186669.88,174798834.55,168341774.11,150579208.3
Treasury Stock,100001505.53,,24805136.22,54280092.38
Retained Earnings,1205786126.28,1247912632.33,1278664807.91,1187904253.09
Additional Paid In Capital,823635541.13,823506140.04,841540633.43,905664939.57
Capital Stock,366870475.0,366856885.0,372565078.0,372560656.0
Common Stock,366870475.0,366856885.0,372565078.0,372560656.0
Total Liabilities Net Minority Interest,3964780386.48,4000181895.62,4215992118.92,4004332993.18
Total Non Current Liabilities Net Minority Interest,1300457860.12,1341753924.71,1321797510.15,1157443374.93
Other Non Current Liabilities,1030000.0,14819758.48,14826550.45,7116219.84
Non Current Deferred Revenue,30240073.82,33232539.42,35802313.43,34252127.65
Non Current Deferred Taxes Liabilities,27625778.83,41465191.52,62387446.58,92441808.57
Long Term Debt And Capital Lease Obligation,1241562007.47,1252236435.29,1208781199.69,1023633218.87
Long Term Capital Lease Obligation,2612574.98,739182.78,782295.39,
Long Term Debt,1238949432.49,1251497252.51,1207998904.3,1023633218.87
Current Liabilities,2664322526.36,2658427970.91,2894194608.77,2846889618.25
Other Current Liabilities,274044517.32,246937731.34,212221920.66,234130795.89
Current Debt And Capital Lease Obligation,1073732949.2,1018710000.73,1005910757.44,1147183992.93
Current Debt,763357623.48,677475734.83,945102508.53,1063637697.4
Payables,1063109671.56,1161253187.75,1320618230.01,1097269496.59
Other Payable,122214476.62,100569708.67,229969116.08,231000042.97
Total Tax Payable,23390897.81,6830162.43,11987701.1,9913697.94
Accounts Payable,917504297.13,1053853316.65,1078661412.83,856355755.68
Total Assets,6660284764.42,6815334746.25,7056123806.23,6883292562.29
Total Non Current Assets,4217196912.08,4471323716.09,4516371206.74,3952966643.7
Other Non Current Assets,59488969.59,258258068.68,301635834.08,455407703.52
Non Current Deferred Assets,3340438.12,3365377.23,3439416.78,3454293.07
Non Current Deferred Taxes Assets,17167269.43,6042469.92,1039894.51,8076127.94
Investmentin Financial Assets,12749978.67,12933943.24,11340000.0,11340000.0
Available For Sale Securities,12749978.67,12933943.24,11340000.0,11340000.0
Long Term Equity Investment,317498477.95,286498326.78,292524467.83,300996660.96
Investment Properties,8514279.42,9085475.22,9071209.99,9613087.75
Goodwill And Other Intangible Assets,539700261.54,532351266.83,513410699.13,528532484.26
Other Intangible Assets,507360571.12,498760202.87,479819635.17,494941420.3
Goodwill,32339690.42,33591063.96,33591063.96,33591063.96
Net PPE,3258737237.36,3362788788.19,3383909684.42,2635546286.2
Accumulated Depreciation,,-1830812587.86,-1565044319.98,-1320256659.36
Gross PPE,3258737237.36,5193601376.05,4948954004.4,3955802945.56
Construction In Progress,36509892.2,155999104.97,806754447.96,606871115.09
Other Properties,3222227345.16,307425960.54,280072916.39,61272288.43
Machinery Furniture Equipment,,3062315658.12,2278533446.4,2053759129.06
Buildings And Improvements,,,,
Properties,,1667860652.42,1583593193.65,1233900412.98
Current Assets,2443087852.34,2344011030.16,2539752599.49,2930325918.59
Other Current Assets,65058722.33,69879444.36,67793845.71,151380647.02
Prepaid Assets,60750230.34,41347492.84,87063050.57,131172193.93
Inventory,763151351.6,765590948.61,977453973.77,1065709257.32
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,973594.38,992488.58,906661.28,1049366.0
Finished Goods,598374497.08,605647961.72,760450042.26,845445634.85
Raw Materials,163803260.14,158950498.31,216097270.23,219214256.47
Other Receivables,412885653.39,308353972.78,258242351.71,227791131.04
Accounts Receivable,369992859.18,341799480.58,377988512.08,262000229.71
Allowance For Doubtful Accounts Receivable,-25119866.45,-23392943.33,-24947074.27,-19581627.19
Gross Accounts Receivable,395112725.63,365192423.91,402935586.35,281581856.9
Cash Cash Equivalents And Short Term Investments,771249035.5,817039690.99,771210865.65,1092272459.57
Other Short Term Investments,105127141.21,10465045.97,7036393.41,122102870.84
Cash And Cash Equivalents,666121894.29,806574645.02,764174472.24,970169588.73
Cash Equivalents,206139249.62,213426859.38,242812916.02,277122738.01
Cash Financial,459982644.67,593147785.64,521361556.22,693046850.72
