,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-676357237.75,-832281894.32,-3927123227.27,-3534259713.52
Repayment Of Debt,-10980281219.39,-9826024969.45,-9029643970.83,-6181894161.54
Issuance Of Debt,11311478864.98,11723005601.73,11391113604.33,8764314789.41
Capital Expenditure,-4553566895.98,-5124934069.6,-7125073410.03,-6405060945.53
End Cash Position,3775923968.11,4287339438.51,4125332902.71,3711565368.96
Beginning Cash Position,4287339438.51,4125332902.71,3711565368.96,3504704529.71
Effect Of Exchange Rate Changes,56866934.62,-123530369.09,147036136.26,-61637778.07
Changes In Cash,-568282405.02,285536904.89,266731397.49,268498617.32
Financing Cash Flow,840498079.49,860736379.4,4265275362.19,2365276507.98
Net Other Financing Charges,1049422847.82,-312976958.86,2260247257.57,53303465.42
Cash Dividends Paid,-540122413.92,-723267294.02,-356441528.88,-270447585.31
Net Issuance Payments Of Debt,331197645.59,1896980632.28,2361469633.5,2582420627.87
Net Long Term Debt Issuance,331197645.59,1896980632.28,2361469633.5,2582420627.87
Long Term Debt Payments,-10980281219.39,-9826024969.45,-9029643970.83,-6181894161.54
Long Term Debt Issuance,11311478864.98,11723005601.73,11391113604.33,8764314789.41
Investing Cash Flow,-5285990142.74,-4867851649.79,-7196494147.46,-4967579122.67
Net Other Investing Changes,-273103592.77,65132338.72,186229391.58,1377628390.21
Net Investment Purchase And Sale,-556054469.74,28960835.94,-271473428.34,-15800000.0
Sale Of Investment,24395530.26,168960835.94,111453.39,
Purchase Of Investment,-580450000.0,-140000000.0,-271584881.73,-15800000.0
Net Business Purchase And Sale,49620000.0,,,
Sale Of Business,49620000.0,,,
Net PPE Purchase And Sale,-4506452080.23,-4961944824.45,-7111250110.7,-6329407512.88
Sale Of PPE,47114815.75,162989245.15,13823299.33,75653432.65
Purchase Of PPE,-4553566895.98,-5124934069.6,-7125073410.03,-6405060945.53
Capital Expenditure Reported,,,,
Operating Cash Flow,3877209658.23,4292652175.28,3197950182.76,2870801232.01
Change In Working Capital,-721246844.36,-294925088.56,-1028844171.16,-414994103.0
Change In Other Current Assets,247070240.48,22622737.38,-60320391.65,-17128403.75
Change In Payable,1020000018.61,-1307657824.45,3071099167.54,1036627075.18
Change In Inventory,-235444487.35,333829969.01,-1379230798.41,-672715089.57
Change In Receivables,-1752872616.1,656280029.5,-2660392148.64,-761777684.86
Other Non Cash Items,535200034.82,863649691.66,674315480.89,291274737.73
Deferred Tax,,,,
Depreciation And Amortization,3221352534.14,3547829967.68,2981459321.62,2015490084.93
Amortization Cash Flow,43454856.29,43280706.73,42582716.28,42525256.45
Depreciation,3177897677.85,3504549260.95,2938876605.34,1972964828.48
Gain Loss On Investment Securities,-16715012.9,-55030729.8,-9435997.46,-38545210.23
Gain Loss On Sale Of PPE,-12924449.34,-14960992.59,-12288785.98,1764638.35
Net Income From Continuing Operations,791500778.84,215994712.97,529827818.38,966475673.88
Cash Flowsfromusedin Operating Activities Direct,3877209658.23,4292652175.28,3197950182.76,2870801232.01
Taxes Refund Paid Direct,517258365.08,132653579.02,625794601.82,678808862.26
Classesof Cash Payments,-19275912906.24,-19779963577.02,-17900012259.72,-13801831770.2
Other Cash Paymentsfrom Operating Activities,-469026342.03,-647567414.63,-791697951.88,-336824891.5
Paymentson Behalfof Employees,-2767585987.51,-2334541591.07,-2342669204.75,-2008873531.2
Paymentsto Suppliersfor Goodsand Services,-16039300576.7,-16797854571.32,-14765645103.09,-11456133347.5
Classesof Cash Receiptsfrom Operating Activities,22635864199.39,23939962173.28,20472167840.66,15993824139.95
Other Cash Receiptsfrom Operating Activities,421178424.43,788065214.47,454662720.25,315988909.27
Receiptsfrom Customers,22214685774.96,23151896958.81,20017505120.41,15677835230.68
