,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,481678242.0,481678242.0,481085277.0,480000000.0
Share Issued,481678242.0,481678242.0,481085277.0,480000000.0
Total Debt,359691938.78,208101814.35,389789140.79,300014345.02
Tangible Book Value,6145458822.72,6195854738.51,5911493343.73,5164599995.97
Invested Capital,6925215633.96,6946416617.2,6880938084.04,5843192647.95
Working Capital,1399630705.71,1902063569.2,2379061518.42,2583645597.68
Net Tangible Assets,6145458822.72,6195854738.51,5911493343.73,5164599995.97
Capital Lease Obligations,152966880.34,52655976.18,52423028.77,69769740.31
Common Stock Equity,6810170453.97,6944100603.15,6633775580.33,5699012395.15
Total Capitalization,6875293800.63,6946416617.2,6741742343.58,5843192647.95
Total Equity Gross Minority Interest,6839803073.36,6983426743.34,6682988078.25,5702459949.96
Minority Interest,29632619.39,39326140.19,49212497.92,3447554.81
Stockholders Equity,6810170453.97,6944100603.15,6633775580.33,5699012395.15
Other Equity Interest,,,,
Treasury Stock,219947377.83,105877239.01,,
Retained Earnings,2446374187.72,2453884615.5,2155152431.75,1419965623.7
Additional Paid In Capital,3689439891.27,3689439891.27,3602034861.21,3451528646.45
Capital Stock,481678242.0,481678242.0,481085277.0,480000000.0
Common Stock,481678242.0,481678242.0,481085277.0,480000000.0
Total Liabilities Net Minority Interest,1816928764.63,1486581550.49,1998766272.32,1801280273.07
Total Non Current Liabilities Net Minority Interest,475898909.22,265789863.44,354727689.26,400773308.01
Non Current Deferred Revenue,253243311.27,205729434.89,188681863.65,182705098.78
Non Current Deferred Taxes Liabilities,4565370.95,5088438.32,5656033.59,4118216.12
Long Term Debt And Capital Lease Obligation,218090227.0,54971990.23,160389792.02,213949993.11
Long Term Capital Lease Obligation,152966880.34,52655976.18,52423028.77,69769740.31
Long Term Debt,65123346.66,2316014.05,107966763.25,144180252.8
Current Liabilities,1341029855.41,1220791687.05,1644038583.06,1400506965.06
Other Current Liabilities,6913800.44,5765688.1,7838529.36,6032249.96
Current Debt And Capital Lease Obligation,141601711.78,153129824.12,229399348.77,86064351.91
Current Debt,49921833.33,153129824.12,139195740.46,86064351.91
Payables,1129038976.96,1006312267.89,1339059495.22,1257582489.24
Other Payable,254616638.81,212502675.04,381214269.16,355192778.62
Dividends Payable,1918012.11,,,
Total Tax Payable,52537143.81,92997991.31,109506248.1,211673321.17
Accounts Payable,819967182.23,700811601.54,848338977.96,690716389.45
Total Assets,8656731837.99,8470008293.83,8681754350.57,7503740223.03
Total Non Current Assets,5916071276.87,5347153037.58,4658654249.09,3519587660.29
Other Non Current Assets,67887109.65,263577970.22,558557276.32,445457469.7
Non Current Deferred Assets,100343000.96,98137285.01,116432616.52,31846737.26
Non Current Deferred Taxes Assets,355561518.17,336980583.83,302589095.9,246114313.69
Investmentin Financial Assets,137003115.98,92288055.46,62135783.41,
Available For Sale Securities,137003115.98,92288055.46,62135783.41,
Long Term Equity Investment,417145738.55,194344626.1,68226169.37,19002762.35
Goodwill And Other Intangible Assets,664711631.25,748245864.64,722282236.6,534412399.18
Other Intangible Assets,490625419.18,496968920.65,475063369.18,467261137.7
Goodwill,174086212.07,251276943.99,247218867.42,67151261.48
Net PPE,4173419162.31,3613578652.32,2828431070.97,2242753978.11
Accumulated Depreciation,-925247976.02,-720216472.98,-548974425.86,-409922877.28
Gross PPE,5098667138.33,4333795125.3,3377405496.83,2652676855.39
Construction In Progress,640984204.6,1108806625.5,830447047.7,516723729.9
Other Properties,377784283.44,236074172.93,179591355.82,183938267.65
Machinery Furniture Equipment,1583876785.22,1232837568.61,982459832.66,682579478.99
Buildings And Improvements,,,,1269435378.85
Properties,2496021865.07,1756076758.26,1384907260.65,1269435378.85
Current Assets,2740660561.12,3122855256.25,4023100101.48,3984152562.74
Other Current Assets,69545435.91,40051557.59,43167059.47,102190603.39
Prepaid Assets,81415324.86,149935216.53,171764299.84,88182624.81
Inventory,1247761687.54,1134500936.68,1161536727.01,709132554.5
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Finished Goods,1099268152.99,977016033.63,972761985.8,534340069.44
Work In Process,11967477.54,19344925.9,21626904.0,20601248.15
Raw Materials,136526057.01,138139977.15,167147837.21,154191236.91
Other Receivables,49772710.45,42246216.51,61343612.87,34480465.44
Accounts Receivable,542877363.18,447361923.1,448436857.87,396636054.72
Allowance For Doubtful Accounts Receivable,,-75598764.32,-71740906.24,-55293822.56
Gross Accounts Receivable,,522960687.42,520177764.11,451929877.28
Cash Cash Equivalents And Short Term Investments,749288039.18,1308759405.84,2136851544.42,2653530259.88
Other Short Term Investments,30020219.18,140041519.17,530722549.61,846894029.27
Cash And Cash Equivalents,719267820.0,1168717886.67,1606128994.81,1806636230.61
Cash Equivalents,34871578.92,71390824.5,193893742.86,138730975.62
Cash Financial,684396241.08,1097327062.17,1412235251.95,1667905254.99
