,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,1182212982.0,1182212982.0,1182212982.0,1182212982.0
Share Issued,1182212982.0,1182212982.0,1182212982.0,1182212982.0
Net Debt,724675967.67,1229204487.43,1349449887.28,1392020638.37
Total Debt,1581441784.97,1881409406.88,1922822486.92,2029859228.15
Tangible Book Value,260547325.82,1542475919.0,1360246638.66,1173708402.55
Invested Capital,2189275511.58,4155339741.0,4102005345.19,4180515917.45
Working Capital,-361653262.46,1275166241.63,700133283.21,517088956.32
Net Tangible Assets,260547325.82,1542475919.0,1360246638.66,1173708402.55
Capital Lease Obligations,,163080.2,409736.18,264302.31
Common Stock Equity,1300786289.01,2694091730.12,2530848725.41,2371343714.05
Total Capitalization,1764866289.01,3530511730.12,2883586538.73,2601701796.24
Total Equity Gross Minority Interest,1373928339.35,2765955416.66,2599729451.93,2443431847.75
Minority Interest,73142050.34,71863686.54,68880726.52,72088133.7
Stockholders Equity,1300786289.01,2694091730.12,2530848725.41,2371343714.05
Retained Earnings,-499999193.41,899217018.15,743485891.28,589491353.2
Additional Paid In Capital,528044115.47,528044115.47,528044115.47,528044115.47
Capital Stock,1182212982.0,1182212982.0,1182212982.0,1182212982.0
Common Stock,1182212982.0,1182212982.0,1182212982.0,1182212982.0
Total Liabilities Net Minority Interest,2054191740.04,2399741641.25,2563089840.49,3198107785.31
Total Non Current Liabilities Net Minority Interest,507559867.99,883481623.21,533659057.04,607382418.26
Other Non Current Liabilities,,,,317606128.0
Tradeand Other Payables Non Current,,,128855641.63,318113941.17
Non Current Deferred Revenue,131559.37,175412.49,720932.33,2771452.1
Non Current Deferred Taxes Liabilities,43348308.62,46723130.52,50934933.58,55874640.49
Long Term Debt And Capital Lease Obligation,464080000.0,836583080.2,353147549.5,230622384.5
Long Term Capital Lease Obligation,,163080.2,409736.18,264302.31
Long Term Debt,464080000.0,836420000.0,352737813.32,230358082.19
Current Liabilities,1546631872.05,1516260018.04,2029430783.45,2590725367.05
Other Current Liabilities,2951861.98,5654444.36,4179396.38,3594712.24
Current Debt And Capital Lease Obligation,1117361784.97,1044826326.68,1569674937.42,1799236843.65
Current Debt,424409222.57,624828010.88,1218418806.46,1578814121.21
Payables,393854233.39,410231464.89,423581361.55,759727028.52
Other Payable,225297529.79,235521329.69,222722401.53,584060964.24
Total Tax Payable,21201790.71,32387284.02,78106180.9,48583024.66
Accounts Payable,147354912.89,142322851.18,122752779.12,127083039.62
Total Assets,3428120079.39,5165697057.91,5162819292.42,5641539633.06
Total Non Current Assets,2243141469.8,2374270798.24,2433255225.76,2533725309.69
Other Non Current Assets,32376143.42,23344258.89,26643955.06,27217531.45
Non Current Deferred Assets,12203059.98,16054890.83,14600168.41,17756876.68
Non Current Deferred Taxes Assets,57186729.9,42033994.12,56874250.9,46404242.06
Investmentin Financial Assets,15984624.0,15984624.0,15984624.0,15984624.0
Available For Sale Securities,15984624.0,15984624.0,15984624.0,15984624.0
Investment Properties,9099952.02,9388194.18,9676436.34,9964678.5
Goodwill And Other Intangible Assets,1040238963.19,1151615811.12,1170602086.75,1197635311.5
Other Intangible Assets,307627342.81,331574190.74,344314267.21,371000141.96
Goodwill,732611620.38,820041620.38,826287819.54,826635169.54
Net PPE,1076051997.29,1115849025.1,1138873704.3,1218762045.5
Accumulated Depreciation,-1461589773.76,-1370054918.76,-1359882193.44,-1273444040.07
Gross PPE,2537641771.05,2485903943.86,2498755897.74,2492206085.57
Construction In Progress,61897249.0,41947342.85,23361514.76,7701090.92
Other Properties,55902799.34,55527468.58,45196584.64,44597193.64
Machinery Furniture Equipment,1321940845.83,1292339328.29,1341072240.32,1357871061.16
Buildings And Improvements,,,,
Properties,1097900876.88,1096089804.14,1089125558.02,1082036739.85
Current Assets,1184978609.59,2791426259.67,2729564066.66,3107814323.37
Other Current Assets,19488277.34,15988116.19,11611537.56,17466554.74
Prepaid Assets,20286124.35,38521219.95,61466414.36,91803870.66
Inventory,318237397.12,334628729.51,266847415.72,275472166.97
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Finished Goods,185651810.38,205756364.93,130182603.33,155153488.42
Work In Process,23941532.58,17782533.4,24191534.01,22298567.39
Raw Materials,108644054.16,111089831.18,112473278.38,98020111.16
Other Receivables,136742871.31,1515518043.21,1531245711.79,1502933887.1
Accounts Receivable,526410684.57,654726627.36,636686254.73,802986278.87
Allowance For Doubtful Accounts Receivable,-233376358.01,-223538132.1,-272380577.83,-233868136.87
Gross Accounts Receivable,759787042.58,878264759.46,909066832.56,1036854415.74
Cash Cash Equivalents And Short Term Investments,163813254.9,232043523.45,221706732.5,417151565.03
Cash And Cash Equivalents,163813254.9,232043523.45,221706732.5,417151565.03
Cash Equivalents,9722.45,11150.94,77074995.2,194523489.98
Cash Financial,163803532.45,232032372.51,144631737.3,222628075.05
