,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,3446753438.0,3442225454.0,3441322995.0,3435027509.0
Share Issued,3446753438.0,3442225454.0,3441322995.0,3435027509.0
Total Debt,6096773115.7,4273618262.87,3951593334.79,3732388136.78
Tangible Book Value,25907201002.91,23429849384.08,21840846346.25,18080385772.03
Invested Capital,37408055157.94,32807540187.11,29873192953.68,25870796518.14
Working Capital,1483538180.88,2038659701.28,2867771351.18,2499517284.62
Net Tangible Assets,25907201002.91,23429849384.08,21840846346.25,18080385772.03
Capital Lease Obligations,170757078.65,114700353.5,93400638.8,264115940.56
Common Stock Equity,31672337991.11,28799180251.46,26672691425.91,22603547417.01
Total Capitalization,33409851598.53,29812515134.1,26947851842.58,23102370012.22
Total Equity Gross Minority Interest,32208082599.22,29346903605.83,27193746097.77,23058461422.46
Minority Interest,535744608.11,547723354.37,521054671.86,454914005.45
Stockholders Equity,31672337991.11,28799180251.46,26672691425.91,22603547417.01
Treasury Stock,378643191.83,378643191.83,,
Retained Earnings,17206034676.44,14431359251.76,11676813684.5,8417564380.62
Additional Paid In Capital,,12895115385.71,12882419021.66,12795100757.78
Capital Stock,998191328.0,993663344.0,992760885.0,986465399.0
Common Stock,998191328.0,993663344.0,992760885.0,986465399.0
Total Liabilities Net Minority Interest,16085981310.78,14020136335.09,12063573705.06,11163843942.99
Total Non Current Liabilities Net Minority Interest,2331034595.66,1429752198.14,795313185.21,1026434673.8
Other Non Current Liabilities,25512142.72,14050426.0,16373650.27,11677459.63
Tradeand Other Payables Non Current,2306401.71,1537970.43,1998432.58,10555817.36
Non Current Deferred Revenue,356489277.72,241335962.57,230824150.73,226543186.41
Non Current Deferred Taxes Liabilities,38456087.44,44792603.0,177555896.16,14719674.63
Long Term Debt And Capital Lease Obligation,1908270686.07,1128035236.14,368561055.47,762938535.77
Long Term Capital Lease Obligation,170757078.65,114700353.5,93400638.8,264115940.56
Long Term Debt,1737513607.42,1013334882.64,275160416.67,498822595.21
Current Liabilities,13754946715.12,12590384136.95,11268260519.85,10137409269.19
Other Current Liabilities,396964378.08,664020660.09,744185865.56,519865977.98
Current Debt And Capital Lease Obligation,4188502429.63,3145583026.73,3583032279.32,2969449601.01
Current Debt,3998203559.41,2995025053.01,2925341111.1,2768426505.92
Payables,7901736372.69,7355795634.48,5509463999.05,5658253569.51
Other Payable,1342791153.92,1238597667.33,886075254.3,855297876.75
Dividends Payable,,6406.84,5370.07,2895.94
Total Tax Payable,475037490.97,504677995.47,405355730.52,437596872.61
Accounts Payable,6083907727.8,5612513564.84,4218027644.16,4365355924.21
Total Assets,48294063910.0,43367039940.92,39257319802.83,34222305365.45
Total Non Current Assets,33055579014.0,28737996102.69,25121287931.8,21585378811.64
Other Non Current Assets,1392383818.11,1709907475.48,563108144.4,342413700.51
Non Current Deferred Assets,540662744.47,567321632.73,513817167.81,444715277.75
Non Current Deferred Taxes Assets,284835295.34,235959351.53,156366662.19,115362086.91
Investmentin Financial Assets,698281431.37,717918012.13,1244665808.59,489121485.32
Held To Maturity Securities,201555.33,182709.22,,67485.32
Available For Sale Securities,698079876.04,717735302.91,1244665808.59,489054000.0
Long Term Equity Investment,317033354.41,519435355.06,387752959.81,253553437.13
Investment Properties,182219683.03,194239350.89,609298847.72,617751450.37
Goodwill And Other Intangible Assets,5765136988.2,5369330867.38,4831845079.66,4523161644.98
Other Intangible Assets,5415666820.85,5026606257.94,4493547523.36,4172080777.58
Goodwill,349470167.35,342724609.44,338297556.3,351080867.4
Net PPE,23860100001.83,19401751021.75,16784591838.84,14757273910.63
Accumulated Depreciation,,-6774397421.0,-5129913215.73,-3722353991.03
Gross PPE,23860100001.83,26176148442.75,21914505054.57,18479627901.66
Construction In Progress,2286722804.0,1808968760.45,1402008048.07,1715341369.11
Other Properties,21573377197.83,3378391284.36,2904374806.12,2001565440.69
Machinery Furniture Equipment,,7863678426.81,7274046092.52,6435830175.73
Buildings And Improvements,,,,
Properties,,13125109971.13,10334076107.86,8326890916.13
Current Assets,15238484896.0,14629043838.23,14136031871.03,12636926553.81
Other Current Assets,2910366582.03,2136029991.61,1477705161.61,1542406712.55
Prepaid Assets,246273268.63,206457094.18,255278153.38,197638418.89
Inventory,178380915.51,139464809.8,81871849.07,73177887.93
Other Inventories,123436555.06,41307307.16,34195018.06,37299317.86
Finished Goods,,46943973.37,38030432.95,30221330.67
Work In Process,,,,
Raw Materials,54944360.45,51213529.27,9646398.06,5657239.4
Other Receivables,239718174.27,195263363.54,255307432.81,317579062.63
Accounts Receivable,1967092783.21,1716538957.93,963478142.08,1627020624.49
Allowance For Doubtful Accounts Receivable,,-100213554.14,-91561906.98,-80829159.45
Gross Accounts Receivable,,1816752512.07,1055040049.06,1707849783.94
Cash Cash Equivalents And Short Term Investments,9696653172.35,10235289621.17,11102391132.08,8879103847.32
Other Short Term Investments,1220552682.17,1134077545.25,3712846631.53,2751137882.46
Cash And Cash Equivalents,8476100490.18,9101212075.92,7389544500.55,6127965964.86
Cash Equivalents,138130691.5,184573941.67,203664835.0,131288870.86
Cash Financial,8336148411.35,8916638134.25,7185879665.55,5996677094.0
