,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,817306010.0,863607634.0,887633151.0,882341295.0
Share Issued,817306010.0,863607634.0,887633151.0,882341295.0
Net Debt,699494595.63,759017769.43,75771489.5,1091764374.92
Total Debt,2874493276.55,2500057234.36,2549962884.65,3221712327.2
Tangible Book Value,9084779838.49,8866895223.09,8640703491.36,7599612618.6
Invested Capital,12194079773.28,11548076723.26,11157696616.18,11074784664.3
Working Capital,4235345491.67,3944246331.28,3693609587.03,3361809743.11
Net Tangible Assets,9084779838.49,8866895223.09,8640703491.36,7599612618.6
Capital Lease Obligations,91353320.8,86580224.41,98501303.83,121357658.41
Common Stock Equity,9438728389.28,9230806905.8,9014156872.71,7983307400.03
Total Capitalization,11344392948.95,10967371950.99,10638750200.22,10063750525.98
Total Equity Gross Minority Interest,9821567844.2,9617467997.7,9407906259.94,8367119431.93
Minority Interest,382839454.92,386661091.9,393749387.23,383812031.9
Stockholders Equity,9438728389.28,9230806905.8,9014156872.71,7983307400.03
Other Equity Interest,71383438.11,71383677.78,71383830.75,71384656.84
Treasury Stock,,193438720.78,154396198.73,78908300.0
Retained Earnings,6933165006.16,6762457543.07,6490910719.35,5589201772.37
Additional Paid In Capital,125363080.0,249154010.4,294877268.02,253645214.89
Capital Stock,817306010.0,863607634.0,887633151.0,882341295.0
Common Stock,817306010.0,863607634.0,887633151.0,882341295.0
Total Liabilities Net Minority Interest,4108147805.01,3812818225.24,3943191342.09,4620101839.7
Total Non Current Liabilities Net Minority Interest,2332427030.73,2187369690.17,2091371099.15,2540714290.67
Tradeand Other Payables Non Current,58494991.36,57276675.61,57417997.65,57384062.39
Non Current Deferred Revenue,145395121.11,151768947.92,159615037.36,188958133.78
Non Current Deferred Taxes Liabilities,131519037.79,155178797.04,151243432.8,92571310.14
Long Term Debt And Capital Lease Obligation,1997017880.47,1823145269.6,1723094631.34,2201800784.36
Long Term Capital Lease Obligation,91353320.8,86580224.41,98501303.83,121357658.41
Long Term Debt,1905664559.67,1736565045.19,1624593327.51,2080443125.95
Current Liabilities,1775720774.28,1625448535.07,1851820242.94,2079387549.03
Other Current Liabilities,42829460.18,63646908.11,66889025.17,120434721.81
Current Debt And Capital Lease Obligation,877475396.08,676911964.76,826868253.31,1019911542.84
Current Debt,849686824.33,580704772.27,518946415.96,1011034138.32
Payables,648006201.01,650030494.84,746906362.23,734073935.42
Other Payable,318224047.85,331453233.6,412943342.79,368773747.76
Dividends Payable,441113.64,441113.64,441113.64,441113.64
Total Tax Payable,57261948.01,42633232.55,31483442.06,29457702.72
Accounts Payable,272079091.51,275502915.05,302038463.74,335401371.3
Total Assets,13929715649.21,13430286222.94,13351097602.03,12987221271.63
Total Non Current Assets,7918649383.26,7860591356.59,7805667772.06,7546023979.49
Other Non Current Assets,569954322.7,155690266.83,242539466.88,586083308.25
Non Current Deferred Assets,5634560.27,1815838.6,2948981.97,672601.04
Non Current Deferred Taxes Assets,148530519.94,157892110.06,155774523.25,138516136.5
Investmentin Financial Assets,82800000.0,88750000.0,337110000.0,190052000.0
Available For Sale Securities,82800000.0,88750000.0,337110000.0,190052000.0
Long Term Equity Investment,120084271.29,143537479.77,184168625.69,169443106.66
Investment Properties,18675533.63,19578175.93,20460935.21,21362302.03
Goodwill And Other Intangible Assets,353948550.79,363911682.71,373453381.35,383694781.43
Other Intangible Assets,333384747.5,343347879.42,352889578.06,363130978.14
Goodwill,20563803.29,20563803.29,20563803.29,20563803.29
Net PPE,6619021624.64,6929415802.69,6489211857.71,6056199743.58
Accumulated Depreciation,-6303133844.24,-5858372077.38,-5458557874.73,-5024310627.83
Gross PPE,12922155468.88,12787787880.07,11947769732.44,11080510371.41
Construction In Progress,95026709.37,868496878.41,199943501.73,237579082.99
Other Properties,616598545.73,594054520.98,615159398.19,389122993.36
Machinery Furniture Equipment,8057124724.6,7553827124.07,7480564939.31,7052811644.33
Buildings And Improvements,,,,
Properties,4153405489.18,3771409356.61,3652101893.21,3400996650.73
Current Assets,6011066265.95,5569694866.35,5545429829.97,5441197292.14
Other Current Assets,213211133.37,145112114.03,76847903.07,55992522.81
Prepaid Assets,94340345.68,51863447.56,95021598.32,54545954.2
Inventory,2019884406.3,2124139574.7,2107849708.33,2345346794.28
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Finished Goods,744131663.69,705508935.56,688327334.07,795783030.64
Work In Process,514164228.7,493224370.12,489355309.46,609156486.67
Raw Materials,761588513.91,925406269.02,930167064.8,940407276.97
Other Receivables,84632380.32,140059721.86,269819680.61,336594932.99
Accounts Receivable,849168539.27,826467684.78,660427526.19,647277198.51
Allowance For Doubtful Accounts Receivable,,-63138323.45,-61475643.21,-46944929.64
Gross Accounts Receivable,,889606008.23,721903169.4,694222128.15
Cash Cash Equivalents And Short Term Investments,2749829461.01,2282052323.42,2335463413.45,2001439889.35
Other Short Term Investments,693972672.64,723800275.39,267695159.48,1727000.0
Cash And Cash Equivalents,2055856788.37,1558252048.03,2067768253.97,1999712889.35
Cash Equivalents,0.0,275131494.73,11275128.14,1693035.98
Cash Financial,2055856788.37,1283120553.3,2056493125.83,1998019853.37
