,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,450185270.34,672652910.19,269315209.79,-24288339.45
Repayment Of Debt,-456441929.9,-1130264975.23,-944021544.74,-929376777.51
Issuance Of Debt,622705938.43,749950732.33,625347481.97,798318998.03
Capital Expenditure,-217477942.83,-221393977.95,-294761097.75,-487786121.21
End Cash Position,2302276060.75,1782907650.16,1874752107.32,2027759520.67
Beginning Cash Position,1782907650.16,1874752107.32,2027759520.67,2412214820.05
Effect Of Exchange Rate Changes,1369906.25,12588464.74,63220558.66,-25424994.47
Changes In Cash,517998504.34,-104432921.9,-216227972.01,-359030304.91
Financing Cash Flow,-71000381.4,-547781107.67,-465114471.59,-360778713.38
Net Other Financing Charges,-82610622.74,-21709799.54,6629550.81,-120837677.47
Cash Dividends Paid,-154653767.19,-145757065.23,-153069959.63,-108883256.43
Net Issuance Payments Of Debt,166264008.53,-380314242.9,-318674062.77,-131057779.48
Net Long Term Debt Issuance,166264008.53,-380314242.9,-318674062.77,-131057779.48
Long Term Debt Payments,-456441929.9,-1130264975.23,-944021544.74,-929376777.51
Long Term Debt Issuance,622705938.43,749950732.33,625347481.97,798318998.03
Investing Cash Flow,-78664327.43,-450698702.37,-315189807.96,-461749373.29
Net Other Investing Changes,,124818405.66,1995293.28,64721783.02
Net Investment Purchase And Sale,128042515.6,-359993274.93,-27310531.64,-43528228.6
Sale Of Investment,631541810.25,1023613622.25,1553326366.69,1280458426.78
Purchase Of Investment,-503499294.65,-1383606897.18,-1580636898.33,-1323986655.38
Net Business Purchase And Sale,,,-642177.47,-6860000.0
Sale Of Business,,,-2177.47,
Purchase Of Business,,,-640000.0,-6860000.0
Net PPE Purchase And Sale,-206706843.03,-215523833.1,-289232392.13,-476082927.71
Sale Of PPE,10771099.8,5870144.85,5528705.62,11703193.5
Purchase Of PPE,-217477942.83,-221393977.95,-294761097.75,-487786121.21
Capital Expenditure Reported,,,,
Operating Cash Flow,667663213.17,894046888.14,564076307.54,463497781.76
Change In Working Capital,-65039778.22,-153584183.27,-533138646.19,-780366077.95
Change In Other Current Assets,-86696417.81,-39203225.32,-39679088.29,-17844680.62
Change In Payable,-41656814.17,396138711.58,-970822160.52,1040953971.92
Change In Inventory,134137953.83,190374548.16,301557618.16,-1076932091.94
Change In Receivables,-70824500.07,-700894217.69,175804984.46,-726543277.31
Other Non Cash Items,65563774.95,116085493.03,85221511.29,154302582.38
Deferred Tax,,,,
Depreciation And Amortization,297893661.14,299260894.14,258366080.88,211337225.8
Amortization Cash Flow,34092972.64,27215555.85,26685830.63,28059045.86
Depreciation,263800688.5,272045338.29,231680250.25,183278179.94
Gain Loss On Investment Securities,30081562.47,22048457.79,52260099.4,-29118029.36
Gain Loss On Sale Of PPE,996713.96,-990064.35,-265393.83,6148257.73
Net Income From Continuing Operations,-908601365.08,282118535.64,285670377.07,610781722.96
Cash Flowsfromusedin Operating Activities Direct,667663213.17,894046888.14,564076307.54,463497781.76
Taxes Refund Paid Direct,-226940596.34,-307865670.49,-364766614.16,-228913327.1
Classesof Cash Payments,-6658569231.79,-6761203957.95,-7356399351.27,-7735724257.52
Other Cash Paymentsfrom Operating Activities,-1096187228.06,-1186930135.19,-1200002558.86,-1186747141.7
Paymentson Behalfof Employees,-1378769285.11,-1397962620.29,-1340188665.45,-1049025703.44
Paymentsto Suppliersfor Goodsand Services,-4183612718.62,-4176311202.47,-4816208126.96,-5499951412.38
Classesof Cash Receiptsfrom Operating Activities,7553173041.3,7963116516.58,8285242272.97,8428135366.38
Other Cash Receiptsfrom Operating Activities,472524234.39,385139063.42,532109484.87,307059926.8
Receiptsfrom Customers,7080648806.91,7577977453.16,7753132788.1,8121075439.58
