,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,3607500000.0,3607500000.0,3607500000.0,3607500000.0
Share Issued,3607500000.0,3607500000.0,3607500000.0,3607500000.0
Net Debt,9777955547.54,,86497890.78,1061977993.05
Total Debt,22719339283.08,19549484779.39,19133167481.8,19631851358.55
Tangible Book Value,20018976139.63,26460047561.04,24076981054.46,19961851788.46
Invested Capital,54675377889.92,41685473977.15,42908055248.99,37582142049.61
Working Capital,-6902327325.94,-7784885646.88,-3383201400.77,-9270138416.99
Net Tangible Assets,20018976139.63,26460047561.04,25065641431.83,20950512165.83
Capital Lease Obligations,391819042.07,387391176.83,301005703.73,328587180.61
Common Stock Equity,33277589256.26,27863439319.87,25386714006.72,20446454880.14
Preferred Stock Equity,,,988660377.37,988660377.37
Total Capitalization,51752792996.94,38905473977.15,39105715626.36,28948586366.58
Total Equity Gross Minority Interest,37827464598.66,32166475666.19,29589398823.88,24464976209.26
Minority Interest,4549875342.4,4303036346.32,3214024439.79,3029860951.75
Stockholders Equity,33277589256.26,27863439319.87,26375374384.09,21435115257.51
Other Equity Interest,5971273584.94,,,992452830.19
Retained Earnings,19598035623.76,20218025820.24,18670344666.37,13453488659.6
Additional Paid In Capital,,,,
Capital Stock,3607500000.0,3607500000.0,3393660377.37,3393660377.37
Common Stock,3607500000.0,3607500000.0,2405000000.0,2405000000.0
Preferred Stock,,,988660377.37,988660377.37
Total Liabilities Net Minority Interest,43143989402.41,39404567581.73,40310513188.87,41815319583.11
Total Non Current Liabilities Net Minority Interest,20935122830.87,13496806408.74,15194558744.76,9728055184.6
Other Non Current Liabilities,987034586.89,918131699.92,884844989.2,918837279.85
Tradeand Other Payables Non Current,609770295.01,644766564.35,736203846.23,228442692.61
Non Current Deferred Revenue,471179346.68,504093427.77,541310908.29,546197108.96
Non Current Deferred Taxes Liabilities,115819.54,388882.59,852055.04,192519813.5
Long Term Debt And Capital Lease Obligation,18867022782.75,11429425834.11,13031346946.0,7842058289.68
Long Term Capital Lease Obligation,391819042.07,387391176.83,301005703.73,328587180.61
Long Term Debt,18475203740.68,11042034657.28,12730341242.27,7513471109.07
Current Liabilities,22208866571.54,25907761172.99,25115954444.11,32087264398.51
Other Current Liabilities,239939250.18,276768520.14,312713420.12,258405066.17
Current Debt And Capital Lease Obligation,3852316500.33,8120058945.28,6101820535.8,11789793068.87
Current Debt,2922584892.98,2780000000.0,4791000000.0,9622216060.4
Payables,16275069824.03,15382986099.15,16286414681.32,18050936827.74
Other Payable,2936077800.79,2898367850.73,3245796290.43,3359387943.31
Dividends Payable,377300000.0,6000000.0,,32889900.0
Total Tax Payable,461913248.81,1104723974.77,2011460161.58,2795394516.65
Accounts Payable,12499778774.43,11373894273.65,11029158229.31,11863264467.78
Total Assets,80971454001.07,71571043247.92,69899912012.75,66280295792.37
Total Non Current Assets,65664914755.47,53448167721.81,48167158969.41,43463169810.85
Other Non Current Assets,5031538754.58,4495698883.37,3799990764.75,3835803121.36
Non Current Deferred Assets,67895728.04,47114255.06,44459126.21,39299119.26
Non Current Deferred Taxes Assets,1054865047.63,1089968016.71,965600607.19,1116437488.15
Investmentin Financial Assets,215202992.9,225842474.07,203058464.62,156757917.42
Available For Sale Securities,215202992.9,225842474.07,203058464.62,156757917.42
Long Term Equity Investment,1326973736.69,1254667995.81,1246028058.38,1216625932.18
Goodwill And Other Intangible Assets,13258613116.63,1403391758.83,1309732952.26,484603091.68
Other Intangible Assets,13258613116.63,1403391758.83,1309732952.26,484603091.68
Net PPE,44709825379.0,44931484337.96,40598288996.0,36613643140.8
Accumulated Depreciation,,-25777148716.03,-23252905517.1,-21491585188.37
Gross PPE,44709825379.0,70708633053.99,63851194513.1,58105228329.17
Construction In Progress,14292635461.43,10760636584.17,11947305386.21,7958675598.52
Other Properties,30417189917.57,25750866254.79,20926134307.4,20567275347.46
Machinery Furniture Equipment,,578744507.33,525196484.94,494511276.99
Buildings And Improvements,,,,
Properties,,33618385707.7,30452558334.55,29084766106.2
Current Assets,15306539245.6,18122875526.11,21732753043.34,22817125981.52
Other Current Assets,253348196.9,120778319.78,467666461.3,262318279.96
Prepaid Assets,294730672.83,410503203.06,419813994.9,224193956.56
Inventory,801667656.3,676990501.34,699654035.63,643099448.36
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,,,1594392.83,
Finished Goods,346398012.86,247883617.13,302252213.08,336804099.2
Raw Materials,455269643.44,429106884.21,395807429.72,306295349.16
Other Receivables,376982748.15,444978633.83,869896755.44,3267087061.1
Accounts Receivable,1959976885.3,1972209476.0,1840878444.58,2346718059.12
Allowance For Doubtful Accounts Receivable,,-2599373673.3,-2290179534.79,-1951445876.24
Gross Accounts Receivable,,4571583149.3,4129183418.77,4297273584.25
Cash Cash Equivalents And Short Term Investments,11619833086.12,14497415392.1,17434843351.49,16073709176.42
Cash And Cash Equivalents,11619833086.12,14497415392.1,17434843351.49,16073709176.42
Cash Equivalents,5729524203.91,8232170975.8,1168637791.39,1335296259.91
Cash Financial,3854281447.89,4624282381.84,16266030981.65,14732733959.87
