,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,93998395.17,46159277.99,100801675.13,-250410670.44
Repayment Of Debt,-756600000.0,-849100000.0,-912100000.0,-719200000.0
Issuance Of Debt,705600000.0,706600000.0,847100000.0,773140000.0
Capital Expenditure,-57045719.33,-96432045.75,-32556783.63,-19274068.9
End Cash Position,357586184.42,421215085.8,651320349.71,749948371.06
Beginning Cash Position,421215085.8,651320349.71,749948371.06,413821490.96
Effect Of Exchange Rate Changes,6245.9,248221.29,205790.04,-131265.78
Changes In Cash,-63635147.28,-230353485.2,-98833811.39,336258145.88
Financing Cash Flow,-146953283.92,-167838453.84,-67340466.52,550730333.39
Net Other Financing Charges,-67554952.61,-4983224.65,18737678.48,519812528.84
Cash Dividends Paid,-28398331.31,-20355229.19,-21078145.0,-23022195.45
Net Issuance Payments Of Debt,-51000000.0,-142500000.0,-65000000.0,53940000.0
Net Long Term Debt Issuance,-51000000.0,-142500000.0,-65000000.0,53940000.0
Long Term Debt Payments,-756600000.0,-849100000.0,-912100000.0,-719200000.0
Long Term Debt Issuance,705600000.0,706600000.0,847100000.0,773140000.0
Investing Cash Flow,-67725977.86,-205106355.1,-164851803.63,16664414.03
Net Other Investing Changes,7949161.47,1442682.69,,33921032.12
Net Investment Purchase And Sale,-19030780.0,-110899955.6,-132300000.0,1471523.59
Sale Of Investment,969220.0,1800044.4,,1471523.59
Purchase Of Investment,-20000000.0,-112700000.0,-132300000.0,
Net Business Purchase And Sale,,,,
Sale Of Business,,,,
Net PPE Purchase And Sale,-56644359.33,-95649082.19,-32551803.63,-18728141.68
Sale Of PPE,401360.0,782963.56,4980.0,545927.22
Purchase Of PPE,-57045719.33,-96432045.75,-32556783.63,-19274068.9
Capital Expenditure Reported,,,,
Operating Cash Flow,151044114.5,142591323.74,133358458.76,-231136601.54
Change In Working Capital,9800051.2,-28212454.28,-1997229.23,-338933954.22
Change In Other Current Assets,580706.3,-2011120.22,-870490.1,-6048546.04
Change In Payable,-193116639.17,-106803624.32,-129851745.75,-71011545.61
Change In Inventory,18943017.99,30187280.8,37554742.76,-88633666.28
Change In Receivables,183392966.08,50415009.46,91170263.86,-173240196.29
Other Non Cash Items,23211014.32,21896600.76,22032129.65,29117473.83
Deferred Tax,,,,
Depreciation And Amortization,64505559.82,62511471.22,62901038.28,60465370.17
Amortization Cash Flow,2898042.15,2747751.62,2770986.81,2448983.6
Depreciation,61607517.67,59763719.6,60130051.47,58016386.57
Gain Loss On Investment Securities,-7816835.04,-532063.57,648000.56,2503363.01
Gain Loss On Sale Of PPE,648707.27,55600.88,83441.43,1013868.11
Net Income From Continuing Operations,15999520.06,19961644.27,17240047.03,-38305432.94
Cash Flowsfromusedin Operating Activities Direct,151044114.5,142591323.74,133358458.76,-231136601.54
Taxes Refund Paid Direct,-42748647.02,-43662438.68,-63470352.92,-61113316.5
Classesof Cash Payments,-1731046572.08,-1970381552.67,-1892608425.18,-1937547348.96
Other Cash Paymentsfrom Operating Activities,-257208357.01,-267702727.06,-207258658.11,-305101547.86
Paymentson Behalfof Employees,-145652916.74,-144804440.69,-145813843.6,-140427666.49
Paymentsto Suppliersfor Goodsand Services,-1328185298.33,-1557874384.92,-1539535923.47,-1492018134.61
Classesof Cash Receiptsfrom Operating Activities,1924839333.6,2156635315.09,2089437236.86,1767524063.92
Other Cash Receiptsfrom Operating Activities,152137422.85,156427812.12,180424807.85,105370931.27
Receiptsfrom Customers,1772701910.75,2000207502.97,1909012429.01,1662153132.65
