,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,10472593027.0,8373357305.0,10225619520.0,7596155268.0
Repayment Of Debt,-5500358.0,-18765551.0,,-440732118.0
Issuance Of Debt,2643410.0,,,
Capital Expenditure,-1959448254.0,-2688667990.0,-1915528356.0,-1402493907.0
End Cash Position,14907725807.0,18668419278.0,18973643833.0,15132728506.0
Beginning Cash Position,18668419278.0,18973643833.0,15132728506.0,15722513481.0
Effect Of Exchange Rate Changes,72189446.0,101367493.0,113815806.0,-171446283.0
Changes In Cash,-3832882917.0,-406592048.0,3727099521.0,-418338692.0
Financing Cash Flow,-8881713399.0,-10775685768.0,-5194277770.0,-4604870306.0
Net Other Financing Charges,-35449605.0,-87303085.0,-960904755.0,-1124910023.0
Cash Dividends Paid,-8742501634.0,-10669617132.0,-4232874562.0,-3039228165.0
Net Issuance Payments Of Debt,-2856948.0,-18765551.0,,-440732118.0
Net Long Term Debt Issuance,-2856948.0,-18765551.0,,-440732118.0
Long Term Debt Payments,-5500358.0,-18765551.0,,-440732118.0
Long Term Debt Issuance,2643410.0,,,
Investing Cash Flow,-7383210799.0,-692931575.0,-3219770585.0,-4812117561.0
Net Other Investing Changes,101823123.0,4156150777.0,-1341069407.0,88319200.0
Net Investment Purchase And Sale,216970491.0,-1311257129.0,-36500000.0,
Sale Of Investment,1329272050.0,328800.0,,
Purchase Of Investment,-1112301559.0,-1311585929.0,-36500000.0,
Net Business Purchase And Sale,-5773292274.0,-870822130.0,,-3519676951.0
Purchase Of Business,-5773292274.0,-870822130.0,,-3519676951.0
Net PPE Purchase And Sale,-1928712139.0,-2667003093.0,-1842201178.0,-1380759810.0
Sale Of PPE,30736115.0,21664897.0,73327178.0,21734097.0
Purchase Of PPE,-1959448254.0,-2688667990.0,-1915528356.0,-1402493907.0
Capital Expenditure Reported,,,,
Operating Cash Flow,12432041281.0,11062025295.0,12141147876.0,8998649175.0
Change In Working Capital,-1167223769.0,-2293941936.0,1348606405.0,387899139.0
Change In Other Current Assets,-440236450.0,-642409241.0,-174941331.0,59884669.0
Change In Payable,402206123.0,-769193732.0,3093556932.0,615087828.0
Change In Inventory,-782046572.0,-201432475.0,-523005447.0,-133630896.0
Change In Receivables,-347146870.0,-680906488.0,-1047003749.0,-153442462.0
Other Non Cash Items,131816371.0,-188001322.0,-214308138.0,-210272031.0
Deferred Tax,,,,
Depreciation And Amortization,1468526315.0,1010012337.0,885056544.0,700408054.0
Amortization Cash Flow,712662325.0,383982820.0,348326723.0,252697257.0
Depreciation,755863990.0,626029517.0,536729821.0,447710797.0
Gain Loss On Investment Securities,-195417915.0,-69560944.0,26439605.0,-10690314.0
Gain Loss On Sale Of PPE,-4243844.0,-2464577.0,-6164292.0,-4065884.0
Net Income From Continuing Operations,11739966642.0,11578413404.0,9610716815.0,8004045870.0
Cash Flowsfromusedin Operating Activities Direct,12432041281.0,11062025295.0,12141147876.0,8998649175.0
Taxes Refund Paid Direct,-3293021016.0,-3100001998.0,-2711987205.0,-2069223517.0
Classesof Cash Payments,-25218248736.0,-22049536695.0,-20201365175.0,-15860221103.0
Other Cash Paymentsfrom Operating Activities,-2413808971.0,-2548370219.0,-1971211437.0,-1834810079.0
Paymentson Behalfof Employees,-8118905890.0,-7016482018.0,-6132767749.0,-5349441531.0
Paymentsto Suppliersfor Goodsand Services,-14685533875.0,-12484684458.0,-12097385989.0,-8675969493.0
Classesof Cash Receiptsfrom Operating Activities,40943311033.0,36211563988.0,35054500256.0,26928093795.0
Other Cash Receiptsfrom Operating Activities,800729404.0,962694284.0,482865372.0,791628656.0
Receiptsfrom Customers,40142581629.0,35248869704.0,34571634884.0,26136465139.0
