,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,2324338091.0,2324338091.0,2324338091.0,2024338091.0
Share Issued,2324338091.0,2324338091.0,2324338091.0,2024338091.0
Total Debt,2902119057.52,1284737078.78,1113029205.91,1305735429.95
Tangible Book Value,15867514363.11,13792672224.11,12279562304.57,618468844.18
Invested Capital,22949859179.95,19913983962.67,17732949859.87,6096496892.24
Working Capital,13818702100.86,14037667045.69,13578696145.37,2308839433.54
Net Tangible Assets,15867514363.11,13792672224.11,12279562304.57,618468844.18
Capital Lease Obligations,81144259.11,30967404.31,46566154.67,31575391.23
Common Stock Equity,20250959179.95,18705083962.67,17053149859.87,5405696892.24
Total Capitalization,21149859179.95,19563983962.67,17532949859.87,5946496892.24
Total Equity Gross Minority Interest,22651962144.88,20320120388.94,18230179281.04,6261486004.51
Minority Interest,2401002964.93,1615036426.27,1177029421.17,855789112.27
Stockholders Equity,20250959179.95,18705083962.67,17053149859.87,5405696892.24
Treasury Stock,332389012.84,30012990.59,,
Retained Earnings,3633237900.94,2006974083.42,878832092.53,85914204.98
Additional Paid In Capital,13249922380.96,13249922380.96,13249594817.84,2966805473.4
Capital Stock,2324338091.0,2324338091.0,2324338091.0,2024338091.0
Common Stock,2324338091.0,2324338091.0,2324338091.0,2024338091.0
Total Liabilities Net Minority Interest,5907529891.71,2582427563.85,3704308413.36,4195866163.48
Total Non Current Liabilities Net Minority Interest,1519315392.27,1187875836.35,2334296858.17,2633784439.69
Other Non Current Liabilities,24081641.01,19926264.35,4421553.0,1876841.03
Tradeand Other Payables Non Current,,,1649982100.0,1880000000.0
Non Current Deferred Revenue,515189492.15,278082167.69,150518842.56,177761007.43
Non Current Deferred Taxes Liabilities,,,3008207.94,1771200.0
Long Term Debt And Capital Lease Obligation,980044259.11,889867404.31,526366154.67,572375391.23
Long Term Capital Lease Obligation,81144259.11,30967404.31,46566154.67,31575391.23
Long Term Debt,898900000.0,858900000.0,479800000.0,540800000.0
Current Liabilities,4388214499.44,1394551727.5,1370011555.19,1562081723.79
Other Current Liabilities,,170943.4,,22075869.09
Current Debt And Capital Lease Obligation,1922074798.41,394869674.47,586663051.24,733360038.72
Current Debt,1800000000.0,350000000.0,200000000.0,150000000.0
Payables,1562668314.56,996662053.03,783348503.95,634301685.07
Other Payable,720472621.9,518636891.56,348748158.87,272810384.87
Total Tax Payable,106821037.31,156247323.06,92151131.95,69439241.97
Accounts Payable,735374655.35,321777838.41,342449213.13,292052058.23
Total Assets,28559492036.59,22902547952.79,21934487694.4,10457352167.99
Total Non Current Assets,10352575436.29,7470329179.6,6985779993.84,6586431010.66
Other Non Current Assets,5150347975.22,2075261465.11,1838680573.74,1410036071.95
Non Current Deferred Assets,110533596.48,47907406.33,19631689.1,14952809.06
Non Current Deferred Taxes Assets,49695710.93,14635186.74,11925741.76,6368544.17
Investmentin Financial Assets,20000000.0,20000000.0,,211808000.0
Available For Sale Securities,20000000.0,20000000.0,,211808000.0
Goodwill And Other Intangible Assets,4383444816.84,4912411738.56,4773587555.3,4787228048.06
Other Intangible Assets,4383444816.84,4912411738.56,4773587555.3,4787228048.06
Net PPE,638553336.82,400113382.86,341954433.94,156037537.42
Accumulated Depreciation,-284199856.45,-199105332.21,-128285449.38,-85726186.81
Gross PPE,922753193.27,599218715.07,470239883.32,241763724.23
Other Properties,847719429.18,532557048.35,407064335.46,187968847.38
Machinery Furniture Equipment,55564200.61,47192103.24,43705984.38,34325313.37
Properties,19469563.48,19469563.48,19469563.48,19469563.48
Current Assets,18206916600.3,15432218773.19,14948707700.56,3870921157.33
Other Current Assets,441914203.61,107160787.5,454223275.08,198314203.66
Prepaid Assets,1240263558.69,2388351333.53,937315561.14,237398605.45
Inventory,5425282266.87,1074129712.66,1095268681.7,1124384345.42
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,,,,2786090.68
Finished Goods,1322576850.84,139993803.4,453010378.03,669896744.56
Work In Process,866296740.89,36135544.75,339961349.97,135350634.75
Raw Materials,3236408675.14,898000364.51,302296953.7,316350875.43
Other Receivables,26771176.77,50278882.02,283318165.93,78176534.78
Accounts Receivable,2275297346.91,1490810565.69,970671691.02,272559695.74
Allowance For Doubtful Accounts Receivable,-22982801.49,-15058692.57,-9804764.55,-2753128.24
Gross Accounts Receivable,2298280148.4,1505869258.26,980476455.57,275312823.98
Cash Cash Equivalents And Short Term Investments,8797388047.45,10321487491.79,11207910325.69,1960087772.28
Other Short Term Investments,,,,
Cash And Cash Equivalents,8797388047.45,10321487491.79,11207910325.69,1960087772.28
Cash Equivalents,655177217.3,100004563.91,,
Cash Financial,8142210830.15,10221482927.88,11207910325.69,1960087772.28
