,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,85525100.0,60590286.46,118160007.0,113986370.96
Repayment Of Debt,-170000000.0,-90000000.0,,-50000000.0
Issuance Of Debt,183000000.0,110000000.0,,50000000.0
Capital Expenditure,-42180827.85,-137315686.59,-61208937.37,-64445060.12
End Cash Position,300531700.21,285857148.81,223468451.11,98708475.75
Beginning Cash Position,285857148.81,223468451.11,98708475.75,44660755.95
Effect Of Exchange Rate Changes,734374.03,787501.61,2241625.13,-280733.2
Changes In Cash,13940177.37,61601196.09,122518350.23,54328453.0
Financing Cash Flow,-34842648.69,-8008884.46,-39477913.74,-39528264.79
Net Other Financing Charges,-15821271.26,-1231890.03,-2932313.74,
Cash Dividends Paid,-32021377.43,-26776994.43,-36545600.0,-39528264.79
Net Issuance Payments Of Debt,13000000.0,20000000.0,,0.0
Net Long Term Debt Issuance,13000000.0,20000000.0,,0.0
Long Term Debt Payments,-170000000.0,-90000000.0,,-50000000.0
Long Term Debt Issuance,183000000.0,110000000.0,,50000000.0
Investing Cash Flow,-78923101.79,-128295892.5,-17372680.4,-84574713.29
Net Other Investing Changes,,,,
Net Investment Purchase And Sale,-36774273.94,8872882.09,43812914.05,-20141518.17
Sale Of Investment,1017898702.7,548424811.0,1152739020.36,973097706.98
Purchase Of Investment,-1054672976.64,-539551928.91,-1108926106.31,-993239225.15
Net PPE Purchase And Sale,-42148827.85,-137168774.59,-61185594.45,-64433195.12
Sale Of PPE,32000.0,146912.0,23342.92,11865.0
Purchase Of PPE,-42180827.85,-137315686.59,-61208937.37,-64445060.12
Capital Expenditure Reported,,,,
Operating Cash Flow,127705927.85,197905973.05,179368944.37,178431431.08
Change In Working Capital,-152177320.95,-52846075.49,-82441988.79,-137537356.36
Change In Other Current Assets,-7270157.05,-2893533.98,2918618.96,93008.49
Change In Payable,96962154.78,33574264.64,37527140.67,-101924331.97
Change In Inventory,-94098920.41,29687079.39,-66845550.55,14640640.39
Change In Receivables,-147770398.27,-113213885.54,-56042197.87,-50346673.27
Other Non Cash Items,10240455.85,8555780.54,5668005.64,3668522.19
Deferred Tax,,,,
Depreciation And Amortization,40162018.68,36619759.9,32479323.06,18706379.04
Amortization Cash Flow,4662817.21,5658212.98,4985618.13,3142970.49
Depreciation,35499201.47,30961546.92,27493704.93,15563408.55
Gain Loss On Investment Securities,-26873722.75,-39463132.05,-26871921.67,-38880440.64
Gain Loss On Sale Of PPE,104445.76,1048420.76,44694.19,20265.52
Net Income From Continuing Operations,228553283.55,199120252.58,221945374.08,303583359.93
Cash Flowsfromusedin Operating Activities Direct,127705927.85,197905973.05,179368944.37,178431431.08
Taxes Refund Paid Direct,-51382423.0,-24401238.72,-51175781.83,-69645280.52
Classesof Cash Payments,-1142817063.2,-940052522.85,-769556935.26,-707923295.8
Other Cash Paymentsfrom Operating Activities,-70954981.34,-87350628.02,-79649975.99,-59331108.35
Paymentson Behalfof Employees,-357692971.6,-317875262.68,-275854501.19,-219140168.59
Paymentsto Suppliersfor Goodsand Services,-714169110.26,-534826632.15,-414052458.08,-429452018.86
Classesof Cash Receiptsfrom Operating Activities,1321905414.05,1162359734.62,1000101661.46,956000007.4
Other Cash Receiptsfrom Operating Activities,16156530.46,22208389.9,26672212.03,11121231.19
Receiptsfrom Customers,1305748883.59,1140151344.72,973429449.43,944878776.21
