,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,525090615.0,537237415.0,477040855.0,477040855.0
Share Issued,525090615.0,537237415.0,477040855.0,477040855.0
Net Debt,126129096.74,137762927.17,,321210523.99
Total Debt,525830616.16,479782383.41,597252377.29,649726627.62
Tangible Book Value,1242751343.09,1329858033.82,1430543900.77,953554059.1
Invested Capital,1920187254.84,1964995704.1,2249529001.91,1838162357.3
Working Capital,228672613.54,267873038.6,462361919.56,90145465.24
Net Tangible Assets,1242751343.09,1329858033.82,1430543900.77,953554059.1
Capital Lease Obligations,63414934.1,70886642.8,10424552.86,713516.13
Common Stock Equity,1480824869.6,1576049228.56,1706963416.38,1238435884.83
Total Capitalization,1740031278.57,1839863082.43,2026389108.09,1497883190.76
Total Equity Gross Minority Interest,1568166341.12,1659848205.55,1774438972.81,1374568243.22
Minority Interest,87341471.52,83798976.99,67475556.43,136132358.39
Stockholders Equity,1480824869.6,1576049228.56,1706963416.38,1238435884.83
Treasury Stock,,59725528.54,,
Retained Earnings,319475792.1,379187508.6,455412674.29,453731424.21
Additional Paid In Capital,599518440.93,678991036.94,678991036.94,413100460.48
Capital Stock,525090615.0,537237415.0,537237415.0,340743468.0
Common Stock,525090615.0,537237415.0,537237415.0,340743468.0
Total Liabilities Net Minority Interest,846220952.6,820131229.89,939637779.38,1050493741.79
Total Non Current Liabilities Net Minority Interest,359643096.23,351099275.1,355554837.4,311590197.82
Other Non Current Liabilities,28317131.68,,,
Tradeand Other Payables Non Current,958931.32,1833580.36,2557608.44,23033962.76
Non Current Deferred Revenue,7745690.16,14416185.19,21178988.11,27758048.5
Non Current Deferred Taxes Liabilities,,149012.88,1967996.28,637364.5
Long Term Debt And Capital Lease Obligation,322621343.07,334700496.67,329850244.57,260160822.06
Long Term Capital Lease Obligation,63414934.1,70886642.8,10424552.86,713516.13
Long Term Debt,259206408.97,263813853.87,319425691.71,259447305.93
Current Liabilities,486577856.37,469031954.79,584082941.98,738903543.97
Other Current Liabilities,4081088.25,3159184.95,3670388.72,3168892.65
Current Debt And Capital Lease Obligation,203209273.09,145081886.74,267402132.72,389565805.56
Current Debt,180155976.27,125132621.67,223139893.82,340279166.54
Payables,219493278.15,275214491.47,262202804.94,298776439.47
Other Payable,42988758.25,46456326.79,44148837.75,43639521.12
Total Tax Payable,8204101.36,16409380.18,28795865.36,39421010.69
Accounts Payable,168300418.54,212348784.5,189258101.83,215715907.66
Total Assets,2414387293.72,2479979435.44,2714076752.19,2425061985.01
Total Non Current Assets,1699136823.81,1743074442.05,1667631890.65,1596012975.8
Other Non Current Assets,4311186.76,7852089.09,11976870.17,17715988.52
Non Current Deferred Assets,50239485.85,4182632.28,8424698.42,10544057.7
Non Current Deferred Taxes Assets,37390127.07,25201305.3,20309322.6,18180136.11
Investmentin Financial Assets,6000000.0,6000000.0,,
Available For Sale Securities,6000000.0,6000000.0,,
Long Term Equity Investment,164020.11,171061.01,96251.38,754219.6
Goodwill And Other Intangible Assets,238073526.51,246191194.74,276419515.61,284881825.73
Other Intangible Assets,202931251.39,211048919.62,218941876.75,217328168.87
Goodwill,35142275.12,35142275.12,57477638.86,67553656.86
Net PPE,1362958477.51,1453476159.63,1348605232.47,1214295148.14
Accumulated Depreciation,,-419378707.98,-352241599.96,-293900706.06
Gross PPE,1362958477.51,1872854867.61,1700846832.43,1508195854.2
Construction In Progress,10239633.95,181260140.67,603336100.53,485445502.5
Other Properties,1352718843.56,768733743.08,589571610.62,538455742.66
Machinery Furniture Equipment,,9834895.5,8786548.81,7361106.4
Buildings And Improvements,,,,476933502.64
Properties,,913026088.36,499152572.47,476933502.64
Current Assets,715250469.91,736904993.39,1046444861.54,829049009.21
Other Current Assets,9409841.46,51138244.76,108017870.49,139218373.14
Prepaid Assets,6235164.58,7743499.26,9328990.67,8432608.9
Inventory,174108449.24,133389422.06,118093262.4,129321043.06
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Finished Goods,122820424.21,83098184.32,69592118.68,80967755.55
Work In Process,13029574.46,16679717.39,14744539.55,16671246.41
Raw Materials,38258450.57,33611520.35,33756604.17,31682041.1
Other Receivables,85288931.74,13745470.15,17401324.34,25104758.44
Accounts Receivable,126974794.39,169704808.79,144296987.0,170776277.19
Allowance For Doubtful Accounts Receivable,,-32781112.3,-23035197.37,-22054926.93
Gross Accounts Receivable,,202485921.09,167332184.37,192831204.12
Cash Cash Equivalents And Short Term Investments,313233288.5,361183548.37,649306426.64,356195948.48
Other Short Term Investments,,110000000.0,,77680000.0
Cash And Cash Equivalents,313233288.5,251183548.37,649306426.64,278515948.48
Cash Equivalents,15211371.07,14311397.5,13740763.0,17372170.05
Cash Financial,298021917.43,236872150.87,635565663.64,261143778.43
