,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Treasury Shares Number,26891535.0,193951597.0,98582000.0,
Ordinary Shares Number,7252889218.0,7100265278.0,7256522875.0,7400803875.0
Share Issued,7279780753.0,7294216875.0,7355104875.0,7400803875.0
Total Debt,11757656080.87,12661159546.27,15627724917.78,15019638190.16
Tangible Book Value,31033280918.54,29163013753.44,26161734589.83,24730644974.6
Invested Capital,48593502362.83,47309919239.71,47370743143.0,45864028995.77
Working Capital,8707701345.05,6581005556.37,10122662814.44,12087090753.8
Net Tangible Assets,31033280918.54,29163013753.44,26161734589.83,24730644974.6
Capital Lease Obligations,2731748480.34,3155046277.23,3061413515.37,2256826686.63
Common Stock Equity,39567594762.3,37803805970.67,34804431740.59,33101217492.24
Total Capitalization,44874798628.22,42158194509.78,44149839146.86,45059753462.42
Total Equity Gross Minority Interest,42040678218.49,40121361569.35,36929705851.74,35050301944.08
Minority Interest,2473083456.19,2317555598.68,2125274111.15,1949084451.84
Stockholders Equity,39567594762.3,37803805970.67,34804431740.59,33101217492.24
Treasury Stock,174944256.65,193951597.0,300752201.55,
Retained Earnings,23424281261.35,21890625834.25,19811097472.17,18448415734.99
Capital Stock,7294216875.0,7294216875.0,7355104875.0,7400803875.0
Common Stock,7294216875.0,7294216875.0,7355104875.0,7400803875.0
Total Liabilities Net Minority Interest,35154821919.36,35785429845.01,41572733686.39,39256062851.16
Total Non Current Liabilities Net Minority Interest,8227525622.66,7729890229.78,12930392772.09,14982186213.82
Other Non Current Liabilities,23339731.15,204512515.2,405193661.37,583035291.61
Non Current Pension And Other Postretirement Benefit Plans,,,2519966.86,2579073.52
Tradeand Other Payables Non Current,3564107.17,28077603.6,168794554.82,120502676.88
Non Current Deferred Revenue,525236135.58,406187032.26,412166773.28,426110625.78
Non Current Deferred Taxes Liabilities,283733107.86,238991734.02,193835071.39,179851893.45
Long Term Debt And Capital Lease Obligation,7391652540.9,6852121344.7,11750402711.23,13672685726.1
Long Term Capital Lease Obligation,2084448674.98,2497732805.59,2404995304.96,1714149755.92
Long Term Debt,5307203865.92,4354388539.11,9345407406.27,11958535970.18
Current Liabilities,26927296296.7,28055539615.23,28642340914.3,24273876637.34
Other Current Liabilities,10825386.94,27270020.42,3526967269.26,317808684.84
Current Debt And Capital Lease Obligation,4366003539.97,5809038201.57,3877322206.55,1346952464.06
Current Capital Lease Obligation,647299805.36,657313471.64,656418210.41,542676930.71
Current Debt,3718703734.61,5151724729.93,3220903996.14,804275533.35
Pensionand Other Post Retirement Benefit Plans Current,174384897.33,167702988.8,2296796648.54,1980502961.29
Payables,15667557383.77,15598414441.92,18165740312.16,16632877235.75
Other Payable,1972767130.13,2353588008.22,3271150096.58,1884331928.68
Dividends Payable,73788729.28,69477271.8,94429787.93,64040629.95
Total Tax Payable,864106652.46,803564795.86,789336224.16,815825787.16
Accounts Payable,12756894871.9,12371784366.04,14010824203.49,13868678889.96
Total Assets,77195500137.85,75906791414.36,78502439538.13,74306364795.24
