,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,963309471.0,963309471.0,963309471.0,963309471.0
Share Issued,963309471.0,963309471.0,963309471.0,963309471.0
Net Debt,773761266.3,513281043.32,289895414.15,53033999.37
Total Debt,1230811110.57,1083775797.35,871486108.14,855050612.37
Tangible Book Value,1550842957.3,1695012355.08,1814110515.43,1628957925.4
Invested Capital,3156349439.75,3050735588.65,3129261003.68,2838425955.17
Working Capital,-27808651.32,187953384.46,584075345.84,457517187.33
Net Tangible Assets,1550842957.3,1695012355.08,1814110515.43,1628957925.4
Capital Lease Obligations,26057324.13,26646122.63,15410140.95,13184173.41
Common Stock Equity,2006889890.1,2274817267.89,2387566980.33,2174390029.16
Total Capitalization,2216914890.1,2392417267.89,2609666980.33,2404390029.16
Total Equity Gross Minority Interest,2143717461.67,2427746955.22,2509740183.44,2287722212.84
Minority Interest,136827571.57,152929687.33,122173203.11,113332183.68
Stockholders Equity,2006889890.1,2274817267.89,2387566980.33,2174390029.16
Treasury Stock,,34982791.65,34982791.65,34982791.65
Retained Earnings,284757765.43,591419553.13,725508653.66,522560613.97
Additional Paid In Capital,684769393.12,681289590.77,681724638.46,681724638.46
Capital Stock,963309471.0,963309471.0,963309471.0,963309471.0
Common Stock,963309471.0,963309471.0,963309471.0,963309471.0
Total Liabilities Net Minority Interest,1875453209.03,1717475770.19,1503925038.0,1518302854.27
Total Non Current Liabilities Net Minority Interest,316851845.81,232174090.7,316073113.5,316397642.87
Other Non Current Liabilities,,8503868.96,2530944.84,
Non Current Deferred Revenue,24435113.31,26766028.3,29195005.86,29993548.62
Non Current Deferred Taxes Liabilities,56334408.37,52658070.81,46837021.85,43219920.84
Long Term Debt And Capital Lease Obligation,236082324.13,144246122.63,237510140.95,243184173.41
Long Term Capital Lease Obligation,26057324.13,26646122.63,15410140.95,13184173.41
Long Term Debt,210025000.0,117600000.0,222100000.0,230000000.0
Current Liabilities,1558601363.22,1485301679.49,1187851924.5,1201905211.4
Other Current Liabilities,32200061.34,29609549.44,15195959.03,25700863.48
Current Debt And Capital Lease Obligation,994728786.44,939529674.72,633975967.19,611866438.96
Current Debt,939434549.65,658318320.76,519594023.35,434035926.01
Payables,523259987.58,507759289.38,530151788.88,536122483.46
Other Payable,40031645.33,50559480.59,23474380.99,23816100.59
Dividends Payable,,,2450000.0,
Total Tax Payable,12471951.88,14961982.38,24836129.16,11021308.18
Accounts Payable,470756390.37,442237826.41,479391278.73,501285074.69
Total Assets,4019170670.7,4145222725.41,4013665221.44,3806025067.11
Total Non Current Assets,2488377958.8,2471967661.46,2241737951.1,2146602668.38
Other Non Current Assets,28344675.29,43623801.68,38485698.66,13193741.32
Non Current Deferred Assets,9166310.28,918789.34,474420.41,457362.89
Non Current Deferred Taxes Assets,147131065.71,95966294.22,59500146.69,52863680.16
Investmentin Financial Assets,383393837.22,386297231.39,357427049.72,365053824.6
Available For Sale Securities,383393837.22,386297231.39,357427049.72,365053824.6
Long Term Equity Investment,70049443.63,65603853.19,60697824.3,22032286.1
Goodwill And Other Intangible Assets,456046932.8,579804912.81,573456464.9,545432103.76
Other Intangible Assets,229591647.08,244350294.29,204541490.71,178322465.5
Goodwill,226455285.72,335454618.52,368914974.19,367109638.26
Net PPE,1394245693.87,1299752778.83,1151696346.42,1147569669.55
Accumulated Depreciation,,-929090498.47,-813328481.35,-703539186.75
Gross PPE,1394245693.87,2228843277.3,1965024827.77,1851108856.3
Construction In Progress,241264321.37,264150328.09,149028112.63,131957662.06
Other Properties,1152981372.5,121542048.52,84894273.85,82338223.2
Machinery Furniture Equipment,,1217976409.06,1113054572.15,1074228382.85
Buildings And Improvements,,,,
Properties,,625174491.63,618047869.14,562584588.19
Current Assets,1530792711.9,1673255063.95,1771927270.34,1659422398.73
Other Current Assets,53735686.74,48476557.01,30808624.74,29391045.8
Prepaid Assets,21041338.37,26897881.7,29687071.46,43691024.0
Inventory,432406467.11,587282262.37,498372653.61,375786527.2
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Finished Goods,245138057.71,380868407.73,286663724.85,171566517.82
Work In Process,52878092.68,71450065.42,71024543.85,93329634.94
Raw Materials,134390316.72,134963789.22,140684384.91,110890374.44
Other Receivables,174988898.11,174297405.84,165678200.1,149227924.06
Accounts Receivable,472922038.22,573663679.59,595582111.23,438619701.52
Allowance For Doubtful Accounts Receivable,,-50576812.44,-30415969.81,-22394365.23
Gross Accounts Receivable,,624240492.03,625998081.04,461014066.75
Cash Cash Equivalents And Short Term Investments,375698283.35,262637277.44,451798609.2,622706176.15
Other Short Term Investments,,,,11704249.51
Cash And Cash Equivalents,375698283.35,262637277.44,451798609.2,611001926.64
Cash Equivalents,52873824.79,31122449.67,70566994.76,94882049.02
Cash Financial,322824458.56,231514827.77,381231614.44,516119877.62
