,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,57538992.53,-258130005.49,-108889132.39,331479080.78
Repayment Of Debt,-1084215000.0,-646100000.0,-675180000.0,-1088533222.17
Issuance Of Debt,1189180000.0,843400000.0,690363416.67,834194842.76
Capital Expenditure,-143001757.04,-232275220.37,-189956360.21,-91224927.99
End Cash Position,322844534.85,231293207.77,381231614.44,516119877.62
Beginning Cash Position,231293207.77,381231614.44,516119877.62,480390664.62
Effect Of Exchange Rate Changes,3848646.83,-17647252.81,48234778.77,-4774650.26
Changes In Cash,87702680.25,-132291153.86,-183123041.95,40503863.26
Financing Cash Flow,29667038.79,127442002.53,-33250380.5,-324181237.78
Net Other Financing Charges,18897868.34,27282955.26,-4405711.25,30787988.78
Cash Dividends Paid,-82467909.95,-80068182.67,-38378085.92,-86830847.15
Net Issuance Payments Of Debt,104965000.0,197300000.0,15183416.67,-254338379.41
Net Long Term Debt Issuance,104965000.0,197300000.0,15183416.67,-254338379.41
Long Term Debt Payments,-1084215000.0,-646100000.0,-675180000.0,-1088533222.17
Long Term Debt Issuance,1189180000.0,843400000.0,690363416.67,834194842.76
Investing Cash Flow,-142505108.11,-233878371.27,-230939889.27,-58018907.73
Net Other Investing Changes,,,-20867371.06,
Net Investment Purchase And Sale,-1075977.43,2563453.7,-23344394.6,32581415.65
Sale Of Investment,924022.57,2563453.7,56655605.4,189581415.65
Purchase Of Investment,-2000000.0,,-80000000.0,-157000000.0
Net Business Purchase And Sale,,-11890884.35,,
Purchase Of Business,,-11890884.35,,
Net PPE Purchase And Sale,-141429130.68,-224550940.62,-186728123.61,-90600323.38
Sale Of PPE,1572626.36,7724279.75,3228236.6,624604.61
Purchase Of PPE,-143001757.04,-232275220.37,-189956360.21,-91224927.99
Capital Expenditure Reported,,,,
Operating Cash Flow,200540749.57,-25854785.12,81067227.82,422704008.77
Change In Working Capital,134514060.34,-153366675.19,-340244304.58,64113304.76
Change In Other Current Assets,-47488433.93,-30718789.91,-2888910.69,-1972740.11
Change In Payable,71849970.96,-113672490.58,-56093299.6,-60091548.18
Change In Inventory,115659869.8,-101946656.82,-131674460.93,-5666513.62
Change In Receivables,-5507346.49,92971262.12,-149587633.36,131844106.67
Other Non Cash Items,30273574.38,22800044.94,19922868.7,61196707.87
Deferred Tax,,,,
Depreciation And Amortization,140161673.82,138417835.68,136290649.89,131256255.13
Amortization Cash Flow,13752351.63,14748860.02,12540485.83,12279343.86
Depreciation,126409322.19,123668975.66,123750164.06,118976911.27
Gain Loss On Investment Securities,-569086.22,-35615760.45,23787536.34,-42076157.49
Gain Loss On Sale Of PPE,51460.6,-3742062.16,-718739.68,2084090.3
Net Income From Continuing Operations,-264129075.0,-72360668.21,219534806.36,195510657.87
Cash Flowsfromusedin Operating Activities Direct,200540749.57,-25854785.12,81067227.82,422704008.77
Taxes Refund Paid Direct,18872347.89,-17379958.34,26008735.43,35705940.39
Classesof Cash Payments,-865837016.63,-1190031636.22,-1574679071.93,-1673698525.61
Other Cash Paymentsfrom Operating Activities,-139736441.73,-166476157.2,-136518759.13,-163857412.83
Paymentson Behalfof Employees,-211858732.91,-212685344.31,-192943553.33,-183291498.21
Paymentsto Suppliersfor Goodsand Services,-514241841.99,-810870134.71,-1245216759.47,-1326549614.57
Classesof Cash Receiptsfrom Operating Activities,1047505418.31,1181556809.44,1629737564.32,2060696593.99
Other Cash Receiptsfrom Operating Activities,11611330.38,15723684.86,16494049.42,25648164.52
Receiptsfrom Customers,1035894087.93,1165833124.58,1613243514.9,2035048429.47
