,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,6968625756.0,6968625756.0,6968625756.0,6968625756.0
Share Issued,6968625756.0,6968625756.0,6968625756.0,6968625756.0
Total Debt,59955232667.62,60541348800.52,63808803746.95,64421219453.93
Tangible Book Value,41650274174.3,38840401509.89,37987240912.83,35570276586.93
Invested Capital,102163512692.06,99797634663.76,101316484882.49,99557910440.32
Net Tangible Assets,41650274174.3,38840401509.89,37987240912.83,35570276586.93
Common Stock Equity,42721648577.78,39930254536.32,38193661638.77,35789915007.61
Total Capitalization,102163512692.06,99797634663.76,101316484882.49,99557910440.32
Total Equity Gross Minority Interest,45258548852.58,42328129641.06,39669635839.59,37159765040.49
Minority Interest,2536900274.8,2397875104.74,1475974200.82,1369850032.88
Stockholders Equity,42721648577.78,39930254536.32,38193661638.77,35789915007.61
Other Equity Interest,5000000000.0,3000000000.0,3000000000.0,
Retained Earnings,8483323096.92,8513277001.7,7533648264.85,7618164146.85
Additional Paid In Capital,,13074876563.27,13074876563.27,13083367129.31
Capital Stock,6968625756.0,6968625756.0,6968625756.0,6968625756.0
Common Stock,6968625756.0,6968625756.0,6968625756.0,6968625756.0
Total Liabilities Net Minority Interest,179434706771.34,153330557169.83,159224298817.37,167529999830.29
Derivative Product Liabilities,225943820.77,325102536.43,512284111.71,367267613.78
Non Current Deferred Revenue,,,64841479.1,54120089.22
Long Term Debt And Capital Lease Obligation,59955232667.62,60541348800.52,63808803746.95,64421219453.93
Payables,5077104776.68,5619157800.83,5227144638.26,6584538073.44
Other Payable,2351994539.03,2520553396.57,1804185113.53,2653875665.52
Total Tax Payable,602647726.26,449929510.69,444093908.03,515121097.97
Accounts Payable,2122462511.39,2648674893.57,2978865616.7,3415541309.95
Total Assets,224693255623.92,195658686810.89,198893934656.96,204689764870.78
Non Current Deferred Taxes Assets,,,1188479797.65,1015034071.31
Investments And Advances,74178695689.26,68902906806.5,68955248822.55,81006779356.92
Investmentin Financial Assets,73749020195.3,68578977240.33,67843386371.7,80069289251.13
Trading Securities,35863568541.04,38548029707.86,36625648073.99,53385599334.16
Long Term Equity Investment,429675493.96,323929566.17,1111862450.85,937490105.79
Investment Properties,530831269.4,886798126.01,1118221297.47,1141381313.1
Goodwill And Other Intangible Assets,1071374403.48,1089853026.43,206420725.94,219638420.68
Other Intangible Assets,280593113.98,299071736.93,206420725.94,219638420.68
Goodwill,790781289.5,790781289.5,,
Net PPE,5367101892.63,5154886474.18,3493645973.26,2308450565.53
Accumulated Depreciation,,-1427566066.56,-1238914322.89,-1176044571.04
Gross PPE,5367101892.63,6582452540.74,4732560296.15,3484495136.57
Construction In Progress,3158365631.77,3265553769.4,1734449071.37,727952539.42
Other Properties,2208736260.86,1733884807.32,1666545463.02,1588389947.63
Machinery Furniture Equipment,,123457348.19,116962643.94,115827823.07
Properties,,1459556615.83,1214603117.82,1052324826.45
Receivables,2047756321.72,2580686400.32,1242720915.26,1591186681.3
Cash Cash Equivalents And Short Term Investments,,,87893364019.62,81911435273.84
Cash And Cash Equivalents,131628431775.58,104254253766.48,108324159457.31,103293581827.91
Cash Equivalents,37673793753.61,33212552263.79,30961993848.25,35820543402.3
Cash Financial,69789886654.07,54166084878.17,56931077961.7,46089912019.26
Cash Cash Equivalents And Federal Funds Sold,138988118042.84,114434755970.1,120569281082.14,115768327468.74
