,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,180050961.0,177748279.0,177742989.0,177742120.0
Share Issued,180050961.0,177748279.0,177742989.0,177742120.0
Net Debt,,,,
Total Debt,336796195.57,586076028.02,495436584.84,524121328.38
Tangible Book Value,1786663594.57,1512271527.25,1341474300.11,1261555146.94
Invested Capital,2109427341.79,2247749802.0,1990314554.88,1935338334.11
Working Capital,944554246.26,940410144.88,817024618.66,823751176.29
Net Tangible Assets,1786663594.57,1512271527.25,1341474300.11,1261555146.94
Capital Lease Obligations,785426.1,2996439.5,3889677.9,8201238.94
Common Stock Equity,1938708407.25,1666611828.6,1500506974.12,1426031976.54
Total Capitalization,1946481590.86,1862375128.39,1632582750.31,1547359147.12
Total Equity Gross Minority Interest,1938708407.25,1664748766.99,1499994350.83,1433902939.03
Minority Interest,,-1863061.61,-512623.29,7870962.49
Stockholders Equity,1938708407.25,1666611828.6,1500506974.12,1426031976.54
Other Equity Interest,29140211.74,39030137.35,39063857.8,39069428.5
Treasury Stock,,0.0,0.0,0.0
Retained Earnings,761707116.09,569527573.49,428710244.95,360999607.62
Additional Paid In Capital,851120083.52,791033094.47,790882996.81,790860371.4
Capital Stock,180050961.0,177748279.0,177742989.0,177742120.0
Common Stock,180050961.0,177748279.0,177742989.0,177742120.0
Preferred Stock,,0.0,0.0,0.0
Total Liabilities Net Minority Interest,847148661.5,1371826702.32,1136460637.33,1074214761.83
Total Non Current Liabilities Net Minority Interest,14816020.79,209896814.13,147371018.45,136726713.4
Preferred Securities Outside Stock Equity,,0.0,0.0,0.0
Non Current Deferred Revenue,6257411.08,11137074.84,11405564.36,7198303.88
Non Current Deferred Taxes Liabilities,,0.0,0.0,0.0
Long Term Debt And Capital Lease Obligation,8558609.71,198759739.29,135965454.09,129528409.52
Long Term Capital Lease Obligation,785426.1,2996439.5,3889677.9,8201238.94
Long Term Debt,7773183.61,195763299.79,132075776.19,121327170.58
Current Liabilities,832332640.71,1161929888.19,989089618.88,937488048.43
Other Current Liabilities,13547924.62,20668677.92,12696806.71,10162093.48
Current Debt And Capital Lease Obligation,328237585.86,387316288.73,359471130.75,394592918.86
Current Debt,162945750.93,385374673.61,357731804.57,387979186.99
Payables,393662553.14,594955091.32,448204579.05,415429648.75
Other Payable,34601847.7,61069192.94,36599769.72,32445700.43
Dividends Payable,0.0,0.0,0.0,0.0
Total Tax Payable,13859835.94,16081623.78,14277331.48,6839365.86
Accounts Payable,345200869.5,517804274.6,397327477.85,376144582.46
Total Assets,2785857068.75,3036575469.31,2636454988.16,2508117700.86
Total Non Current Assets,1008970181.78,934235436.24,830340750.62,746878476.14
Other Non Current Assets,595900.0,7728017.41,2613938.05,16016961.6
Non Current Deferred Assets,3344240.61,7693204.63,13137965.07,13659565.98
Non Current Deferred Taxes Assets,17150736.21,12888509.07,11380580.6,9676350.97
Investmentin Financial Assets,,0.0,0.0,0.0
Held To Maturity Securities,,0.0,0.0,0.0
Long Term Equity Investment,,0.0,0.0,15292143.21
Investment Properties,,,0.0,0.0
Goodwill And Other Intangible Assets,152044812.68,154340301.35,159032674.01,164476829.6
Other Intangible Assets,152044812.68,154340301.35,159032674.01,164476829.6
Goodwill,,0.0,0.0,0.0
Net PPE,835834492.28,751585403.78,644175592.89,527756624.78
Accumulated Depreciation,,-80549339.96,-52759115.58,-27410832.81
Gross PPE,835834492.28,832134743.74,696934708.47,555167457.59
Construction In Progress,1053690.51,357483839.33,235305403.98,123857120.97
Other Properties,834780801.77,26601691.39,24828970.05,34185768.62
Machinery Furniture Equipment,,77629072.44,66380193.86,44379426.77
Buildings And Improvements,,,,
Properties,,370420140.58,370420140.58,352745141.23
Current Assets,1776886886.97,2102340033.07,1806114237.54,1761239224.72
Other Current Assets,16240627.87,21562862.36,13879052.56,17259260.24
Hedging Assets Current,,,,0.0
Assets Held For Sale Current,,0.0,0.0,0.0
Restricted Cash,,0.0,0.0,0.0
Prepaid Assets,4103546.86,15529772.27,12074999.58,55603437.63
Inventory,655856636.88,755494405.26,665057056.75,568022979.47
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,31328478.41,16676046.32,4661866.94,5539750.15
Finished Goods,512675580.61,571316354.78,428375992.84,330418547.18
Work In Process,76241900.0,95425192.53,155680577.19,155424951.85
Raw Materials,35610677.86,72076811.63,76338619.78,76639730.29
Other Receivables,141991572.68,145369707.13,92617974.25,103419256.39
Accounts Receivable,603616692.21,547076902.75,442804509.81,454350462.91
Allowance For Doubtful Accounts Receivable,,-57434099.65,-50557861.97,-40798446.33
Gross Accounts Receivable,,604511002.4,493362371.78,495148909.24
Cash Cash Equivalents And Short Term Investments,355077810.47,617306383.3,579680644.59,562583828.08
Cash And Cash Equivalents,355077810.47,617306383.3,579680644.59,562583828.08
Cash Equivalents,51831316.22,83630881.05,43367101.63,50762871.11
Cash Financial,303246494.25,533675502.25,536313542.96,511820956.97
