,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,583245846.0,575225846.0,575225846.0,575225846.0
Share Issued,583245846.0,575225846.0,575225846.0,575225846.0
Net Debt,515578858.09,,,
Total Debt,1809652546.0,1469866768.01,1081923587.13,946637490.6
Tangible Book Value,3018436113.69,3239838500.32,3083048336.21,3042409955.14
Invested Capital,4876460797.81,4789650991.09,4206573287.87,3989909142.65
Working Capital,965765614.53,1629248502.35,1432917398.98,1559230844.08
Net Tangible Assets,3018436113.69,3239838500.32,3083048336.21,3042409955.14
Capital Lease Obligations,114133321.94,158342511.49,193848247.13,166459567.64
Common Stock Equity,3335918962.36,3595655132.76,3491030814.19,3409858079.16
Total Capitalization,3915133865.5,4035633532.76,3671602897.82,3497785162.75
Total Equity Gross Minority Interest,3417681652.1,3672594047.7,3564972881.74,3470202302.35
Minority Interest,81762689.74,76938914.94,73942067.55,60344223.19
Stockholders Equity,3335918962.36,3595655132.76,3491030814.19,3409858079.16
Treasury Stock,457805266.49,,,
Retained Earnings,1052818682.71,949197453.93,852633310.18,771543652.11
Additional Paid In Capital,2043087046.52,1981738340.49,1981738340.49,1981738340.49
Capital Stock,583245846.0,575225846.0,575225846.0,575225846.0
Common Stock,583245846.0,575225846.0,575225846.0,575225846.0
Total Liabilities Net Minority Interest,3136995645.7,2398264042.14,1989155411.54,1809907457.85
Total Non Current Liabilities Net Minority Interest,837895796.19,726008954.04,496608429.9,405673436.59
Other Non Current Liabilities,,,5917187.76,63570686.0
Tradeand Other Payables Non Current,,,7676975.59,63570686.0
Non Current Deferred Revenue,106610569.51,103555225.94,86057769.79,67444758.97
Non Current Deferred Taxes Liabilities,37937001.6,24132816.61,22536166.0,20271340.39
Long Term Debt And Capital Lease Obligation,693348225.08,598320911.49,374420330.76,254386651.23
Long Term Capital Lease Obligation,114133321.94,158342511.49,193848247.13,166459567.64
Long Term Debt,579214903.14,439978400.0,180572083.63,87927083.59
Current Liabilities,2299099849.51,1672255088.1,1492546981.64,1404234021.26
Other Current Liabilities,66514160.0,50509069.25,42037630.81,41069971.55
Current Debt And Capital Lease Obligation,1116304320.92,871545856.52,707503256.37,692250839.37
Current Debt,961326932.31,754017458.33,534970390.05,492123979.9
Payables,964019210.53,577599628.15,636376006.79,562995799.26
Other Payable,275928845.7,155749681.66,196477869.37,156232578.09
Dividends Payable,140096925.5,,,
Total Tax Payable,36819543.48,20683586.74,24871409.08,32142358.77
Accounts Payable,511173895.85,401166359.75,415026728.34,374620862.4
Total Assets,6554677297.8,6070858089.84,5554128293.28,5280109760.2
Total Non Current Assets,3289811833.76,2769354499.39,2628663912.66,2316644894.86
Other Non Current Assets,282809630.2,55141358.25,74863928.31,63261682.8
Non Current Deferred Assets,54603279.74,54257325.11,63333396.67,83295915.57
Non Current Deferred Taxes Assets,112896965.6,98953929.05,84460095.41,61666758.55
Investmentin Financial Assets,15624000.0,21016800.0,30996000.0,50400000.0
Available For Sale Securities,15624000.0,21016800.0,30996000.0,50400000.0
Long Term Equity Investment,53740714.63,56799902.14,49764154.47,50030129.57
Investment Properties,53564068.71,54654110.67,56380379.43,57559184.76
Goodwill And Other Intangible Assets,317482848.67,355816632.44,407982477.98,367448124.02
Other Intangible Assets,150952273.62,156684588.39,158178763.93,154378718.54
Goodwill,166530575.05,199132044.05,249803714.05,213069405.48
Net PPE,2399090326.21,2072714441.73,1860883480.39,1582983099.59
Accumulated Depreciation,-1621063825.3,-1342216406.94,-1052380667.33,-783655479.73
Gross PPE,4020154151.51,3414930848.67,2913264147.72,2366638579.32
Construction In Progress,0.0,476754621.22,179769876.48,23391742.42
Other Properties,3072544109.9,2811549255.9,2610770305.26,2229446260.81
Machinery Furniture Equipment,23807844.54,23213502.22,19967312.04,12394787.7
Buildings And Improvements,,,,
Properties,923802197.07,103413469.33,102756653.94,101405788.39
Current Assets,3264865464.04,3301503590.45,2925464380.62,2963464865.34
Other Current Assets,215698961.37,72619449.45,40535196.22,62448258.04
Prepaid Assets,29552672.42,27755419.69,26714166.55,22703030.26
Inventory,30943524.02,39830369.16,23161557.32,14786714.13
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,14532208.79,20777832.2,8907345.89,6610209.71
Finished Goods,9592015.43,13253500.75,10518750.7,5357933.23
Work In Process,5020681.24,3686523.5,1438545.63,2186565.91
Raw Materials,1798618.56,2112512.71,2296915.1,632005.28
Other Receivables,605925188.7,427514461.92,328963719.69,320661498.47
Accounts Receivable,1327781071.68,1274047369.25,1201762271.72,972277568.15
Allowance For Doubtful Accounts Receivable,-249562478.81,-185044893.28,-142766077.26,-107171272.33
Gross Accounts Receivable,1577343550.49,1459092262.53,1344528348.98,1079448840.48
Cash Cash Equivalents And Short Term Investments,1054964045.85,1459736520.98,1304327469.12,1570587796.29
Other Short Term Investments,30001068.49,,38510600.3,6463713.98
Cash And Cash Equivalents,1024962977.36,1459736520.98,1265816868.82,1564124082.31
Cash Equivalents,3119268.55,14483440.34,2347471.4,2717344.41
Cash Financial,1021843708.81,1445253080.64,1263469397.42,1561406737.9
