,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-578664295.34,-693780313.19,-1369722467.17,-1727280735.48
Repayment Of Debt,-3317072627.83,-2379583800.0,-2205294179.19,-827393395.58
Issuance Of Debt,3324733364.29,2801406638.96,2683252612.24,2055249152.79
Capital Expenditure,-3022361474.9,-3296901931.15,-3250357111.13,-3715534130.24
End Cash Position,2396789661.6,3637990634.55,3478544337.61,2055263281.41
Beginning Cash Position,3637990634.55,3478544337.61,2055263281.41,867474261.36
Effect Of Exchange Rate Changes,101289048.28,19420100.12,29821517.05,-9923622.05
Changes In Cash,-1342490021.23,140026196.82,1393459539.15,1197712642.1
Financing Cash Flow,-457704618.4,551429005.69,3175371193.73,3146462277.58
Net Other Financing Charges,-23044912.8,360398967.07,2994878785.42,1978875273.65
Cash Dividends Paid,-442320442.06,-230792800.34,-297466024.74,-60268753.28
Net Issuance Payments Of Debt,7660736.46,421822838.96,477958433.05,1227855757.21
Net Long Term Debt Issuance,7660736.46,421822838.96,477958433.05,1227855757.21
Long Term Debt Payments,-3317072627.83,-2379583800.0,-2205294179.19,-827393395.58
Long Term Debt Issuance,3324733364.29,2801406638.96,2683252612.24,2055249152.79
Investing Cash Flow,-3328482582.39,-3014524426.83,-3662546298.54,-3937003030.24
Net Other Investing Changes,5672669.42,23311450.0,-90871007.41,19597491.14
Net Investment Purchase And Sale,-347788685.7,252451846.68,-417900527.49,-245983895.89
Sale Of Investment,3657882092.08,2067061977.68,1941621493.13,4016104.11
Purchase Of Investment,-4005670777.78,-1814610131.0,-2359522020.62,-250000000.0
Net PPE Purchase And Sale,-2986366566.11,-3290287723.51,-3153774763.64,-3710616625.49
Sale Of PPE,35994908.79,6614207.64,96582347.49,4917504.75
Purchase Of PPE,-3022361474.9,-3296901931.15,-3250357111.13,-3715534130.24
Operating Cash Flow,2443697179.56,2603121617.96,1880634643.96,1988253394.76
Change In Working Capital,-206675789.51,169073839.78,72163869.5,-130012424.76
Change In Other Current Assets,-267418611.99,-242879248.71,-171808747.87,78605233.2
Change In Payable,839978711.88,975635755.9,-581246332.42,1432207870.58
Change In Inventory,-175272162.88,-164307474.69,-11492109.11,-1507575673.23
Change In Receivables,-603963726.52,-399375192.72,836711058.9,-133249855.31
Other Non Cash Items,260502492.82,326720596.96,216228402.68,158987001.21
Depreciation And Amortization,1829973478.48,1538649287.29,1161726541.07,776036768.87
Amortization Cash Flow,21139200.81,16565125.73,10544986.29,5819106.52
Depreciation,1808834277.67,1522084161.56,1151181554.78,770217662.35
Gain Loss On Investment Securities,-25820581.32,-33423749.34,78063545.47,-20179795.15
Gain Loss On Sale Of PPE,18690474.2,14406035.0,4407542.06,7428875.13
Net Income From Continuing Operations,287464789.46,196971465.93,58123142.45,945149657.41
Cash Flowsfromusedin Operating Activities Direct,2443697179.56,2603121617.96,1880634643.96,1988253394.76
Taxes Refund Paid Direct,398798256.54,575812845.39,831687678.41,772356828.56
Classesof Cash Payments,-9806332279.49,-10242762854.93,-10212580489.96,-8513868254.56
Other Cash Paymentsfrom Operating Activities,-504825894.87,-531044128.63,-280392371.71,-285948944.67
Paymentson Behalfof Employees,-2394309900.31,-2151140493.75,-1903585212.1,-1842246089.66
Paymentsto Suppliersfor Goodsand Services,-6907196484.31,-7560578232.55,-8028602906.15,-6385673220.23
Classesof Cash Receiptsfrom Operating Activities,11851231202.51,12270071627.5,11261527455.51,9729764820.76
Other Cash Receiptsfrom Operating Activities,351640477.11,365283635.71,301741871.95,186497155.96
Receiptsfrom Customers,11499590725.4,11904787991.79,10959785583.56,9543267664.8
