,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-6448179361.4,-4715505982.87,1251310488.05,-436436607.38
Repayment Of Debt,-3409394071.56,-2306733430.9,-3094484506.71,-2262966355.55
Issuance Of Debt,7729553702.37,7796259936.23,3608960080.13,3076701975.32
Capital Expenditure,-1928463201.17,-6301708589.53,-3977826250.87,-895190364.45
End Cash Position,584112487.29,1647973844.95,2857168737.83,611708469.59
Beginning Cash Position,1647973844.95,2857168737.83,611708469.59,925029528.4
Effect Of Exchange Rate Changes,-46684669.77,-5061493.47,21818441.51,-2448161.26
Changes In Cash,-1017176687.89,-1204133399.41,2223641826.73,-310872897.55
Financing Cash Flow,5462416735.42,4048534104.96,1591829574.44,212185058.27
Net Other Financing Charges,1751839860.61,-509373606.69,1274497787.83,-250681125.51
Cash Dividends Paid,-609582756.0,-931618793.68,-197143786.81,-350869435.99
Net Issuance Payments Of Debt,4320159630.81,5489526505.33,514475573.42,813735619.77
Net Long Term Debt Issuance,4320159630.81,5489526505.33,514475573.42,813735619.77
Long Term Debt Payments,-3409394071.56,-2306733430.9,-3094484506.71,-2262966355.55
Long Term Debt Issuance,7729553702.37,7796259936.23,3608960080.13,3076701975.32
Investing Cash Flow,-1959877263.08,-6838870111.03,-4597324486.63,-981811712.89
Net Other Investing Changes,6285529.0,-4428523.3,109405389.89,-114206866.59
Net Investment Purchase And Sale,-1007558.73,-534404174.89,-731399593.86,27444282.82
Sale Of Investment,1992441.27,31316550.23,,32344282.82
Purchase Of Investment,-3000000.0,-565720725.12,-731399593.86,-4900000.0
Net Business Purchase And Sale,-38000000.0,,-199994.16,
Sale Of Business,,,,
Purchase Of Business,-38000000.0,,-199994.16,
Net PPE Purchase And Sale,-1927155233.35,-6300037412.84,-3975130288.5,-895049129.12
Sale Of PPE,1307967.82,1671176.69,2695962.37,141235.33
Purchase Of PPE,-1928463201.17,-6301708589.53,-3977826250.87,-895190364.45
Capital Expenditure Reported,,,,
Operating Cash Flow,-4519716160.23,1586202606.66,5229136738.92,458753757.07
Change In Working Capital,-4007525966.36,471663848.79,2396397812.22,-181511248.15
Change In Other Current Assets,-1437994189.35,-448875970.76,14961815.27,-131490323.26
Change In Payable,-2240141013.6,3442188429.11,3753964403.2,4222788834.15
Change In Inventory,-1989374263.44,-2776111159.37,378369224.72,-1766791493.86
Change In Receivables,1659983500.03,254462549.81,-1750897630.97,-2506018265.18
Other Non Cash Items,608822661.33,271803040.28,198404968.6,241062490.99
Deferred Tax,,,,
Depreciation And Amortization,1817588731.68,1370275002.74,1031497580.58,807486705.0
Amortization Cash Flow,34535555.91,23924675.38,17779559.82,3279209.65
Depreciation,1783053175.77,1346350327.36,1013718020.76,804207495.35
Gain Loss On Investment Securities,266541213.71,-60592015.97,-66651772.92,-25173331.86
Gain Loss On Sale Of PPE,351929688.07,9009382.58,22533710.0,45445760.56
Net Income From Continuing Operations,-5393574803.74,756759609.72,2331978003.06,-115803607.03
Cash Flowsfromusedin Operating Activities Direct,-4519716160.23,1586202606.66,5229136738.92,458753757.07
Taxes Refund Paid Direct,266127968.38,212658681.67,127348384.99,379251876.52
Classesof Cash Payments,-18038807642.12,-18907991333.54,-16067035496.12,-8986674104.49
Other Cash Paymentsfrom Operating Activities,-866389217.23,-911712449.96,-414251365.56,-298070396.07
Paymentson Behalfof Employees,-2220074466.42,-2350903756.77,-1301750184.84,-1087350400.2
Paymentsto Suppliersfor Goodsand Services,-14952343958.47,-15645375126.81,-14351033945.72,-7601253308.22
Classesof Cash Receiptsfrom Operating Activities,13252963513.51,20281535258.53,21168823850.05,9066175985.04
Other Cash Receiptsfrom Operating Activities,2422304264.05,688905879.77,1226106004.71,434594583.8
Receiptsfrom Customers,10830659249.46,19592629378.76,19942717845.34,8631581401.24
