,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,787427726.53,1434950171.88,-2212092023.54,-197941072.11
Repayment Of Debt,-1035805714.27,-1704400000.0,-2411778233.78,-2526278487.66
Issuance Of Debt,990023300.0,872800000.0,2333165406.17,1770381988.6
Capital Expenditure,-965807934.63,-1145249533.56,-650661425.97,-558485795.65
End Cash Position,1635067409.62,1199576265.64,1016518212.28,428516630.44
Beginning Cash Position,1199576265.64,1016518212.28,428516630.44,278670997.89
Effect Of Exchange Rate Changes,-4733386.28,18392889.95,8938215.13,-759323.4
Changes In Cash,440224530.26,164665163.41,579063366.71,150604955.95
Financing Cash Flow,-340826932.91,-930979764.06,3135421667.12,533768638.21
Net Other Financing Charges,31380574.89,98784562.02,3400459337.26,1371188773.04
Cash Dividends Paid,-326425093.53,-198164326.08,-186424842.53,-77023635.77
Net Issuance Payments Of Debt,-45782414.27,-831600000.0,-78612827.61,-755896499.06
Net Long Term Debt Issuance,-45782414.27,-831600000.0,-78612827.61,-755896499.06
Long Term Debt Payments,-1035805714.27,-1704400000.0,-2411778233.78,-2526278487.66
Long Term Debt Issuance,990023300.0,872800000.0,2333165406.17,1770381988.6
Investing Cash Flow,-972184197.99,-1484554777.97,-994927702.84,-743708405.8
Net Other Investing Changes,,,,
Net Investment Purchase And Sale,-6376263.36,-339305244.41,-344270812.37,-185222610.15
Sale Of Investment,2001591707.32,1055433755.59,305729187.63,114777389.85
Purchase Of Investment,-2007967970.68,-1394739000.0,-650000000.0,-300000000.0
Net PPE Purchase And Sale,-965807934.63,-1145249533.56,-650656890.47,-558485795.65
Sale Of PPE,,,4535.5,
Purchase Of PPE,-965807934.63,-1145249533.56,-650661425.97,-558485795.65
Capital Expenditure Reported,,,,
Operating Cash Flow,1753235661.16,2580199705.44,-1561430597.57,360544723.54
Change In Working Capital,668707093.61,1478382956.3,-3369062554.89,-759584061.5
Change In Other Current Assets,-34079930.65,-16711224.23,-18541274.33,-26653345.71
Change In Payable,1023052385.03,-1873055678.24,372065771.02,3189390034.11
Change In Inventory,-705950502.14,1209296263.32,-628607056.11,-1691143958.55
Change In Receivables,385685141.37,2158853595.45,-3093979995.47,-2231176791.35
Other Non Cash Items,52213934.36,109239874.95,120191224.54,123593664.36
Deferred Tax,,,,
Depreciation And Amortization,387838519.34,365598528.27,305764642.94,243732388.83
Amortization Cash Flow,12057787.74,9219518.08,5781446.77,5477288.76
Depreciation,375780731.6,356379010.19,299983196.17,238255100.07
Gain Loss On Investment Securities,10660376.23,-11270668.44,-5499341.74,-11210471.23
Gain Loss On Sale Of PPE,5877278.79,5904759.36,5124889.68,6365562.78
Net Income From Continuing Operations,488321118.14,529491777.15,1129880515.59,591395416.79
Cash Flowsfromusedin Operating Activities Direct,1753235661.16,2580199705.44,-1561430597.57,360544723.54
Taxes Refund Paid Direct,-102410641.24,-345200815.38,-93481749.44,-128575951.01
Classesof Cash Payments,-7888902802.27,-10758731792.31,-17200559709.25,-4840433209.13
Other Cash Paymentsfrom Operating Activities,-122737060.76,-132162183.06,-140986766.58,-95255655.31
Paymentson Behalfof Employees,-511330436.91,-415120201.27,-336031383.04,-266226464.65
Paymentsto Suppliersfor Goodsand Services,-7254835304.6,-10211449407.98,-16723541559.63,-4478951089.17
Classesof Cash Receiptsfrom Operating Activities,9744549104.67,13684132313.13,15732610861.12,5329553883.68
Other Cash Receiptsfrom Operating Activities,224636301.88,139163127.59,171518574.44,83839422.43
Receiptsfrom Customers,9519912802.79,13544969185.54,15561092286.68,5245714461.25
