,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,408775007.62,644911468.24,201896446.86,427258926.28
Repayment Of Debt,-345000000.0,-1079569446.44,-1280139419.11,-1211827790.36
Issuance Of Debt,410290614.31,543000000.0,1244708865.55,1207374159.09
Capital Expenditure,-121592861.32,-271767166.31,-380214086.22,-629532211.33
End Cash Position,376647381.35,762755676.53,734001370.22,114713641.18
Beginning Cash Position,762755676.53,734001370.22,114713641.18,139549474.94
Effect Of Exchange Rate Changes,2253242.78,2236.67,1437049.7,292375.04
Changes In Cash,-388361537.96,28752069.64,617850679.34,-25128208.8
Financing Cash Flow,-337551720.76,-539317221.15,-91412535.63,-218777454.31
Net Other Financing Charges,-141652554.42,63207270.88,56720891.74,-149706435.05
Cash Dividends Paid,-261189780.65,-65955045.59,-112702873.81,-64617387.99
Net Issuance Payments Of Debt,65290614.31,-536569446.44,-35430553.56,-4453631.27
Net Long Term Debt Issuance,65290614.31,-536569446.44,-35430553.56,-4453631.27
Long Term Debt Payments,-345000000.0,-1079569446.44,-1280139419.11,-1211827790.36
Long Term Debt Issuance,410290614.31,543000000.0,1244708865.55,1207374159.09
Investing Cash Flow,-581177686.14,-348609343.76,127152681.89,-863141892.1
Net Other Investing Changes,-463800000.0,-79300000.0,349300000.0,-179990000.0
Net Investment Purchase And Sale,4172679.7,2430254.7,157887826.51,-54409680.77
Sale Of Investment,4172679.7,2430254.7,157887826.51,5590316.41
Purchase Of Investment,,,,-59999997.18
Net PPE Purchase And Sale,-121550365.84,-271739598.46,-380035144.62,-628742211.33
Sale Of PPE,42495.48,27567.85,178941.6,790000.0
Purchase Of PPE,-121592861.32,-271767166.31,-380214086.22,-629532211.33
Capital Expenditure Reported,,,,
Operating Cash Flow,530367868.94,916678634.55,582110533.08,1056791137.61
Change In Working Capital,-208976894.1,83324698.04,-16185818.34,125251895.22
Change In Other Current Assets,-15271996.21,-10386124.56,-4184172.64,9080528.72
Change In Payable,-282631629.0,601686803.31,-857022469.81,194406114.12
Change In Inventory,17333512.05,-165830490.09,167094174.86,-183263495.23
Change In Receivables,71593219.06,-342145490.62,677926649.25,105028747.61
Other Non Cash Items,5523292.23,17383995.43,1847226.71,32165663.89
Deferred Tax,,,,
Depreciation And Amortization,364440351.42,374779776.27,356214045.63,341258796.72
Amortization Cash Flow,14427604.19,13701308.71,13192897.2,12055387.47
Depreciation,350012747.23,361078467.56,343021148.43,329203409.25
Gain Loss On Investment Securities,-649211.91,-2147685.98,17030417.27,-9172781.06
Gain Loss On Sale Of PPE,4241893.76,2055425.26,7968032.7,9145968.62
Net Income From Continuing Operations,330586256.75,389410682.35,202353835.36,540235471.72
Cash Flowsfromusedin Operating Activities Direct,530367868.94,916678634.55,582110533.08,1056791137.61
Taxes Refund Paid Direct,-107010793.68,-137969201.97,-148277635.25,-201513422.34
Classesof Cash Payments,-3291510326.15,-2787710865.38,-3205660350.21,-3622345613.75
Other Cash Paymentsfrom Operating Activities,-438191420.81,-476479189.46,-361110971.9,-738659290.45
Paymentson Behalfof Employees,-436614820.21,-482692343.61,-412462314.29,-524345105.43
Paymentsto Suppliersfor Goodsand Services,-2416704085.13,-1828539332.31,-2432087064.02,-2359341217.87
Classesof Cash Receiptsfrom Operating Activities,3928888988.77,3842358701.9,3936048518.54,4880650173.7
Other Cash Receiptsfrom Operating Activities,290503776.59,204788062.8,514906193.49,183605146.82
Receiptsfrom Customers,3638385212.18,3637570639.1,3421142325.05,4697045026.88
