,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,5709536095.48,-13363289826.9,-13301231652.14,-6908939238.02
Repayment Of Debt,-32185476870.7,-25286788919.12,-10729529235.27,-7061305981.48
Issuance Of Debt,40381276925.06,37234171109.58,30290869269.93,14585409166.59
Capital Expenditure,-6721574787.22,-16849177920.23,-16215038027.52,-6847230648.34
End Cash Position,15516940793.04,10526774769.22,8579643614.59,6108393395.75
Beginning Cash Position,10526774769.22,8579643614.59,6108393395.75,1489479506.7
Effect Of Exchange Rate Changes,202323435.89,-91116917.77,211593968.6,162720298.96
Changes In Cash,4787842587.93,2038248072.4,2259656250.24,4456193590.09
Financing Cash Flow,25183856.07,15103229650.73,23701787364.06,13278463662.6
Net Other Financing Charges,-3894631400.5,6151497961.83,5447267844.82,6529866177.6
Cash Dividends Paid,-3847768411.89,-2240565861.56,-1306820515.42,-775505700.11
Net Issuance Payments Of Debt,8195800054.36,11947382190.46,19561340034.66,7524103185.11
Net Long Term Debt Issuance,8195800054.36,11947382190.46,19561340034.66,7524103185.11
Long Term Debt Payments,-32185476870.7,-25286788919.12,-10729529235.27,-7061305981.48
Long Term Debt Issuance,40381276925.06,37234171109.58,30290869269.93,14585409166.59
Investing Cash Flow,-7668452150.84,-16550869671.66,-24355937489.2,-8760561482.83
Net Other Investing Changes,648870793.86,482366623.25,-1748624454.33,-446323670.73
Net Investment Purchase And Sale,-1629727745.94,-210094408.29,-3931796265.4,-1008976237.8
Sale Of Investment,2323180968.64,2219269683.02,1359485514.73,1739638652.03
Purchase Of Investment,-3952908714.58,-2429364091.31,-5291281780.13,-2748614889.83
Net Business Purchase And Sale,,-5839977.5,-2477026170.18,-460309067.36
Sale Of Business,,,,219898356.92
Purchase Of Business,,-5839977.5,-2477026170.18,-680207424.28
Net PPE Purchase And Sale,-6687595198.76,-16817301909.12,-16198490599.29,-6844952506.94
Sale Of PPE,33979588.46,31876011.11,16547428.23,2278141.4
Purchase Of PPE,-6721574787.22,-16849177920.23,-16215038027.52,-6847230648.34
Capital Expenditure Reported,,,,
Operating Cash Flow,12431110882.7,3485888093.33,2913806375.38,-61708589.68
Change In Working Capital,265238804.44,-4985927450.31,-6629247310.09,-5398665273.55
Change In Other Current Assets,-18352324.79,-37991461.11,-249616281.87,-29523955.81
Change In Payable,1673405533.35,-5289281385.35,15132908157.75,4085214324.05
Change In Inventory,-1859452754.56,1536739050.11,-9947123095.06,-3846764208.4
Change In Receivables,469638350.44,-1195393653.96,-11565416090.91,-5607591433.39
Other Non Cash Items,2358017010.58,1716440916.62,1349499792.52,503095053.75
Deferred Tax,,,,
Depreciation And Amortization,4566048944.02,3317511763.43,1917601319.06,1093061592.02
Amortization Cash Flow,490590281.8,413584977.96,106542897.02,88642075.64
Depreciation,4075458662.22,2903926785.47,1811058422.04,1004419516.38
Gain Loss On Investment Securities,-1045675996.46,-967339210.95,-1355849239.81,-673361609.98
Gain Loss On Sale Of PPE,44195097.86,5888220.09,29374005.29,65975328.65
Net Income From Continuing Operations,5158460383.11,4505134263.22,5704373518.72,4023639932.18
Cash Flowsfromusedin Operating Activities Direct,12431110882.7,3485888093.33,2913806375.38,-61708589.68
Taxes Refund Paid Direct,1072882803.06,2702267404.45,8602017.49,-197043050.48
Classesof Cash Payments,-58935730848.73,-69248317403.84,-59183454921.38,-34314088631.61
Other Cash Paymentsfrom Operating Activities,-3207730671.23,-3792300826.64,-7313708042.94,-2279183126.07
Paymentson Behalfof Employees,-4466914210.21,-4075438502.74,-2834160956.23,-1368459638.39
Paymentsto Suppliersfor Goodsand Services,-51261085967.29,-61380578074.46,-49035585922.21,-30666445867.15
Classesof Cash Receiptsfrom Operating Activities,70293958928.37,70031938092.72,62088659279.27,34449423092.41
Other Cash Receiptsfrom Operating Activities,4763194468.69,6763556918.41,2838108536.23,567993256.4
Receiptsfrom Customers,65530764459.68,63268381174.31,59250550743.04,33881429836.01
