,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,248112330.0,248112330.0,248112330.0,247812330.0
Share Issued,248112330.0,248112330.0,248112330.0,247812330.0
Net Debt,,,138980563.12,200953467.11
Total Debt,121927148.26,299898336.95,411164385.69,559347934.26
Tangible Book Value,749884820.79,649634484.74,567822626.99,480946998.36
Invested Capital,914655480.6,984598780.15,986546424.96,1002077131.87
Working Capital,580346305.59,557171074.78,613123414.25,665677839.91
Net Tangible Assets,749884820.79,649634484.74,567822626.99,480946998.36
Capital Lease Obligations,9342707.24,9442308.01,11498833.77,12850974.92
Common Stock Equity,804645702.82,706041627.37,614468758.29,527996006.87
Total Capitalization,904645702.82,896041627.37,929468758.29,942996006.87
Total Equity Gross Minority Interest,808971084.18,706041627.37,614468758.29,527996006.87
Minority Interest,4325381.36,,,
Stockholders Equity,804645702.82,706041627.37,614468758.29,527996006.87
Treasury Stock,,586500.0,11143500.0,19941000.0
Retained Earnings,-642444453.92,-740354239.37,-823125637.11,-889059733.52
Additional Paid In Capital,1154734273.49,1154178913.49,1149713688.39,1140094188.39
Capital Stock,248112330.0,248112330.0,248112330.0,247812330.0
Common Stock,248112330.0,248112330.0,248112330.0,247812330.0
Total Liabilities Net Minority Interest,978194588.18,1059719140.63,914720609.67,1106858617.07
Total Non Current Liabilities Net Minority Interest,116207271.36,200716891.34,328372167.1,430630029.19
Non Current Deferred Revenue,6864564.12,1274583.33,1873333.33,2753333.33
Non Current Deferred Taxes Liabilities,,,,25720.94
Long Term Debt And Capital Lease Obligation,109342707.24,199442308.01,326498833.77,427850974.92
Long Term Capital Lease Obligation,9342707.24,9442308.01,11498833.77,12850974.92
Long Term Debt,100000000.0,190000000.0,315000000.0,415000000.0
Current Liabilities,861987316.82,859002249.29,586348442.57,676228587.88
Other Current Liabilities,956675.86,192289.33,373578.61,253656.62
Current Debt And Capital Lease Obligation,12584441.02,100456028.94,84665551.92,131496959.34
Current Debt,10009777.78,88557152.78,57077666.67,59081125.0
Payables,843877818.77,756874782.35,498435630.44,541243123.6
Other Payable,52067945.04,51639617.45,34965604.45,41121424.69
Total Tax Payable,23989591.82,19418155.13,22434861.12,22211629.35
Accounts Payable,767820281.91,685817009.77,441035164.87,477910069.56
Total Assets,1787165672.36,1765760768.0,1529189367.96,1634854623.94
Total Non Current Assets,344832049.95,349587443.93,329717511.14,292948196.15
Other Non Current Assets,5973933.93,8340295.46,295678.65,3337594.2
Non Current Deferred Assets,1321756.01,,,
Non Current Deferred Taxes Assets,8086171.24,6807205.94,6875322.22,6785894.67
Investment Properties,53170657.1,57060679.82,61313616.98,65625840.38
Goodwill And Other Intangible Assets,54760882.03,56407142.63,46646131.3,47049008.51
Other Intangible Assets,54760882.03,56407142.63,46646131.3,47049008.51
Net PPE,221518649.64,220972120.08,214586761.99,170149858.39
Accumulated Depreciation,-299817576.13,-277507452.01,-253690966.78,-237065816.74
Gross PPE,521336225.77,498479572.09,468277728.77,407215675.13
Construction In Progress,,6273406.37,45062380.63,21353569.09
Other Properties,308507160.73,283444996.11,243863444.91,240506173.31
Machinery Furniture Equipment,10673300.42,10905981.02,10757520.23,8566365.28
Buildings And Improvements,,,,
Properties,202155764.62,197855188.59,168594383.0,136789567.45
Current Assets,1442333622.41,1416173324.07,1199471856.82,1341906427.79
Other Current Assets,6302808.95,7188859.25,216471.86,763990.88
Prepaid Assets,95341636.99,86677796.84,71333151.03,73745809.55
Inventory,357754582.42,415255954.68,343748565.71,428194762.23
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Finished Goods,198582222.14,218318299.55,209898001.12,253727627.65
Raw Materials,159172360.28,196937655.13,133850564.59,174467134.58
Other Receivables,150825589.79,126302244.01,191913616.23,227948003.78
Accounts Receivable,482218586.85,421121726.79,359162948.44,325954730.51
Allowance For Doubtful Accounts Receivable,-848311580.25,-845039489.66,-846303679.33,-845120815.1
Gross Accounts Receivable,1330530167.1,1266161216.45,1205466627.77,1171075545.61
Cash Cash Equivalents And Short Term Investments,349890417.41,359626742.5,233097103.55,285299130.84
Other Short Term Investments,,,,12171472.95
Cash And Cash Equivalents,349890417.41,359626742.5,233097103.55,273127657.89
Cash Equivalents,73033782.3,96650056.46,56762526.31,72292113.18
Cash Financial,276856635.11,262976686.04,176334577.24,200835544.71
