,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,1523234457.0,1537358882.0,1525518882.0,1276847527.0
Share Issued,1523234457.0,1537358882.0,1525518882.0,1276847527.0
Net Debt,9173490993.29,9332305722.29,6917748971.17,6005165171.6
Total Debt,12357644303.05,11882646699.78,8954183408.92,7844277097.02
Tangible Book Value,718706010.83,846349449.94,713110164.48,-1224093349.27
Invested Capital,20242589874.96,20498071045.44,17392868501.48,12354092178.41
Working Capital,2570446614.93,1951768309.08,2260323089.72,689900451.18
Net Tangible Assets,718706010.83,846349449.94,713110164.48,-1224093349.27
Capital Lease Obligations,8963881.59,9231051.86,7560631.01,8432159.91
Common Stock Equity,9046113014.92,9299886923.17,8878125704.12,5493419354.32
Total Capitalization,13869880841.37,14256226889.07,13543742655.05,9563037056.4
Total Equity Gross Minority Interest,9895978578.32,10124189223.85,9687183306.39,6212886101.32
Minority Interest,849865563.4,824302300.68,809057602.27,719466747.0
Stockholders Equity,9046113014.92,9299886923.17,8878125704.12,5493419354.32
Treasury Stock,,76520052.0,31990218.0,58456031.88
Retained Earnings,3365559587.64,3584781578.12,3221232764.3,2672082193.01
Additional Paid In Capital,3761294190.88,3789524192.25,3740896941.17,1461292431.19
Capital Stock,1523234457.0,1537358882.0,1525518882.0,1064039606.0
Common Stock,1523234457.0,1537358882.0,1525518882.0,1064039606.0
Total Liabilities Net Minority Interest,17371794838.89,16558718756.03,12972946795.96,11120550830.37
Total Non Current Liabilities Net Minority Interest,6054642466.31,5401075738.45,4982186721.88,4192347409.15
Other Non Current Liabilities,251827768.36,208106365.75,155763703.91,71483303.41
Tradeand Other Payables Non Current,750223451.25,81091770.09,66806167.67,
Non Current Deferred Revenue,195200436.04,142769819.76,81499022.13,37501242.19
Non Current Deferred Taxes Liabilities,24659102.62,3536765.09,4940246.23,5313001.56
Long Term Debt And Capital Lease Obligation,4832731708.04,4965571017.76,4673177581.94,4078049861.99
Long Term Capital Lease Obligation,8963881.59,9231051.86,7560631.01,8432159.91
Long Term Debt,4823767826.45,4956339965.9,4665616950.93,4069617702.08
Current Liabilities,11317152372.58,11157643017.58,7990760074.08,6928203421.22
Other Current Liabilities,18819748.44,5036443.94,13500477.65,9012638.16
Current Debt And Capital Lease Obligation,7524912595.01,6917075682.02,4281005826.98,3766227235.03
Current Debt,6372709033.59,6241844156.37,3849125846.43,2791055122.01
Payables,3513578800.87,4053545545.36,3579603251.56,3054733747.8
Other Payable,253021021.41,497087814.64,263560918.34,344123911.72
Dividends Payable,,,,14716000.0
Total Tax Payable,378149590.29,381397064.15,456826223.38,355556110.39
Accounts Payable,2882408189.17,3175060666.57,2859216109.84,2340337725.69
Total Assets,27267773417.21,26682907979.88,22660130102.35,17333436931.69
Total Non Current Assets,13380174429.7,13573496653.22,12409046938.55,9715333059.29
Other Non Current Assets,20697313.84,47164122.22,146542547.81,34092022.99
Non Current Deferred Assets,31742729.7,23039120.33,21111448.13,10613381.55
Non Current Deferred Taxes Assets,161302860.32,108057764.24,90424846.58,59677771.69
Investmentin Financial Assets,269305475.58,19165000.0,19365000.0,18090000.0
Available For Sale Securities,269305475.58,19165000.0,19365000.0,18090000.0
Long Term Equity Investment,216843971.13,843147359.52,851842045.73,944073177.96
Investment Properties,49940497.87,53412014.83,56883531.79,60355048.75
Goodwill And Other Intangible Assets,8327407004.09,8453537473.23,8165015539.64,6717512703.59
Other Intangible Assets,7758680410.6,7810972769.07,7585092437.29,6153113047.04
Goodwill,568726593.49,642564704.16,579923102.35,564399656.55
Net PPE,4266292839.56,3961137821.18,2939586486.54,1640170202.62
Accumulated Depreciation,-1016641480.68,-781973647.57,-547965549.49,-399334583.43
Gross PPE,5282934320.24,4743111468.75,3487552036.03,2039504786.05
Construction In Progress,138587492.19,323189129.62,948412024.36,364103940.79
Other Properties,115548528.35,104086359.72,67170828.86,54171615.76
Machinery Furniture Equipment,2580327947.64,2131938484.54,1180181709.69,790835542.72
Buildings And Improvements,,,,
Properties,2448470352.06,2183897494.87,1291787473.12,830393686.78
Current Assets,13887598987.51,13109411326.66,10251083163.8,7618103872.4
Other Current Assets,883015309.47,943262987.64,638003060.69,956051807.51
Hedging Assets Current,9911934.0,47707679.0,,
Prepaid Assets,599341339.55,320744919.17,626539714.11,232216167.43
Inventory,5165270929.3,4931280136.44,2637959004.71,1245646365.14
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,48049625.51,54253259.2,58094815.05,39976758.91
Finished Goods,386351160.71,535348878.7,606920863.06,238597681.65
Work In Process,3158125701.62,2352708059.56,434123134.0,163602960.32
Raw Materials,1572744441.46,1988969938.98,1538820192.6,803468964.26
Other Receivables,3026756797.63,3176083559.04,2762970986.18,2947187195.39
Accounts Receivable,2173290460.74,1818180015.39,1752296137.01,1381115446.04
Allowance For Doubtful Accounts Receivable,-224198918.99,-161346050.56,-122087109.88,-88330005.91
Gross Accounts Receivable,2397489379.73,1979526065.95,1874383246.89,1469445451.95
Cash Cash Equivalents And Short Term Investments,2030012216.82,1872152029.98,1833314261.1,855886890.89
Other Short Term Investments,7026350.07,6273630.0,236320434.91,379238.4
Cash And Cash Equivalents,2022985866.75,1865878399.98,1596993826.19,855507652.49
Cash Equivalents,584683870.61,657255568.57,360536208.52,210526675.27
Cash Financial,1438301996.14,1208622831.41,1236457617.67,644980977.22
