,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,483092591.0,484419031.0,486039976.0,445868520.0
Share Issued,483092591.0,484419031.0,486039976.0,445868520.0
Net Debt,,,203637919.78,847084910.46
Total Debt,554125002.48,1637561677.31,2146083877.57,1655248212.38
Tangible Book Value,4269171885.43,3999064634.73,3915173917.63,2934851744.56
Invested Capital,5137705852.67,5759296741.83,6395515109.14,4852255102.41
Working Capital,751332493.12,168206166.44,722148652.2,660437304.15
Net Tangible Assets,4269171885.43,3999064634.73,3915173917.63,2934851744.56
Capital Lease Obligations,25993043.83,27710711.23,33246610.64,27613170.07
Common Stock Equity,4623603735.01,4354968132.5,4290355940.01,3264386816.86
Total Capitalization,4654820135.97,4378007631.96,4519069062.71,3630904287.65
Total Equity Gross Minority Interest,4742616669.34,4457261416.42,4400922206.64,3358057899.89
Minority Interest,119012934.33,102293283.92,110566266.63,93671083.03
Stockholders Equity,4623603735.01,4354968132.5,4290355940.01,3264386816.86
Treasury Stock,514687562.39,300909725.0,93185530.96,12974820.0
Retained Earnings,2998876136.9,2603471868.78,2261225606.26,1975944699.05
Additional Paid In Capital,1129190621.98,1146945355.5,1234979776.66,574072000.31
Capital Stock,483092591.0,484419031.0,486039976.0,445868520.0
Common Stock,483092591.0,484419031.0,486039976.0,445868520.0
Total Liabilities Net Minority Interest,3110592949.13,4057352792.48,4153653610.05,4378661480.91
Total Non Current Liabilities Net Minority Interest,263734253.31,234517635.93,354459098.23,510824627.7
Other Non Current Liabilities,1194278.22,662808.85,6080884.96,
Tradeand Other Payables Non Current,,,,
Non Current Deferred Revenue,202164661.26,180161462.06,76961774.1,58478199.68
Non Current Deferred Taxes Liabilities,3165869.04,2943154.33,9456705.83,58215787.16
Long Term Debt And Capital Lease Obligation,57209444.79,50750210.69,261959733.34,394130640.86
Long Term Capital Lease Obligation,25993043.83,27710711.23,33246610.64,27613170.07
Long Term Debt,31216400.96,23039499.46,228713122.7,366517470.79
Current Liabilities,2846858695.82,3822835156.55,3799194511.82,3867836853.21
Other Current Liabilities,109929457.13,121929065.68,55546269.7,152888544.74
Current Debt And Capital Lease Obligation,496915557.69,1586811466.62,1884124144.23,1261117571.52
Current Debt,482885716.7,1381289109.87,1876446046.43,1221350814.76
Payables,1826096099.8,1706160321.81,1468815878.0,2139986486.34
Other Payable,593547571.49,545313019.94,492959718.38,374335426.24
Total Tax Payable,82177933.2,67840321.47,42164699.72,66156768.67
Accounts Payable,1150370595.11,1093006980.4,933691459.9,1699494291.43
Total Assets,7853209618.47,8514614208.9,8554575816.69,7736719380.8
Total Non Current Assets,4255018429.53,4523572885.91,4033232652.67,3208445223.44
Other Non Current Assets,877882963.33,1038608033.73,615571847.32,210120946.19
Non Current Deferred Taxes Assets,89788074.57,71920810.99,62645901.39,98273166.99
Investmentin Financial Assets,,,,205000.0
Available For Sale Securities,,,,205000.0
Long Term Equity Investment,18447275.62,64247893.68,49053407.37,5235932.38
Investment Properties,13414301.35,14240747.01,,
Goodwill And Other Intangible Assets,354431849.58,355903497.77,375182022.38,329535072.3
Other Intangible Assets,353606464.21,355078112.4,366663534.91,321455765.74
Goodwill,825385.37,825385.37,8518487.47,8079306.56
Net PPE,2901053965.08,2978651902.73,2930779474.21,2565075105.58
Accumulated Depreciation,-1273810437.65,-1042972946.7,-844955505.69,-651531310.59
Gross PPE,4174864402.73,4021624849.43,3775734979.9,3216606416.17
Construction In Progress,71731333.5,756746811.47,808216721.11,834083356.49
Other Properties,1961519917.24,1928623091.42,1659573011.29,1361919755.84
Machinery Furniture Equipment,51475992.66,48427214.48,47870475.42,41602313.57
Buildings And Improvements,,,,
Properties,2090137159.33,1287827732.06,1260074772.08,979000990.27
Current Assets,3598191188.94,3991041322.99,4521343164.02,4528274157.36
Other Current Assets,667540199.69,212393413.19,173353164.29,370478407.24
Prepaid Assets,32990415.77,27561798.79,29543010.83,46575866.11
Inventory,909903486.79,897259162.21,1302302946.2,2209963237.74
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Finished Goods,545264371.01,506327364.16,856513916.17,1611252506.2
Work In Process,114588184.42,125251708.02,126664817.67,159633239.87
Raw Materials,250050931.36,265680090.03,319124212.36,439077491.67
Other Receivables,219811763.14,260097919.6,128001408.57,212134896.4
Accounts Receivable,870834515.39,837862985.89,926115850.11,839170823.27
Allowance For Doubtful Accounts Receivable,-76584887.92,-74930402.29,-74752768.88,-57697385.02
Gross Accounts Receivable,947419403.31,912793388.18,1000868618.99,896868208.29
Cash Cash Equivalents And Short Term Investments,897110808.16,1755866043.31,1962026784.02,849950926.6
Other Short Term Investments,150807800.95,41255918.81,60505534.67,109167551.51
Cash And Cash Equivalents,746303007.21,1714610124.5,1901521249.35,740783375.09
Cash Equivalents,104027648.47,10781672.26,2240843.92,2530000.0
Cash Financial,642275358.74,1703828452.24,1899280405.43,738253375.09
