,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,115125565.68,41805251.75,67194123.26,-202130044.25
Repayment Of Debt,-2505753172.2,-1632645144.46,-1686577005.0,-1458660577.45
Issuance Of Debt,2672199549.97,1493889355.56,2090202337.51,1863648235.41
Capital Expenditure,-236794424.42,-253361108.31,-242309120.72,-470434915.4
End Cash Position,291709345.88,246592156.8,301296404.59,353217373.68
Beginning Cash Position,246592156.8,301296404.59,353217373.68,416279305.14
Effect Of Exchange Rate Changes,6958464.84,3120271.59,20799027.11,-10118497.59
Changes In Cash,38158724.24,-57824519.38,-72719996.2,-52943433.87
Financing Cash Flow,-86967562.7,-108910133.51,-38801210.31,117270659.53
Net Other Financing Charges,-39355582.76,200977926.55,-267675899.0,-105606086.21
Cash Dividends Paid,-211658357.71,-169132271.16,-140330643.82,-175282912.22
Net Issuance Payments Of Debt,166446377.77,-138755788.9,403625332.51,404987657.96
Net Long Term Debt Issuance,166446377.77,-138755788.9,403625332.51,404987657.96
Long Term Debt Payments,-2505753172.2,-1632645144.46,-1686577005.0,-1458660577.45
Long Term Debt Issuance,2672199549.97,1493889355.56,2090202337.51,1863648235.41
Investing Cash Flow,-226793703.16,-244080745.93,-343422029.87,-438518964.55
Net Other Investing Changes,1174377.29,2908675.58,-8486860.17,-2124572.55
Net Investment Purchase And Sale,,,200000.0,994669.24
Sale Of Investment,,,200000.0,2394669.24
Purchase Of Investment,,,,-1400000.0
Net Business Purchase And Sale,,,-137711051.43,
Purchase Of Business,,,-137711051.43,
Net PPE Purchase And Sale,-227968080.45,-246989421.51,-197424118.27,-437389061.24
Sale Of PPE,8826343.97,6371686.8,44885002.45,33045854.16
Purchase Of PPE,-236794424.42,-253361108.31,-242309120.72,-470434915.4
Capital Expenditure Reported,,,,
Operating Cash Flow,351919990.1,295166360.06,309503243.98,268304871.15
Change In Working Capital,-674195757.44,-393751947.47,-341667588.82,-296543771.16
Change In Other Current Assets,-19099539.47,-7421799.08,-13428200.16,-20426015.6
Change In Payable,309675451.82,197782896.33,-17039767.52,131945080.78
Change In Inventory,-324651499.75,-36869211.85,-147612936.46,-203427867.0
Change In Receivables,-640120170.04,-547243832.87,-163586684.68,-204634969.34
Other Non Cash Items,129546896.99,136094984.62,120424282.41,129129626.39
Deferred Tax,,,,
Depreciation And Amortization,365488016.71,350564299.6,333175132.35,316015930.72
Amortization Cash Flow,17468601.31,26137951.55,34823900.34,42056489.42
Depreciation,348019415.4,324426348.05,298351232.01,273959441.3
Gain Loss On Investment Securities,1752359.98,-29038070.51,13068226.52,-373445.01
Gain Loss On Sale Of PPE,4103356.14,549075.69,-2283344.94,-45872943.59
Net Income From Continuing Operations,468538703.0,194164887.21,169452880.14,42088554.64
Cash Flowsfromusedin Operating Activities Direct,351919990.1,295166360.06,309503243.98,268304871.15
Taxes Refund Paid Direct,-136601242.48,-157657183.81,-51519961.67,-68283261.43
Classesof Cash Payments,-3025503940.64,-2375464940.68,-2537445698.61,-2722095314.62
Other Cash Paymentsfrom Operating Activities,-163037839.49,-135935098.74,-195601433.93,-149747328.74
Paymentson Behalfof Employees,-1382091232.08,-999976358.59,-1020810200.86,-1005963640.81
Paymentsto Suppliersfor Goodsand Services,-1480374869.07,-1239553483.35,-1321034063.82,-1566384345.07
Classesof Cash Receiptsfrom Operating Activities,3514025173.22,2828288484.55,2898468904.26,3058683447.2
Other Cash Receiptsfrom Operating Activities,95039276.75,107254735.39,91130291.25,151547794.75
Receiptsfrom Customers,3418985896.47,2721033749.16,2807338613.01,2907135652.45
