,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-612746812.52,-336531524.91,-415923566.62,-200847770.9
Repayment Of Debt,-929751963.57,-606732173.48,-299194990.0,-192000000.0
Issuance Of Debt,1818166901.27,1271391963.57,602332163.48,226971500.0
Capital Expenditure,-549525420.52,-529750675.3,-326862826.18,-215030381.04
End Cash Position,167141937.08,224601248.01,135687738.65,135133325.44
Beginning Cash Position,224601248.01,135687738.65,135133325.44,364907161.61
Effect Of Exchange Rate Changes,1026876.11,1241809.16,-34384.34,-2169700.55
Changes In Cash,-58486187.04,87671700.2,588797.55,-227604135.62
Financing Cash Flow,723358683.42,424057925.11,416305364.17,-30433541.8
Net Other Financing Charges,-87993200.39,-204973949.18,146987077.43,-52364388.06
Cash Dividends Paid,-77063053.89,-35627915.8,-33818886.74,-13040653.74
Net Issuance Payments Of Debt,888414937.7,664659790.09,303137173.48,34971500.0
Net Long Term Debt Issuance,888414937.7,664659790.09,303137173.48,34971500.0
Long Term Debt Payments,-929751963.57,-606732173.48,-299194990.0,-192000000.0
Long Term Debt Issuance,1818166901.27,1271391963.57,602332163.48,226971500.0
Investing Cash Flow,-718623478.46,-529605375.3,-326655826.18,-211353203.96
Net Other Investing Changes,,,,
Net Investment Purchase And Sale,,,,3251313.08
Sale Of Investment,,,,3032251313.08
Purchase Of Investment,,,,-3029000000.0
Net Business Purchase And Sale,-169550610.22,,,
Purchase Of Business,-169550610.22,,,
Net PPE Purchase And Sale,-549072868.24,-529605375.3,-326655826.18,-214604517.04
Sale Of PPE,452552.28,145300.0,207000.0,425864.0
Purchase Of PPE,-549525420.52,-529750675.3,-326862826.18,-215030381.04
Capital Expenditure Reported,,,,
Operating Cash Flow,-63221392.0,193219150.39,-89060740.44,14182610.14
Change In Working Capital,-1019181950.41,-313334145.59,-360685857.74,-146676861.32
Change In Other Current Assets,28571589.21,36563388.55,11731864.2,-4778330.17
Change In Payable,705808030.73,553396920.73,399296402.53,270711896.34
Change In Inventory,-276205062.88,-335524610.71,-363395061.34,-95010389.68
Change In Receivables,-1477356507.47,-567769844.16,-408319063.13,-317600037.81
Other Non Cash Items,63552272.5,31071399.64,15361954.48,6225852.25
Deferred Tax,,,,
Depreciation And Amortization,166515591.3,98057563.15,60754964.3,47731181.89
Amortization Cash Flow,7526146.79,2855616.23,2409870.19,2115108.85
Depreciation,158989444.51,95201946.92,58345094.11,45616073.04
Gain Loss On Investment Securities,,,1692900.0,-2739813.08
Gain Loss On Sale Of PPE,-258071.44,113343.64,28045.84,-262051.6
Net Income From Continuing Operations,613110601.22,308500653.42,148192329.51,84225832.65
Cash Flowsfromusedin Operating Activities Direct,-63221392.0,193219150.39,-89060740.44,14182610.14
Taxes Refund Paid Direct,-93409494.74,-36572950.18,-7701876.54,-21595767.39
Classesof Cash Payments,-2819785248.83,-1384962436.15,-982677964.78,-596679575.79
Other Cash Paymentsfrom Operating Activities,-44466842.39,-30746474.34,-23718652.17,-15092400.28
Paymentson Behalfof Employees,-496630666.49,-326178727.89,-188845868.47,-123891529.57
Paymentsto Suppliersfor Goodsand Services,-2278687739.95,-1028037233.92,-770113444.14,-457695645.94
Classesof Cash Receiptsfrom Operating Activities,2849973351.57,1614754536.72,901319100.88,632457953.32
Other Cash Receiptsfrom Operating Activities,5582627.01,11191280.99,5289841.82,3374153.77
Receiptsfrom Customers,2844390724.56,1603563255.73,896029259.06,629083799.55
