,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-652063692.41,975783929.81,-137079658.63,506378828.11
Repayment Of Debt,-783226179.03,-591402598.8,-624842893.44,-638609264.48
Issuance Of Debt,1224458595.0,768805438.09,802249184.13,511266989.8
Capital Expenditure,-231560718.66,-215401929.95,-386870473.04,-135815462.15
End Cash Position,2220550105.95,1966161609.38,1362867282.48,1386257365.68
Beginning Cash Position,1966161609.38,1362867282.48,1386257365.68,555351017.6
Effect Of Exchange Rate Changes,23901727.97,9108022.75,36347627.98,-9774318.73
Changes In Cash,230486768.6,594186304.15,-59737711.18,840680666.81
Financing Cash Flow,1024318069.42,-399240486.9,105489141.17,357831150.03
Net Other Financing Charges,678590198.39,-548411780.91,-49663929.58,513051464.62
Cash Dividends Paid,-85964544.94,-26431545.28,-19703219.94,-26378039.91
Net Issuance Payments Of Debt,441232415.97,177402839.29,177406290.69,-127342274.68
Net Long Term Debt Issuance,441232415.97,177402839.29,177406290.69,-127342274.68
Long Term Debt Payments,-783226179.03,-591402598.8,-624842893.44,-638609264.48
Long Term Debt Issuance,1224458595.0,768805438.09,802249184.13,511266989.8
Investing Cash Flow,-373328327.07,-197759068.71,-415017666.76,-159344773.48
Net Other Investing Changes,6464743.85,,,-511707.26
Net Investment Purchase And Sale,-150231547.13,17016883.08,-30635029.57,-32581554.22
Sale Of Investment,1278918173.61,1159900966.81,1305709198.04,899734460.78
Purchase Of Investment,-1429149720.74,-1142884083.73,-1336344227.61,-932316015.0
Net Business Purchase And Sale,,,2421630.85,9399957.76
Sale Of Business,,,2421630.85,9399957.76
Net PPE Purchase And Sale,-229561523.79,-214775951.79,-386804268.04,-135651469.76
Sale Of PPE,1999194.87,625978.16,66205.0,163992.39
Purchase Of PPE,-231560718.66,-215401929.95,-386870473.04,-135815462.15
Capital Expenditure Reported,,,,
Operating Cash Flow,-420502973.75,1191185859.76,249790814.41,642194290.26
Change In Working Capital,-1178687853.42,563063824.06,-206691051.61,297824621.31
Change In Other Current Assets,-19176669.98,-4335605.97,-8096236.64,-7143566.98
Change In Payable,-2730582184.31,5748626700.88,1605027409.03,1223585933.92
Change In Inventory,2280253132.2,-3386840994.75,-1273149597.56,-540236566.96
Change In Receivables,-709182131.33,-1794386276.1,-530472626.44,-378381178.67
Other Non Cash Items,18021883.2,23303140.16,-14537407.33,56591104.23
Deferred Tax,,,,
Depreciation And Amortization,114098709.38,90530253.26,85596886.4,96808782.73
Amortization Cash Flow,20967835.63,23264668.36,24858366.77,37279571.41
Depreciation,93130873.75,67265584.9,60738519.63,59529211.32
Gain Loss On Investment Securities,-11600447.72,5507435.48,-3640459.53,-16794145.47
Gain Loss On Sale Of PPE,1101811.24,90633.63,-671008.28,-1105183.55
Net Income From Continuing Operations,501578215.52,393155494.27,328068513.69,118777399.37
Cash Flowsfromusedin Operating Activities Direct,-420502973.75,1191185859.76,249790814.41,642194290.26
Taxes Refund Paid Direct,-193158501.81,-6295893.19,-55907125.38,-14257844.47
Classesof Cash Payments,-6867566426.86,-6076640165.07,-4118263870.15,-2684716953.88
Other Cash Paymentsfrom Operating Activities,-415675327.75,-400294921.62,-266794142.84,-211187834.96
Paymentson Behalfof Employees,-794687232.21,-709972252.75,-499389761.49,-419231198.09
Paymentsto Suppliersfor Goodsand Services,-5657203866.9,-4966372990.7,-3352079965.82,-2054297920.83
Classesof Cash Receiptsfrom Operating Activities,6640221954.92,7274121918.02,4423961809.94,3341169088.61
Other Cash Receiptsfrom Operating Activities,186605166.4,134489821.38,99850511.87,63467070.49
Receiptsfrom Customers,6453616788.52,7139632096.64,4324111298.07,3277702018.12
