,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,680533890.0,682615642.0,682694505.0,683194825.0
Share Issued,680533890.0,682615642.0,682694505.0,683194825.0
Total Debt,839940327.89,912071909.94,883673002.41,932628060.38
Tangible Book Value,3448644654.86,3506068320.77,3568009752.71,3426936908.9
Invested Capital,4501186699.68,4376544770.37,4651815768.17,4504004333.54
Working Capital,2456084798.01,2545358401.45,3038991538.42,3134468980.83
Net Tangible Assets,3448644654.86,3506068320.77,3568009752.71,3426936908.9
Capital Lease Obligations,45385877.46,50146338.07,1779407.09,19377547.28
Common Stock Equity,3726011517.05,3730057534.7,3771200855.24,3611197818.22
Total Capitalization,3826011517.05,3730057534.7,3971347521.91,4011668704.96
Total Equity Gross Minority Interest,3826887158.39,3840172138.21,3897543198.54,3727782865.66
Minority Interest,100875641.34,110114603.51,126342343.3,116585047.44
Stockholders Equity,3726011517.05,3730057534.7,3771200855.24,3611197818.22
Treasury Stock,,14025586.16,39053075.15,45281936.7
Retained Earnings,1007801476.05,1020924037.59,1093074276.98,956603948.59
Additional Paid In Capital,1930094330.1,1942038164.26,1910075891.89,1912974605.69
Capital Stock,680533890.0,682615642.0,682694505.0,683194825.0
Common Stock,680533890.0,682615642.0,682694505.0,683194825.0
Total Liabilities Net Minority Interest,6066788134.16,6337352208.78,5930108943.03,4990904231.38
Total Non Current Liabilities Net Minority Interest,168194988.37,82407814.56,235669511.54,466094048.4
Other Non Current Liabilities,,,,
Tradeand Other Payables Non Current,,,,1159506.11
Non Current Deferred Revenue,11923391.79,22442021.14,33355326.04,45086108.27
Non Current Deferred Taxes Liabilities,10885719.12,9819455.35,388111.74,
Long Term Debt And Capital Lease Obligation,145385877.46,50146338.07,201926073.76,419848434.02
Long Term Capital Lease Obligation,45385877.46,50146338.07,1779407.09,19377547.28
Long Term Debt,100000000.0,,200146666.67,400470886.74
Current Liabilities,5898593145.79,6254944394.22,5694439431.49,4524810182.98
Other Current Liabilities,186520579.25,210489862.18,21688490.66,38859856.97
Current Debt And Capital Lease Obligation,694554450.43,861925571.87,681746928.65,512779626.36
Current Debt,675175182.63,646487235.67,680468246.26,492335628.58
Payables,4516216941.11,4908493171.27,4853024890.94,3691057302.6
Other Payable,242876836.51,230876298.77,325197066.81,336776438.7
Dividends Payable,,717025.54,1119734.1,673433.88
Total Tax Payable,52976949.91,61629282.07,143521399.75,61842486.9
Accounts Payable,4220363154.69,4615270564.89,4383186690.28,3291764943.12
Total Assets,9893675292.55,10177524346.99,9827652141.57,8718687097.04
Total Non Current Assets,1538997348.75,1377221551.32,1094221171.66,1059407933.23
Other Non Current Assets,14896818.59,5815938.82,6431682.16,13028350.71
Non Current Deferred Assets,13943694.13,15484542.89,17028357.0,21670202.96
Non Current Deferred Taxes Assets,158703059.86,142081015.71,119222124.82,106946702.58
Long Term Equity Investment,,,,868731.15
Investment Properties,12752810.93,13283735.45,13814659.97,14345584.49
Goodwill And Other Intangible Assets,277366862.19,223989213.93,203191102.53,184260909.32
Other Intangible Assets,277366862.19,223989213.93,203191102.53,184260909.32
Net PPE,1016546496.0,878448515.02,734533245.18,718287452.02
Accumulated Depreciation,,-639559242.2,-592443465.61,-514678299.54
Gross PPE,1016546496.0,1518007757.22,1326976710.79,1232965751.56
Construction In Progress,375377820.25,219736458.43,139151970.02,80296940.5
Other Properties,641168675.75,313394188.68,234182676.86,219945908.22
Machinery Furniture Equipment,,480313007.79,454590745.01,442993657.56
Buildings And Improvements,,,,
Properties,,504564102.32,499051318.9,489729245.28
Current Assets,8354677943.8,8800302795.67,8733430969.91,7659279163.81
Other Current Assets,119075327.65,82426737.17,3965909.54,5765046.88
Assets Held For Sale Current,30329.17,,,
Prepaid Assets,108409094.89,90705786.93,99618892.22,116534949.67
Inventory,1351069024.74,1312971719.98,1265880380.22,1341585108.68
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,853804994.45,764375913.84,700645821.22,710437123.35
Finished Goods,125812566.7,243464766.03,219611555.76,260275904.43
Work In Process,134962775.18,120813497.66,168820164.22,199650015.22
Raw Materials,236488688.41,184317542.45,176802839.02,171222065.68
Other Receivables,1058086303.18,914197042.01,733890975.88,809567598.12
Accounts Receivable,3643736497.69,4017810277.88,4268996652.48,3025201964.41
Allowance For Doubtful Accounts Receivable,,-1003503445.38,-852668522.14,-688158556.24
Gross Accounts Receivable,,5021313723.26,5121665174.62,3713360520.65
Cash Cash Equivalents And Short Term Investments,2074271366.48,2382191231.7,2361078159.57,2360624496.05
Other Short Term Investments,,,,110000000.0
Cash And Cash Equivalents,2074271366.48,2382191231.7,2361078159.57,2250624496.05
Cash Equivalents,1323344035.66,1456849458.13,1114832928.75,1067271119.22
Cash Financial,178676109.51,241194500.84,1246245230.82,1183353376.83
