,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,506347879.0,506347879.0,506347879.0,485485571.0
Share Issued,506347879.0,506347879.0,506347879.0,485485571.0
Total Debt,1096474193.54,1326327290.49,1519046377.92,1178943634.65
Tangible Book Value,9111565780.92,8576530313.15,6668823101.3,5744415761.87
Invested Capital,10523421872.71,9566087901.28,8140356162.0,6729222311.46
Working Capital,6842673685.14,5704586413.43,5068449771.3,4249479846.07
Net Tangible Assets,9111565780.92,8576530313.15,6668823101.3,5744415761.87
Capital Lease Obligations,44355236.24,6850332.42,1583790.5,4012964.76
Common Stock Equity,10035295812.29,8965233890.65,7065182675.51,5978168759.07
Total Capitalization,10413351178.26,9458337559.46,7805276838.53,6279874687.45
Total Equity Gross Minority Interest,10038197465.91,8965233890.65,7065182675.51,5978168759.07
Minority Interest,2901653.62,,,
Stockholders Equity,10035295812.29,8965233890.65,7065182675.51,5978168759.07
Retained Earnings,6935587562.71,5535429653.89,3921458124.54,2836376417.46
Additional Paid In Capital,2390315639.4,2390315639.4,2390315639.4,2390315639.4
Capital Stock,506347879.0,506347879.0,506347879.0,506347879.0
Common Stock,506347879.0,506347879.0,506347879.0,506347879.0
Total Liabilities Net Minority Interest,5315649326.73,5242067251.24,4736625835.19,3596300870.54
Total Non Current Liabilities Net Minority Interest,792943018.26,806581331.57,983755582.08,451940957.74
Other Non Current Liabilities,110032461.43,99021842.89,58965393.64,38450141.39
Non Current Deferred Revenue,246799631.07,191120111.38,183112234.92,107771923.21
Non Current Deferred Taxes Liabilities,13700323.55,16485376.07,,
Long Term Debt And Capital Lease Obligation,422410602.21,499954001.23,741677953.52,305718893.14
Long Term Capital Lease Obligation,44355236.24,6850332.42,1583790.5,4012964.76
Long Term Debt,378055365.97,493103668.81,740094163.02,301705928.38
Current Liabilities,4522706308.47,4435485919.67,3752870253.11,3144359912.8
Other Current Liabilities,17488625.91,18028186.85,14924277.74,2143407.13
Current Debt And Capital Lease Obligation,674063591.33,826373289.26,777368424.4,873224741.51
Current Debt,110070694.45,107750341.82,335079323.47,449347624.01
Payables,3721996401.79,3556195128.9,2877572326.54,2251047328.21
Other Payable,266706835.85,295138183.57,271969832.43,217832221.29
Total Tax Payable,379262156.98,290047948.32,224779760.91,165006907.18
Accounts Payable,3076027408.96,2971008997.01,2380822733.2,1868208199.74
Total Assets,15353846792.64,14207301141.89,11801808510.7,9574469629.61
Total Non Current Assets,3988466799.03,4067228808.79,2980488486.29,2180629870.74
Other Non Current Assets,10844760.0,,146355100.0,20364782.38
Non Current Deferred Assets,2936428.79,2354642.24,2355083.24,2036729.74
Non Current Deferred Taxes Assets,83517871.47,2534609.78,30180988.43,12106336.33
Investmentin Financial Assets,40867997.27,617689455.01,270602884.06,270602884.06
Available For Sale Securities,40867997.27,617689455.01,270602884.06,270602884.06
Long Term Equity Investment,,332417551.33,121036222.99,108224697.55
Goodwill And Other Intangible Assets,923730031.37,388703577.5,396359574.21,233752997.2
Other Intangible Assets,783590440.46,388703577.5,396359574.21,233752997.2
Goodwill,140139590.91,,,
Net PPE,1909418444.2,1840797084.26,1411979423.9,949464008.49
Accumulated Depreciation,-593320914.48,-425403334.74,-314995642.34,-225220291.4
Gross PPE,2502739358.68,2266200419.0,1726975066.24,1174684299.89
Construction In Progress,58349007.87,214587607.99,461439330.34,114608782.86
Other Properties,85090808.8,44959089.63,33863889.88,35308271.28
Machinery Furniture Equipment,1231940754.04,1091189670.21,669017134.31,540422233.15
Buildings And Improvements,,,,
Properties,1127358787.97,915464051.17,562654711.71,484345012.6
Current Assets,11365379993.61,10140072333.1,8821320024.41,7393839758.87
Other Current Assets,1224742118.05,1212269130.17,1084976472.19,758335202.51
Hedging Assets Current,14974286.78,3033221.14,28974341.1,
Prepaid Assets,26411605.12,6704996.61,9072439.28,41912077.91
Inventory,2342136338.93,1921374942.24,1795225839.61,1387177645.14
Inventories Adjustments Allowances,0.0,,,
Finished Goods,1708185558.28,1265855594.41,1202002550.74,872461345.65
Work In Process,317173039.13,332612735.69,265473521.25,152468235.85
Raw Materials,316777741.52,322906612.14,327749767.62,362248063.64
Other Receivables,161233853.67,50519428.15,39375542.1,21889728.87
Accounts Receivable,2309129845.46,2370778024.24,2061592203.82,1620191873.61
Allowance For Doubtful Accounts Receivable,-83759794.93,-82911327.73,-70970748.59,-52325095.48
Gross Accounts Receivable,2392889640.39,2453689351.97,2132562952.41,1672516969.09
Cash Cash Equivalents And Short Term Investments,5286751945.6,4575392590.55,3802103186.31,3564333230.83
Other Short Term Investments,208734591.14,178789929.05,280000000.0,50000000.0
Cash And Cash Equivalents,5078017354.46,4396602661.5,3522103186.31,3514333230.83
Cash Equivalents,1498743.65,0.0,1903129.54,5058304.85
Cash Financial,5076518610.81,4396602661.5,3520200056.77,3509274925.98
