,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,4472428758.0,4472428758.0,4472428758.0,4472428758.0
Share Issued,4472428758.0,4472428758.0,4472428758.0,4472428758.0
Total Debt,16193773255.52,25427757457.96,26307463599.81,18644014351.96
Tangible Book Value,47022984408.87,44293656431.73,41724960385.14,41672645975.42
Invested Capital,63010033611.87,67298648282.13,66183153973.03,60240137564.68
Working Capital,27052942635.18,26637431757.67,24364541884.67,25363520661.22
Net Tangible Assets,47022984408.87,44293656431.73,41724960385.14,41672645975.42
Capital Lease Obligations,55994734.2,115583308.18,149437325.52,129408152.65
Common Stock Equity,50899798605.37,48348591695.12,45854793789.8,46040729539.58
Total Capitalization,60933814889.63,61715330791.41,56798239990.61,53972237823.84
Total Equity Gross Minority Interest,55266402630.47,52472529042.23,50287722621.51,53104173621.98
Minority Interest,4366604025.1,4123937347.11,4432928831.71,7063444082.4
Stockholders Equity,50899798605.37,48348591695.12,45854793789.8,46040729539.58
Retained Earnings,11177332793.21,8552129649.24,5737761656.72,6472913964.27
Additional Paid In Capital,31395028648.81,31395028648.81,31470065291.4,31470065291.4
Capital Stock,4472428758.0,4472428758.0,4472428758.0,4472428758.0
Common Stock,4472428758.0,4472428758.0,4472428758.0,4472428758.0
Total Liabilities Net Minority Interest,126710366678.52,125359639601.21,112334385215.2,107298071386.48
Total Non Current Liabilities Net Minority Interest,15835390804.63,18593835391.55,17841353505.9,14180616716.49
Other Non Current Liabilities,2582385827.26,3077979284.47,4553718585.28,3880515369.94
Tradeand Other Payables Non Current,1913646740.82,676712211.62,332476687.59,953014967.02
Non Current Deferred Revenue,352106359.23,465194746.21,452675562.06,972458514.07
Non Current Deferred Taxes Liabilities,897240858.86,891626744.78,1409599144.64,313711428.55
Long Term Debt And Capital Lease Obligation,10090011018.46,13482322404.47,11092883526.33,8060916436.91
Long Term Capital Lease Obligation,55994734.2,115583308.18,149437325.52,129408152.65
Long Term Debt,10034016284.26,13366739096.29,10943446200.81,7931508284.26
Current Liabilities,110874975873.89,106765804209.66,94493031709.3,93117454669.99
Other Current Liabilities,3166839606.87,1699899816.04,1746630230.02,3308805278.57
Current Debt And Capital Lease Obligation,6103762237.06,11945435053.49,15214580073.48,10583097915.05
Current Debt,2076218722.24,5583317490.72,9384913982.42,6267899740.84
Payables,30734686867.09,30567829699.53,27982119765.28,30928748928.5
Other Payable,364334804.56,469413077.32,614024597.78,965543487.21
Dividends Payable,,,,50000.0
Total Tax Payable,257648801.99,255232350.68,346694652.43,251710379.54
Accounts Payable,30112703260.54,29843184271.53,27021400515.07,29711445061.75
Total Assets,181976769308.99,177832168643.44,162622107836.71,160402245008.46
Total Non Current Assets,44048850799.92,44428932676.11,43764534242.74,41921269677.25
Other Non Current Assets,,,3210801240.5,3219424834.63
Non Current Deferred Assets,103190993.41,115103836.09,133768333.86,132423939.45
Non Current Deferred Taxes Assets,642168294.88,721881651.08,861745252.21,1168394068.6
Investmentin Financial Assets,1325324425.7,1466778452.76,1376993452.98,1587032579.41
Available For Sale Securities,1325324425.7,1466778452.76,1376993452.98,1587032579.41
Long Term Equity Investment,15532673772.95,15188655200.46,9988991453.86,3749382736.16
Investment Properties,586289555.69,614965044.47,643640533.25,1154579263.89
Goodwill And Other Intangible Assets,3876814196.5,4054935263.39,4129833404.66,4368083564.16
Other Intangible Assets,3732583000.83,3910704067.72,3985602208.99,4223852368.49
Goodwill,144231195.67,144231195.67,144231195.67,144231195.67
Net PPE,21868048810.93,22057414306.02,21541643939.74,26535942029.06
Accumulated Depreciation,-24526059692.97,-23030706670.49,-21172501437.98,-23394655735.87
Gross PPE,46394108503.9,45088120976.51,42714145377.72,49930597764.93
Construction In Progress,997429333.57,1525667672.04,1998766910.16,2833890011.35
Other Properties,1559282679.98,1479166882.7,1659869450.25,2109128900.69
Machinery Furniture Equipment,17055486291.9,16225588410.8,14849135718.07,18331832655.54
Buildings And Improvements,,,,
Properties,26781910198.45,25857698010.97,24206373299.24,26655746197.35
Current Assets,137927918509.07,133403235967.33,118857573593.97,118480975331.21
Other Current Assets,7310352365.49,5379496729.08,2890442195.56,5004711743.38
Hedging Assets Current,,40413081.47,3098950.0,
Prepaid Assets,22472135909.29,16419700056.6,15232975232.53,14613927185.79
Inventory,35815436533.91,36290920968.66,32390581639.21,32686983385.42
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,,,222612191.21,27693514543.51
Finished Goods,124419209.61,133198968.18,129759410.01,367285604.7
Work In Process,29247688277.25,31267156694.27,27781277792.06,27693514543.51
Raw Materials,6443329047.05,4890565306.21,4256932245.93,4626183237.21
Other Receivables,6832026295.37,4178459876.5,7027187803.13,6617859435.67
Accounts Receivable,1817023637.46,3127498170.37,3709681478.29,3828329077.78
Allowance For Doubtful Accounts Receivable,-99013174.62,-78648598.76,-58779003.46,-69648094.16
Gross Accounts Receivable,1916036812.08,3206146769.13,3777986930.77,3897977171.94
Cash Cash Equivalents And Short Term Investments,63680943767.55,67966747084.65,57603606295.25,55729164503.17
Other Short Term Investments,,1785765.95,206204881.82,2864830887.92
Cash And Cash Equivalents,63680943767.55,67964961318.7,57397401413.43,52864333615.25
Cash Equivalents,39130826822.63,44308022640.77,45256825.55,31302212.24
Cash Financial,22541394049.7,21770043909.84,39334055600.44,52833031403.01
