,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,3592942167.42,15791072185.87,-1472627927.96,844460976.1
Repayment Of Debt,-19823802812.03,-21138921632.91,-19040068824.91,-21816300000.0
Issuance Of Debt,10666300000.0,20324660636.66,27025539415.87,22760000000.0
Capital Expenditure,-1642326674.9,-2421807067.13,-1435606939.37,-1179964715.08
End Cash Position,26440494187.14,29479011243.86,24731430322.35,25421667623.59
Beginning Cash Position,29479011243.86,24731430322.35,25447742878.42,27129583992.89
Effect Of Exchange Rate Changes,-30989611.08,-270203816.39,303375272.84,149439892.2
Changes In Cash,-3007527445.64,5017784737.9,-1019687828.91,-1857356261.5
Financing Cash Flow,-9247593326.81,-1951377654.32,7363659033.98,675844030.2
Net Other Financing Charges,1170986279.62,-442741370.94,163672438.99,449223133.34
Cash Dividends Paid,-1260255694.4,-694375287.13,-772369870.54,-710449103.14
Net Issuance Payments Of Debt,-9157502812.03,-814260996.25,7985470590.96,943700000.0
Net Long Term Debt Issuance,-9157502812.03,-814260996.25,7985470590.96,943700000.0
Long Term Debt Payments,-19823802812.03,-21138921632.91,-19040068824.91,-21816300000.0
Long Term Debt Issuance,10666300000.0,20324660636.66,27025539415.87,22760000000.0
Investing Cash Flow,1004797038.85,-11243716860.78,-8346325874.3,-4557625982.88
Net Other Investing Changes,2089684786.58,-4422691479.69,-8791048663.1,-2129324075.42
Net Investment Purchase And Sale,547729108.97,-4410163955.33,1654401081.67,-1589544308.79
Sale Of Investment,554272174.95,536604403.28,2938801081.67,1851949790.23
Purchase Of Investment,-6543065.98,-4946768358.61,-1284400000.0,-3441494099.02
Net Business Purchase And Sale,,987558.05,,315097064.85
Sale Of Business,,987558.05,,315097064.85
Purchase Of Business,,,,
Net PPE Purchase And Sale,-1632616856.7,-2411848983.81,-1209678292.87,-1153854663.52
Sale Of PPE,9709818.2,9958083.32,225928646.5,26110051.56
Purchase Of PPE,-1642326674.9,-2421807067.13,-1435606939.37,-1179964715.08
Capital Expenditure Reported,,,,
Operating Cash Flow,5235268842.32,18212879253.0,-37020988.59,2024425691.18
Change In Working Capital,715935781.59,13532516503.52,-1586231504.72,-816252904.14
Change In Other Current Assets,117271934.87,-407631899.49,1137520038.55,-3787963.13
Change In Payable,7674551648.45,13928042833.38,5456829018.13,3414390065.3
Change In Inventory,669738366.48,-1002993795.64,-3187141828.3,-1758741891.54
Change In Receivables,-7745626168.21,1015099365.27,-4993438733.1,-2468113114.77
Other Non Cash Items,-784022068.23,-521405809.18,-864854766.47,-584633581.77
Deferred Tax,,,,
Depreciation And Amortization,2141913914.77,2489133230.72,2381768308.35,2143380822.63
Amortization Cash Flow,184700240.17,273415126.49,193098375.95,156386071.87
Depreciation,1957213674.6,2215718104.23,2188669932.4,1986994750.76
Gain Loss On Investment Securities,-740124757.72,-533840643.09,-2336905866.4,-404400375.42
Gain Loss On Sale Of PPE,12135977.69,1022075.58,-30938955.11,8128647.38
Net Income From Continuing Operations,3857598528.65,2954663623.3,873349258.27,231872370.63
Cash Flowsfromusedin Operating Activities Direct,5235268842.32,18212879253.0,-37020988.59,2024425691.18
Taxes Refund Paid Direct,3887474002.16,1725920857.17,2928310951.74,2406038370.12
Classesof Cash Payments,-88244683848.24,-77013954520.8,-66370016139.37,-63213427821.27
Other Cash Paymentsfrom Operating Activities,-992293973.08,-975777980.4,-1381612539.9,-1501586782.96
Paymentson Behalfof Employees,-5576874339.89,-5399969271.85,-5560603208.97,-5756002347.51
Paymentsto Suppliersfor Goodsand Services,-81675515535.27,-70638207268.55,-59427800390.5,-55955838690.8
Classesof Cash Receiptsfrom Operating Activities,89592478688.4,93500912916.63,63404684199.04,62831815142.33
Other Cash Receiptsfrom Operating Activities,1364954185.25,2043066507.9,1792899264.61,2618809560.04
Receiptsfrom Customers,88227524503.15,91457846408.73,61611784934.43,60213005582.29
