,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,355133720.0,355133720.0,266350290.0,266350290.0
Share Issued,355133720.0,355133720.0,266350290.0,266350290.0
Total Debt,187641562.33,36673826.32,16793840.93,40129173.75
Tangible Book Value,3880884622.66,4377917295.85,1090804258.35,1402674434.76
Invested Capital,4088578337.74,4380324880.02,1093207168.02,1405176548.62
Working Capital,2196777697.93,3760287547.03,972065878.82,1308183055.16
Net Tangible Assets,3880884622.66,4377917295.85,1090804258.35,1402674434.76
Capital Lease Obligations,14183010.1,22856456.13,2660200.11,13569352.35
Common Stock Equity,3936669224.62,4380324880.02,1093207168.02,1405176548.62
Total Capitalization,4022418056.21,4380324880.02,1093207168.02,1405176548.62
Total Equity Gross Minority Interest,3945953665.41,4378617980.24,1092492694.2,1405065643.46
Minority Interest,9284440.79,-1706899.78,-714473.82,-110905.16
Stockholders Equity,3936669224.62,4380324880.02,1093207168.02,1405176548.62
Treasury Stock,39457403.5,,,
Retained Earnings,-2171311642.64,-1592264603.34,-1209147417.02,-761993220.89
Additional Paid In Capital,4828261953.48,4830349633.96,1335595402.97,1335595402.97
Capital Stock,355133720.0,355133720.0,266350290.0,266350290.0
Common Stock,355133720.0,355133720.0,266350290.0,266350290.0
Total Liabilities Net Minority Interest,972542538.57,474966051.8,534473499.22,497637960.67
Total Non Current Liabilities Net Minority Interest,185130573.32,56196801.41,58955783.77,89061601.13
Tradeand Other Payables Non Current,,,,
Non Current Deferred Revenue,75942723.19,27762759.41,53723829.69,75492248.78
Non Current Deferred Taxes Liabilities,9256008.44,5577585.87,2571753.97,
Long Term Debt And Capital Lease Obligation,99931841.69,22856456.13,2660200.11,13569352.35
Long Term Capital Lease Obligation,14183010.1,22856456.13,2660200.11,13569352.35
Long Term Debt,85748831.59,,,
Current Liabilities,787411965.25,418769250.39,475517715.45,408576359.54
Other Current Liabilities,15929485.8,890863.54,2498467.5,3177404.3
Current Debt And Capital Lease Obligation,87709720.64,13817370.19,14133640.82,26559821.4
Current Debt,66160281.53,13817370.19,14133640.82,26559821.4
Payables,620024485.2,359173286.33,425198904.82,347436268.01
Other Payable,133570756.3,106130704.42,123899293.34,118683671.18
Dividends Payable,14645157.41,,,0.0
Total Tax Payable,6499476.14,6859393.71,50575694.89,38255307.9
Accounts Payable,465309095.35,246183188.2,250723916.59,190497288.93
Total Assets,4918496203.98,4853584032.04,1626966193.42,1902703604.13
Total Non Current Assets,1934306540.8,674527234.62,179382599.15,185944189.43
Other Non Current Assets,42462113.1,93333478.11,,292367.25
Non Current Deferred Assets,1618606.5,3531014.54,7347597.24,11762551.23
Non Current Deferred Taxes Assets,13031433.22,6427515.74,2642735.31,155778.3
Investmentin Financial Assets,145247700.0,67000000.0,,
Available For Sale Securities,145247700.0,67000000.0,,
Long Term Equity Investment,16713794.59,,,100000.0
Goodwill And Other Intangible Assets,55784601.96,2407584.17,2402909.67,2502113.86
Other Intangible Assets,35417356.34,2407584.17,2402909.67,2502113.86
Goodwill,20367245.62,,,
Net PPE,1585687311.79,357397007.91,72868279.15,58327714.04
Accumulated Depreciation,-198854958.12,-72790596.62,-33047539.91,-19950125.66
Gross PPE,1784542269.91,430187604.53,105915819.06,78277839.7
Other Properties,173892266.32,143059377.44,105363070.56,77725091.2
Machinery Furniture Equipment,1610650003.59,287128227.09,552748.5,552748.5
Current Assets,2984189663.18,4179056797.42,1447583594.27,1716759414.7
Other Current Assets,261659061.4,16245872.68,10068384.37,8891802.29
Prepaid Assets,43843843.35,59777953.54,40448340.06,6918503.21
Inventory,249409584.13,135908474.71,66644013.83,60385735.51
Inventories Adjustments Allowances,0.0,0.0,1608392.85,0.0
Other Inventories,36756335.03,19093031.95,6091178.83,15452609.08
Finished Goods,171093166.5,113829186.45,58516816.87,44437956.87
Raw Materials,41560082.6,2986256.31,427625.28,495169.56
Other Receivables,74760820.68,35784108.46,28998224.71,27072018.88
Accounts Receivable,726771937.98,491221907.85,424188649.04,215144413.46
Allowance For Doubtful Accounts Receivable,-103009304.39,-62567114.12,-43946145.74,-17268508.75
Gross Accounts Receivable,829781242.37,553789021.97,468134794.78,232412922.21
Cash Cash Equivalents And Short Term Investments,1627744415.64,3440118480.18,877235982.26,1398346941.35
Other Short Term Investments,701004566.07,2635574499.55,486579885.65,535794042.96
Cash And Cash Equivalents,926739849.57,804543980.63,390656096.61,862552898.39
Cash Equivalents,18122595.86,260083164.64,14286054.47,65990788.1
Cash Financial,908617253.71,544460815.99,376370042.14,796562110.29
