,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-212724646.32,-64200197.32,-240575477.24,-18006135.31
Repayment Of Debt,-177943929.7,-78767684.5,-20788385.8,
Issuance Of Debt,44600000.0,70000000.0,190000000.0,
Capital Expenditure,-352203820.27,-174326495.63,-15827929.0,-292348.56
End Cash Position,41559913.25,47118345.52,5545126.7,75164325.13
Beginning Cash Position,47118345.52,5545126.7,75164325.13,27420690.06
Effect Of Exchange Rate Changes,13150.13,221760.49,,
Changes In Cash,-5571582.4,41351458.33,-69619198.43,47743635.07
Financing Cash Flow,-95380771.8,-35253127.5,150170918.01,
Net Other Financing Charges,41006011.2,-16747000.0,-8307500.0,
Cash Dividends Paid,-3042853.3,-9738443.0,-10733196.19,
Net Issuance Payments Of Debt,-133343929.7,-8767684.5,169211614.2,
Net Long Term Debt Issuance,-133343929.7,-8767684.5,169211614.2,
Long Term Debt Payments,-177943929.7,-78767684.5,-20788385.8,
Long Term Debt Issuance,44600000.0,70000000.0,190000000.0,
Investing Cash Flow,-49669984.55,-33521712.48,4957431.8,65457421.82
Net Other Investing Changes,,,,
Net Investment Purchase And Sale,301654486.22,138260940.2,20785360.8,65749770.38
Sale Of Investment,301654486.22,138272710.2,20788385.8,65749770.38
Purchase Of Investment,,-11770.0,-3025.0,
Net PPE Purchase And Sale,-351324470.77,-171782652.68,-15827929.0,-292348.56
Sale Of PPE,879349.5,2543842.95,,
Purchase Of PPE,-352203820.27,-174326495.63,-15827929.0,-292348.56
Capital Expenditure Reported,,,,
Operating Cash Flow,139479173.95,110126298.31,-224747548.24,-17713786.75
Change In Working Capital,125313798.25,85748387.47,-234563939.82,3887175.12
Change In Other Current Assets,-44027624.0,-16597581.36,-7884826.09,82105.79
Change In Payable,-315490606.62,48562405.49,49973473.72,2509718.17
Change In Inventory,94889943.32,47881196.27,-177690492.02,-169597.76
Change In Receivables,389942085.55,5902367.07,-98962095.43,1464948.92
Other Non Cash Items,12005075.62,16015176.05,8446196.63,
Deferred Tax,,,,
Depreciation And Amortization,27062580.76,25846432.41,17606242.2,10396039.57
Amortization Cash Flow,1440984.36,1439698.0,1400678.14,1380773.04
Depreciation,25621596.4,24406734.41,16205564.06,9015266.53
Gain Loss On Investment Securities,-20952105.01,-31146468.71,131330432.87,-52557100.21
Gain Loss On Sale Of PPE,879487.22,-345847.48,451063.7,
Net Income From Continuing Operations,25445146.15,18875043.73,-165077986.8,9966999.42
Cash Flowsfromusedin Operating Activities Direct,139479173.95,110126298.31,-224747548.24,-17713786.75
Taxes Refund Paid Direct,-31713181.27,-39536287.67,-9818879.29,-2300863.4
Classesof Cash Payments,-556417554.75,-748416600.26,-658282908.88,-170975124.26
Other Cash Paymentsfrom Operating Activities,-23834387.13,-17220066.74,-30004294.04,-12740431.77
Paymentson Behalfof Employees,-33272679.04,-26877721.75,-21978025.33,-16558102.34
Paymentsto Suppliersfor Goodsand Services,-499310488.58,-704318811.77,-606300589.51,-141676590.15
Classesof Cash Receiptsfrom Operating Activities,727609909.97,898079186.24,443354239.93,155562200.91
Other Cash Receiptsfrom Operating Activities,37223806.82,14910700.34,21960156.48,814644.13
Receiptsfrom Customers,690386103.15,883168485.9,421394083.45,154747556.78
