,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,484932000.0,484932000.0,484932000.0,484932000.0
Share Issued,484932000.0,484932000.0,484932000.0,484932000.0
Net Debt,,113325584.18,163666487.5,
Total Debt,168128442.64,269883953.66,288967843.72,
Tangible Book Value,1606105672.11,1504976150.56,1446131298.77,1638352668.32
Invested Capital,1679642769.65,1699079742.32,1650433308.48,1674252766.87
Working Capital,-218291295.16,45630355.1,73364857.66,108552305.2
Net Tangible Assets,1606105672.11,1504976150.56,1446131298.77,1638352668.32
Capital Lease Obligations,85540495.57,97779315.97,108877634.69,
Common Stock Equity,1638324997.81,1538635812.62,1481221694.28,1674252766.87
Total Capitalization,1638324997.81,1538635812.62,1481221694.28,1674252766.87
Total Equity Gross Minority Interest,1638324997.81,1538635812.62,1481221694.28,1674252766.87
Stockholders Equity,1638324997.81,1538635812.62,1481221694.28,1674252766.87
Retained Earnings,432898082.63,213833267.37,106170496.03,276097802.83
Additional Paid In Capital,416134238.42,416134238.42,416134238.42,416134238.42
Capital Stock,484932000.0,484932000.0,484932000.0,484932000.0
Common Stock,484932000.0,484932000.0,484932000.0,484932000.0
Total Liabilities Net Minority Interest,561371847.56,399095247.51,448308703.77,81790349.85
Total Non Current Liabilities Net Minority Interest,173760358.03,174172635.34,204901053.14,70547972.8
Other Non Current Liabilities,44259.29,,,
Tradeand Other Payables Non Current,59125030.78,,,
Non Current Deferred Revenue,3860000.0,,,
Non Current Deferred Taxes Liabilities,25190572.39,76393319.37,96023418.45,70547972.8
Long Term Debt And Capital Lease Obligation,85540495.57,97779315.97,108877634.69,
Long Term Capital Lease Obligation,85540495.57,97779315.97,108877634.69,
Current Liabilities,387611489.53,224922612.17,243407650.63,11242377.05
Other Current Liabilities,41289477.33,7815194.46,928906.99,839936.38
Current Debt And Capital Lease Obligation,82587947.07,172104637.69,180090209.03,
Current Debt,41317771.84,160443929.7,169211614.2,
Payables,261465841.84,43138129.21,55928214.01,10402440.67
Other Payable,9927476.68,20964151.29,14900173.93,4553942.21
Total Tax Payable,1451664.4,3749428.29,18357977.12,3478809.7
Accounts Payable,250086700.76,18424549.63,22670062.96,2369688.76
Total Assets,2199696845.37,1937731060.13,1929530398.05,1756043116.72
Total Non Current Assets,2030376651.0,1667178092.86,1612757889.76,1636248434.47
Other Non Current Assets,3801844.5,88680593.78,,
Non Current Deferred Assets,6599042.88,3759282.01,,
Non Current Deferred Taxes Assets,49596950.65,56772073.63,59804591.35,26444319.61
Investmentin Financial Assets,,233200972.7,319206279.0,344422960.0
Available For Sale Securities,,233200972.7,319206279.0,344422960.0
Long Term Equity Investment,982143147.15,953511711.98,946855255.91,1103164814.62
Investment Properties,30197543.75,32850815.64,36848128.32,36245660.91
Goodwill And Other Intangible Assets,32219325.7,33659662.06,35090395.51,35900098.55
Other Intangible Assets,32219325.7,33659662.06,35090395.51,35900098.55
Net PPE,920954796.37,264742981.06,214953239.67,90070580.78
Accumulated Depreciation,,-339108450.14,-390111192.2,-385184110.16
Gross PPE,920954796.37,603851431.2,605064431.87,475254690.94
Construction In Progress,726780620.42,53616118.18,7169815.93,
Other Properties,194174175.95,137452887.1,193558889.91,67058222.57
Machinery Furniture Equipment,,183137035.12,152345346.26,151643620.6
Buildings And Improvements,,,,
Properties,,229645390.8,251990379.77,256552847.77
Current Assets,169320194.37,270552967.27,316772508.29,119794682.25
Other Current Assets,21678072.07,12626248.64,5489400.66,1225160.25
Prepaid Assets,976312.84,6683610.85,19686920.95,259341.22
Inventory,34684587.08,130518059.99,178759090.9,1068598.88
Inventories Adjustments Allowances,1665710.4,0.0,0.0,0.0
Other Inventories,11803008.95,683947.77,446204.49,159825.94
Finished Goods,20630438.42,117521894.34,164793723.22,285263.33
Work In Process,198771.82,1401.27,98262.12,
Raw Materials,386657.49,12310816.61,13420901.07,623509.61
Other Receivables,53766372.18,53210039.38,29101743.41,40302316.0
Accounts Receivable,16654936.95,20396662.89,78187715.67,1774940.77
Allowance For Doubtful Accounts Receivable,,-8310781.16,-11352415.51,-5701732.62
Gross Accounts Receivable,,28707444.05,89540131.18,7476673.39
Cash Cash Equivalents And Short Term Investments,41559913.25,47118345.52,5547636.7,75164325.13
Other Short Term Investments,,,2510.0,
Cash And Cash Equivalents,41559913.25,47118345.52,5545126.7,75164325.13
Cash Equivalents,865.52,815.44,7922.08,533.12
Cash Financial,41559047.73,47117530.08,5537204.62,75163792.01
