,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,143668.0175,447860.483295,-8374495.770419,-768622.531284
Tax Rate For Calcs,0.25,0.115894,0.152615,0.193053
Total Unusual Items,574672.07,3864395.95,-54873396.61,-3981412.87
Total Unusual Items Excluding Goodwill,574672.07,3864395.95,-54873396.61,-3981412.87
Net Income From Continuing Operation Net Minority Interest,-89230122.95,-384086624.86,-392098055.88,-131441938.6
Reconciled Depreciation,59418748.89,64224693.7,81427542.22,99936544.89
Net Interest Income,-390686896.75,-392779342.78,-337295684.32,-281657514.35
Interest Expense,678315883.11,680036373.32,665076291.41,611028056.07
Interest Income,287628986.36,287257030.54,327780607.09,329370541.72
Normalized Income,-89661127.0025,-387503160.326705,-345599155.040419,-128229148.261284
Net Income From Continuing And Discontinued Operation,-89230122.95,-384086624.86,-392098055.88,-131441938.6
Diluted Average Shares,,893224709.0,891131945.0,876279591.0
Basic Average Shares,,893224709.0,891131945.0,876279591.0
Diluted EPS,,-0.43,-0.44,-0.15
Basic EPS,,-0.43,-0.44,-0.15
Net Income Common Stockholders,-89230122.95,-384086624.86,-392098055.88,-131441938.6
Otherunder Preferred Stock Dividend,,,,0.0
Net Income,-89230122.95,-384086624.86,-392098055.88,-131441938.6
Minority Interests,-49692522.28,39636358.57,55266790.94,9113857.62
Net Income Including Noncontrolling Interests,-39537600.67,-423722983.43,-447364846.82,-140555796.22
Net Income Extraordinary,,,,0.0
Net Income Continuous Operations,-39537600.67,-423722983.43,-447364846.82,-140555796.22
Tax Provision,21790439.36,-55544214.89,-80570829.63,-33626331.16
Pretax Income,-17747161.31,-479267198.32,-527935676.45,-174182127.38
Other Non Operating Income Expenses,-8891891.02,-12359263.04,50066539.92,-50766321.05
Special Income Charges,574672.07,3864395.95,-54873396.61,-3981412.87
Other Special Charges,-574672.07,-6690022.42,254034.01,-219227.13
Write Off,,2825626.47,54619362.6,4200640.0
Gain On Sale Of Security,340963782.86,15458709.87,-130796332.84,-8207470.83
Operating Expense,676490445.43,658955929.89,732968967.86,1120795659.57
Other Operating Expenses,16833330.91,11902867.77,7315764.12,13021095.05
Depreciation And Amortization In Income Statement,42960741.11,52467535.24,25870813.12,69620619.42
Amortization,9843229.48,11615947.9,12165364.2,
Depreciation Income Statement,33117511.63,40851587.34,13705448.92,69620619.42
Selling General And Administration,240314002.9,182547060.14,238931761.04,432621135.91
General And Administrative Expense,240314002.9,182547060.14,238931761.04,432621135.91
Rent And Landing Fees,5437881.95,15014046.55,13910436.99,5277752.22
Total Revenue,292704137.13,-68267639.91,-66689310.57,606277604.92
Operating Revenue,292704137.13,-68267639.91,-66689310.57,606277604.92
