,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,481777232.0,481777016.0,481770753.0,481770753.0
Share Issued,481777232.0,481777016.0,481770753.0,481770753.0
Net Debt,559574841.25,546397951.23,485458344.3,337344911.84
Total Debt,2461763129.49,1715457646.87,1372580015.53,1022459126.6
Tangible Book Value,3525710811.33,3472181028.52,3117733809.02,2951874235.2
Invested Capital,5936616197.98,5400305012.51,4547412589.79,4060867679.94
Working Capital,822883357.59,1152494794.59,140044532.42,568596874.97
Net Tangible Assets,3525710811.33,3472181028.52,3117733809.02,2951874235.2
Capital Lease Obligations,40924177.19,53248415.0,19548636.77,16647025.5
Common Stock Equity,3796551143.87,3750682309.4,3344399103.75,3140731265.64
Total Capitalization,4830937818.13,4834397962.04,3408831103.75,3288284448.26
Total Equity Gross Minority Interest,3801806099.21,3756225184.47,3351901777.77,3147548816.34
Minority Interest,5254955.34,5542875.07,7502674.02,6817550.7
Stockholders Equity,3796551143.87,3750682309.4,3344399103.75,3140731265.64
Other Equity Interest,139590937.32,164225101.39,,
Treasury Stock,7585006.45,,109153745.24,109153745.24
Retained Earnings,1656939941.93,1618437378.84,1466369868.13,1293545355.57
Additional Paid In Capital,1214642750.19,1214640011.97,1264499629.64,1264642607.89
Capital Stock,481777232.0,481777016.0,481770753.0,481770753.0
Common Stock,481777232.0,481777016.0,481770753.0,481770753.0
Total Liabilities Net Minority Interest,3290253755.22,2499642399.07,2057192463.49,1555658968.14
Total Non Current Liabilities Net Minority Interest,1213644153.83,1236576143.07,151378842.97,227161259.08
Non Current Deferred Revenue,116024512.15,85514588.53,62367963.2,61554056.33
Non Current Deferred Taxes Liabilities,22308790.23,14097486.9,5030243.0,1406994.63
Long Term Debt And Capital Lease Obligation,1075310851.45,1136964067.64,83980636.77,164200208.12
Long Term Capital Lease Obligation,40924177.19,53248415.0,19548636.77,16647025.5
Long Term Debt,1034386674.26,1083715652.64,64432000.0,147553182.62
Current Liabilities,2076609601.39,1263066256.0,1905813620.52,1328497709.06
Other Current Liabilities,30620025.33,10830065.6,9833198.06,11915081.66
Current Debt And Capital Lease Obligation,1386452278.04,578493579.23,1288599378.76,858258918.48
Current Debt,1105678379.85,565907050.47,1138581486.04,772583231.68
Payables,658816676.25,671658377.17,605774224.36,456660214.45
Other Payable,82084016.23,76830101.99,72304159.86,61825451.09
Total Tax Payable,26376912.02,17760366.3,7383489.67,13351516.78
Accounts Payable,550355748.0,577067908.88,526086574.83,381483246.58
Total Assets,7092059854.43,6255867583.54,5409094241.26,4703207784.48
Total Non Current Assets,4192566895.45,3840306532.95,3363236088.32,2806113200.45
Other Non Current Assets,162202326.61,134341601.0,317262874.42,133157221.22
Non Current Deferred Assets,20098100.1,16271049.51,14412725.89,11948013.03
Non Current Deferred Taxes Assets,39598569.89,40080763.77,27074985.71,22474639.05
Investmentin Financial Assets,13743077.26,6750422.98,8012720.69,3095003.34
Available For Sale Securities,13743077.26,6750422.98,8012720.69,3095003.34
Goodwill And Other Intangible Assets,270840332.54,278501280.88,226665294.73,188857030.44
Other Intangible Assets,270840332.54,278501280.88,226665294.73,188857030.44
Net PPE,3686084489.05,3364361414.81,2769807486.88,2446581293.37
Accumulated Depreciation,-2122767758.12,-1801968282.93,-1521337365.18,-1286843531.51
Gross PPE,5808852247.17,5166329697.74,4291144852.06,3733424824.88
Construction In Progress,734300352.25,552740909.75,642148345.15,427399881.63
Other Properties,370551520.38,327989797.68,234475931.57,207879974.98
Machinery Furniture Equipment,3441028822.85,3150777596.21,2633228574.19,2320204902.39
Buildings And Improvements,,,,
Properties,1262971551.69,1134821394.1,781292001.15,777940065.88
Current Assets,2899492958.98,2415561050.59,2045858152.94,1897094584.03
Other Current Assets,20332358.16,27618928.07,22982448.33,26923575.5
Prepaid Assets,26155337.3,42445977.3,29410769.91,23667856.08
Inventory,573112843.54,542165835.35,492232672.39,360425404.56
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Finished Goods,245507041.73,214790438.63,170120109.19,124522128.71
Work In Process,112598594.54,108797852.94,98704434.31,75375488.14
Raw Materials,215007207.27,218577543.78,223408128.89,160527787.71
Other Receivables,101664750.25,86875035.14,67710326.2,90705534.02
Accounts Receivable,445676506.77,454136823.77,404748715.71,320889341.55
Allowance For Doubtful Accounts Receivable,-30065098.2,-23463785.29,-22168316.97,-22346113.81
Gross Accounts Receivable,475741604.97,477600609.06,426917032.68,343235455.36
Cash Cash Equivalents And Short Term Investments,1732551162.96,1262318450.96,1028773220.4,1074482872.32
Other Short Term Investments,152060950.1,159093699.08,311218078.66,491691369.86
Cash And Cash Equivalents,1580490212.86,1103224751.88,717555141.74,582791502.46
Cash Equivalents,300277361.15,650418567.54,328285872.69,125253078.88
Cash Financial,1280212851.71,452806184.34,389269269.05,457538423.58
