,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,15238532.82,-61771778.44,-239483805.67,-235822898.32
Repayment Of Debt,-610485171.28,-524625064.33,-527276691.56,-451548500.69
Issuance Of Debt,430060000.0,389458853.77,610937083.14,731377388.39
Capital Expenditure,-209502565.7,-213157500.04,-200874191.82,-411651583.14
End Cash Position,656186505.27,810881272.78,695621480.53,1064308011.18
Beginning Cash Position,810881272.78,695621480.53,1064308011.18,231898696.16
Effect Of Exchange Rate Changes,-260140.23,457803.98,230164.44,10448.21
Changes In Cash,-154434627.28,114801988.27,-368916695.09,832398866.81
Financing Cash Flow,-214762558.57,-229123092.32,-78835125.29,902437401.45
Net Other Financing Charges,43778032.83,-26958087.0,-86517650.39,702567790.79
Cash Dividends Paid,-78115420.12,-66648794.76,-71952866.48,-79084277.04
Net Issuance Payments Of Debt,-180425171.28,-135166210.56,83660391.58,279828887.7
Net Long Term Debt Issuance,-180425171.28,-135166210.56,83660391.58,279828887.7
Long Term Debt Payments,-610485171.28,-524625064.33,-527276691.56,-451548500.69
Long Term Debt Issuance,430060000.0,389458853.77,610937083.14,731377388.39
Investing Cash Flow,-164413167.23,192539358.99,-251471955.95,-245867219.46
Net Other Investing Changes,12223852.13,17948118.17,21521232.77,16136468.65
Net Investment Purchase And Sale,28767223.71,381146014.74,-40792495.69,178787117.05
Sale Of Investment,116551307.58,422146014.74,379467177.7,795734966.75
Purchase Of Investment,-87784083.87,-41000000.0,-420259673.39,-616947849.7
Net Business Purchase And Sale,,0.0,-34023269.02,-30000000.0
Sale Of Business,,0.0,2575324.62,0.0
Purchase Of Business,,0.0,-36598593.64,-30000000.0
Net PPE Purchase And Sale,-205404243.07,-206554773.92,-198177424.01,-410790805.16
Sale Of PPE,4098322.63,6602726.12,2696767.81,860777.98
Purchase Of PPE,-209502565.7,-213157500.04,-200874191.82,-411651583.14
Capital Expenditure Reported,,,,
Operating Cash Flow,224741098.52,151385721.6,-38609613.85,175828684.82
Change In Working Capital,-87693669.01,-60755336.29,-248475742.58,39660824.74
Change In Other Current Assets,-3564289.01,4399527.87,-7302802.65,-33896583.08
Change In Payable,59388967.24,23408056.91,-125988126.29,245168140.93
Change In Inventory,-56587245.07,23925361.45,-27077714.09,-134412069.22
Change In Receivables,-86931102.17,-112488282.52,-88107099.55,-37198663.89
Other Non Cash Items,4942866.08,3682800.79,2176233.87,7839210.49
Deferred Tax,,,,
Depreciation And Amortization,89075137.75,72902502.96,55949296.54,46814140.8
Amortization Cash Flow,3323947.62,2875418.36,2027721.79,1948177.11
Depreciation,85751190.13,70027084.6,53921574.75,44865963.69
Gain Loss On Investment Securities,-1819613.43,-44247738.74,64913379.52,-21144669.51
Gain Loss On Sale Of PPE,357223.51,-551818.18,6264498.47,-439874.77
Net Income From Continuing Operations,175390610.45,167638853.6,56908587.11,88405339.65
Cash Flowsfromusedin Operating Activities Direct,224741098.52,151385721.6,-38609613.85,175828684.82
Taxes Refund Paid Direct,-72939694.7,-109939985.36,-71502334.59,-45868255.39
Classesof Cash Payments,-1287705528.32,-999009575.05,-1200954305.36,-1038540878.52
Other Cash Paymentsfrom Operating Activities,-156893120.14,-112787694.03,-93998036.7,-234096634.88
Paymentson Behalfof Employees,-205588234.96,-180913070.33,-144408251.38,-125984063.59
Paymentsto Suppliersfor Goodsand Services,-925224173.22,-705308810.69,-962548017.28,-678460180.05
Classesof Cash Receiptsfrom Operating Activities,1585386321.54,1260335282.01,1233847026.1,1260237818.73
Other Cash Receiptsfrom Operating Activities,10051474.08,9711836.17,28967210.88,96255253.1
Receiptsfrom Customers,1575334847.46,1250623445.84,1204879815.22,1163982565.63
