,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,91298432.41,-18905115.01,108515437.73,168457115.78
Repayment Of Debt,-286174235.64,-220929767.92,-200064303.92,-184422536.32
Issuance Of Debt,141132641.52,348200813.83,176347534.66,196244395.94
Capital Expenditure,-45470649.8,-77597245.71,-13062784.76,-11127525.97
End Cash Position,296001445.7,723776970.06,1017952600.26,935394930.33
Beginning Cash Position,723776970.06,1017952600.26,935394930.33,714786948.84
Changes In Cash,-427775524.36,-294175630.2,82557669.93,220607981.49
Financing Cash Flow,-149638845.65,123038493.56,-25957767.8,52060647.83
Net Other Financing Charges,,583477.69,-1593534.37,40435910.04
Cash Dividends Paid,-4597251.53,-4816030.04,-647464.17,-197121.83
Net Issuance Payments Of Debt,-145041594.12,127271045.91,-23716769.26,11821859.62
Net Long Term Debt Issuance,-145041594.12,127271045.91,-23716769.26,11821859.62
Long Term Debt Payments,-286174235.64,-220929767.92,-200064303.92,-184422536.32
Long Term Debt Issuance,141132641.52,348200813.83,176347534.66,196244395.94
Investing Cash Flow,-414905760.92,-475906254.46,-13062784.76,-11037308.09
Net Other Investing Changes,,,,
Net Investment Purchase And Sale,-369438611.12,-400000000.0,,
Sale Of Investment,410561388.88,,,
Purchase Of Investment,-780000000.0,-400000000.0,,
Net PPE Purchase And Sale,-45467149.8,-75906254.46,-13062784.76,-11037308.09
Sale Of PPE,3500.0,1690991.25,,90217.88
Purchase Of PPE,-45470649.8,-77597245.71,-13062784.76,-11127525.97
Capital Expenditure Reported,,,,
Operating Cash Flow,136769082.21,58692130.7,121578222.49,179584641.75
Change In Working Capital,-849365.93,-90338755.57,-74695151.14,-197509445.56
Change In Other Current Assets,-10370132.22,-18200417.34,-6700822.5,-8446088.04
Change In Payable,-23194788.4,-12143667.76,-43408165.07,-3585823.68
Change In Inventory,12926933.91,-40170062.41,-75651825.04,-61408986.71
Change In Receivables,19788620.78,-19824608.06,51065661.47,-124068547.13
Other Non Cash Items,-8507455.42,5169211.71,1555613.05,286407.29
Depreciation And Amortization,114673919.61,107981388.28,114336257.92,135801948.55
Amortization Cash Flow,2083627.24,2108989.51,2108751.04,2109409.64
Depreciation,112590292.37,105872398.77,112227506.88,133692538.91
Gain Loss On Sale Of PPE,267056.71,1342684.12,,-26892.38
Net Income From Continuing Operations,18323397.33,20681457.0,67721518.44,243263795.22
Cash Flowsfromusedin Operating Activities Direct,136769082.21,58692130.7,121578222.49,179584641.75
Taxes Refund Paid Direct,-31275720.33,-32152725.04,-51683402.99,-78499341.38
Classesof Cash Payments,-1236559614.34,-1243899042.16,-1367657941.0,-1224213159.11
Other Cash Paymentsfrom Operating Activities,-42957162.76,-46265777.76,-40432151.39,-41876186.21
Paymentson Behalfof Employees,-102217713.64,-96147926.48,-101101637.26,-94121975.78
Paymentsto Suppliersfor Goodsand Services,-1091384737.94,-1101485337.92,-1226124152.35,-1088214997.12
Classesof Cash Receiptsfrom Operating Activities,1404604416.88,1334743897.9,1540919566.48,1482297142.24
Other Cash Receiptsfrom Operating Activities,23809188.93,41746584.02,48405411.26,28527392.61
Receiptsfrom Customers,1380795227.95,1292997313.88,1492514155.22,1453769749.63
