,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,854764000.0,854764000.0,841000000.0,841000000.0
Share Issued,854764000.0,854764000.0,841000000.0,841000000.0
Net Debt,483892161.86,36943966.54,,56797460.16
Total Debt,799252049.01,408839786.02,171100000.0,411604853.33
Tangible Book Value,2351220383.08,2159587264.78,2021154774.12,1904930218.52
Invested Capital,3166135524.98,2514580566.29,2265754521.56,2405347609.44
Working Capital,2001721197.87,1606139716.32,1533497560.82,1501539889.31
Net Tangible Assets,2351220383.08,2159587264.78,2021154774.12,1904930218.52
Capital Lease Obligations,54116805.3,1173587.03,,
Common Stock Equity,2441087494.41,2252502205.19,2111054521.56,1996342756.11
Total Capitalization,2686107494.41,2252502205.19,2156054521.56,2057742756.11
Total Equity Gross Minority Interest,2468347593.48,2275344830.28,2123326632.34,2013470980.23
Minority Interest,27260099.07,22842625.09,12272110.78,17128224.12
Stockholders Equity,2441087494.41,2252502205.19,2111054521.56,1996342756.11
Treasury Stock,48029193.06,43253640.0,15066072.64,15066072.64
Retained Earnings,1150716113.84,986381175.32,871331807.28,777237846.28
Additional Paid In Capital,259471300.23,244955020.23,230534300.04,230534300.04
Capital Stock,854764000.0,854764000.0,841000000.0,841000000.0
Common Stock,854764000.0,854764000.0,841000000.0,841000000.0
Total Liabilities Net Minority Interest,1444243364.87,1091248196.31,1121360756.03,1082382815.43
Total Non Current Liabilities Net Minority Interest,316553725.3,19048847.03,63727100.0,81375073.47
Non Current Deferred Revenue,17416920.0,17875260.0,18727100.0,19972440.0
Non Current Deferred Taxes Liabilities,,,,2633.47
Long Term Debt And Capital Lease Obligation,299136805.3,1173587.03,45000000.0,61400000.0
Long Term Capital Lease Obligation,54116805.3,1173587.03,,
Long Term Debt,245020000.0,,45000000.0,61400000.0
Current Liabilities,1127689639.57,1072199349.28,1057633656.03,1001007741.96
Other Current Liabilities,955128.6,1533138.07,2672259.08,520457.35
Current Debt And Capital Lease Obligation,500115243.71,407666198.99,126100000.0,350204853.33
Current Debt,480028030.57,262078361.1,109700000.0,347604853.33
Payables,616983342.89,647592200.96,902261165.46,643786993.82
Other Payable,53700498.66,68715901.6,19311981.34,15611473.05
Total Tax Payable,29173339.25,11923547.39,15613495.79,14187227.77
Accounts Payable,534109504.98,566952751.97,867335688.33,613988293.0
Total Assets,3912590958.35,3366593026.59,3244687388.37,3095853795.66
Total Non Current Assets,783180120.91,688253960.99,653556171.52,593306164.39
Other Non Current Assets,9221398.31,5128258.07,10316326.41,6468246.94
Non Current Deferred Assets,38240396.13,47777925.96,48149123.29,10321994.94
Non Current Deferred Taxes Assets,41136001.99,42100558.5,36814559.5,30365996.21
Long Term Equity Investment,244207479.75,196556787.72,149558723.47,126876789.24
Goodwill And Other Intangible Assets,89867111.33,92914940.41,89899747.44,91412537.59
Other Intangible Assets,89867111.33,92144940.41,89129747.44,91412537.59
Goodwill,,770000.0,770000.0,
Net PPE,360507733.4,303775490.33,318817691.41,327860599.47
Accumulated Depreciation,,-352272264.27,-319711073.15,-290111568.97
Gross PPE,360507733.4,656047754.6,638528764.56,617972168.44
Construction In Progress,2864411.94,5115629.47,22084591.77,9521378.88
Other Properties,357643321.46,32105747.18,29130389.79,34458931.02
Machinery Furniture Equipment,,338302661.68,313261090.18,299857210.11
Buildings And Improvements,,,,
Properties,,280523716.27,274052692.82,274134648.43
Current Assets,3129410837.44,2678339065.6,2591131216.85,2502547631.27
Other Current Assets,23452472.02,35480955.55,177239209.65,177392863.2
Prepaid Assets,129199443.73,135908384.76,79565835.89,100335364.0
Inventory,386518747.0,486284346.94,398998394.84,373860591.75
Inventories Adjustments Allowances,,,0.0,0.0
Finished Goods,206823524.69,255198898.46,214011325.63,206680461.56
Work In Process,11312244.64,17234818.81,9683642.75,12672524.57
Raw Materials,168382977.67,213850629.67,175303426.46,154507605.62
Other Receivables,524238125.23,410273544.87,270440638.69,180826348.0
Accounts Receivable,1809901619.88,1366507438.92,1326056948.67,1301175071.15
Allowance For Doubtful Accounts Receivable,,-213667360.5,-196033708.47,-158119943.14
Gross Accounts Receivable,,1580174799.42,1522090657.14,1459295014.29
Cash Cash Equivalents And Short Term Investments,256100429.58,243884394.56,338830189.11,368957393.17
Other Short Term Investments,14944560.87,18750000.0,18750000.0,16750000.0
Cash And Cash Equivalents,241155868.71,225134394.56,320080189.11,352207393.17
Cash Equivalents,78116470.47,98824191.5,131375488.17,172044789.77
Cash Financial,163039398.24,126310203.06,188704700.94,180162603.4
