,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,1219046340.0,1240618400.0,1241106400.0,1331938167.0
Share Issued,1219046340.0,1240618400.0,1241106400.0,1331938167.0
Total Debt,340170200.91,572520511.71,484456166.72,657048349.92
Tangible Book Value,4195825973.92,3705102387.84,3261243836.62,3081282163.01
Invested Capital,5188252097.59,4961348367.92,4163665934.36,4235309367.61
Working Capital,2655444187.96,2441685286.68,2443319792.57,2546144191.4
Net Tangible Assets,4195825973.92,3705102387.84,3261243836.62,3081282163.01
Capital Lease Obligations,47666801.96,65861441.32,68989111.33,65213555.87
Common Stock Equity,4977379483.29,4511690693.97,4063966310.23,3681970298.39
Total Capitalization,5102861968.6,4590798395.12,4121850805.12,4006996486.88
Total Equity Gross Minority Interest,5224343861.7,4734207969.34,4265995262.95,3853575545.67
Minority Interest,246964378.41,222517275.37,202028952.72,171605247.28
Stockholders Equity,4977379483.29,4511690693.97,4063966310.23,3681970298.39
Treasury Stock,117233041.4,218298532.79,240255502.45,494335503.94
Retained Earnings,956837409.23,456258959.55,23018722.11,-424159175.27
Additional Paid In Capital,2673029158.52,2752232589.91,2848837575.96,3198064392.09
Capital Stock,1219046340.0,1240618400.0,1241106400.0,1331938167.0
Common Stock,1219046340.0,1240618400.0,1241106400.0,1331938167.0
Total Liabilities Net Minority Interest,2304233135.28,2804014600.68,2662581852.15,2503593289.52
Total Non Current Liabilities Net Minority Interest,357504769.21,368522631.25,413294899.15,674371390.32
Other Non Current Liabilities,154394168.46,190777808.64,255342246.33,254111026.03
Tradeand Other Payables Non Current,13128052.34,13964394.2,13179944.17,16083170.32
Non Current Deferred Revenue,14790331.66,9956991.66,11073651.66,12190311.66
Non Current Deferred Taxes Liabilities,2042929.48,8854294.28,6825450.77,1747137.95
Long Term Debt And Capital Lease Obligation,173149287.27,144969142.47,126873606.22,390239744.36
Long Term Capital Lease Obligation,47666801.96,65861441.32,68989111.33,65213555.87
Long Term Debt,125482485.31,79107701.15,57884494.89,325026188.49
Current Liabilities,1946728366.07,2435491969.43,2249286953.0,1829221899.2
Other Current Liabilities,41832335.71,9145175.01,5988879.29,12836473.0
Current Debt And Capital Lease Obligation,167020913.64,427551369.24,357582560.5,266808605.56
Current Debt,85390128.99,370549972.8,41815129.24,228312880.73
Payables,1157727809.56,1237285678.63,1136124989.03,1032986949.09
Other Payable,257160271.88,279698357.71,213775470.81,203828056.67
Total Tax Payable,69194598.03,67609203.41,24111703.7,60701346.24
Accounts Payable,831372939.65,889978117.51,898237814.52,768457546.18
Total Assets,7528576996.98,7538222570.02,6928577115.1,6357168835.19
Total Non Current Assets,2926404442.95,2661045313.91,2235970369.53,1981802744.59
Other Non Current Assets,93024609.05,97437602.28,45320004.82,304596841.54
Non Current Deferred Assets,21718570.19,28543581.54,16735552.98,11962127.07
Non Current Deferred Taxes Assets,222186749.21,255872409.78,244542124.61,180245522.94
Investmentin Financial Assets,539449588.63,461278259.67,334449603.33,162523519.41
Available For Sale Securities,539449588.63,461278259.67,334449603.33,162523519.41
Long Term Equity Investment,113469148.58,117265884.84,95352681.52,84777596.67
Goodwill And Other Intangible Assets,781553509.37,806588306.13,802722473.61,600688135.38
Other Intangible Assets,356564206.44,365954480.05,371805624.87,293718987.62
Goodwill,424989302.93,440633826.08,430916848.74,306969147.76
Net PPE,1150954415.12,889751073.67,695553629.66,636865251.58
Accumulated Depreciation,-688150241.4,-680729760.56,-622130837.07,-567560694.83
Gross PPE,1839104656.52,1570480834.23,1317684466.73,1204425946.41
Construction In Progress,404826595.02,195557097.8,38904537.85,12298259.58
Other Properties,138024952.74,153875839.78,151889286.98,80386832.91
Machinery Furniture Equipment,611311813.04,556563421.07,531123477.13,536756915.03
Buildings And Improvements,,,,574983938.89
Properties,684941295.72,664484475.58,595767164.77,574983938.89
Current Assets,4602172554.03,4877177256.11,4692606745.57,4375366090.6
Other Current Assets,68578432.91,81204656.07,373134201.31,140509006.99
Hedging Assets Current,2755081.17,31329174.69,,
Prepaid Assets,28226195.35,45741143.9,64946901.26,34177802.36
Inventory,1031899593.02,1182411055.68,1092981884.51,867280013.47
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Finished Goods,78312114.62,103849131.23,138659063.11,121831331.87
Work In Process,383816958.18,442412967.74,376751088.55,386936991.24
Raw Materials,569770520.22,636148956.71,577571732.85,358511690.36
Other Receivables,207150710.35,154771078.05,188958522.41,139741758.77
Accounts Receivable,745862825.71,904003975.47,837305757.46,741135648.09
Allowance For Doubtful Accounts Receivable,-35709532.05,-37704550.75,-32412150.71,-26228109.8
Gross Accounts Receivable,781572357.76,941708526.22,869717908.17,767363757.89
Cash Cash Equivalents And Short Term Investments,2517699715.52,2477716172.25,2135279478.62,2452521860.92
Other Short Term Investments,788649332.18,651296267.76,860832278.88,788185521.57
Cash And Cash Equivalents,1729050383.34,1826419904.49,1274447199.74,1664336339.35
Cash Equivalents,222674648.75,334182899.75,262295099.55,664713906.52
Cash Financial,1506375734.59,1492237004.74,1012152100.19,999622432.83
