,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-250614067.91,-157206517.32,-39586480.35,-577996356.36
Repayment Of Debt,,,,
Capital Expenditure,-36045560.63,-147232029.88,-44194988.96,-62416749.94
End Cash Position,1117993540.96,1364434069.17,1313205056.6,1266946118.93
Beginning Cash Position,1364434069.17,1313205056.6,1266946118.93,1866449995.96
Effect Of Exchange Rate Changes,861585.91,401905.84,3117231.25,-172980.97
Changes In Cash,-247302114.12,50827106.73,43141706.42,-599330896.06
Financing Cash Flow,-5678761.35,-4226952.39,-23274572.47,-25671048.06
Net Other Financing Charges,5632.65,-1001.86,-1571901.17,-1782040.71
Cash Dividends Paid,-5684394.0,-4225950.53,-21702671.3,-23889007.35
Net Issuance Payments Of Debt,,,,
Net Long Term Debt Issuance,,,,
Long Term Debt Payments,,,,
Investing Cash Flow,-27054845.49,65028546.56,61807770.28,-58080241.58
Net Other Investing Changes,,201600000.0,99054444.44,
Net Investment Purchase And Sale,7989215.14,,,4336508.36
Sale Of Investment,7989215.14,,,4336508.36
Net Business Purchase And Sale,,10660576.44,,
Sale Of Business,,10660576.44,,
Net PPE Purchase And Sale,-35044060.63,-147232029.88,-37246674.16,-62416749.94
Sale Of PPE,1001500.0,,6948314.8,
Purchase Of PPE,-36045560.63,-147232029.88,-44194988.96,-62416749.94
Capital Expenditure Reported,,,,
Operating Cash Flow,-214568507.28,-9974487.44,4608508.61,-515579606.42
Change In Working Capital,-288937757.43,209023363.34,-83128594.36,-670680397.95
Change In Other Current Assets,1704365.89,-3609212.21,-6760103.15,-1873626.75
Change In Payable,-269057993.85,-577751156.95,136052468.05,-105164854.42
Change In Inventory,97979994.84,139668168.47,186704.97,-106992318.89
Change In Receivables,-119564124.31,650715564.03,-212607664.23,-456649597.89
Other Non Cash Items,12468358.2,20167041.17,20297201.05,20353594.51
Deferred Tax,,,,
Depreciation And Amortization,57305771.71,51561439.43,58265960.49,55948698.34
Amortization Cash Flow,7704363.98,4224228.28,5982298.84,6505194.53
Depreciation,49601407.73,47337211.15,52283661.65,49443503.81
Gain Loss On Investment Securities,-4174776.63,-97040727.35,1125133.04,-3231088.59
Gain Loss On Sale Of PPE,-4889717.28,-22342.5,-12765863.47,88319.2
Net Income From Continuing Operations,8641331.84,-209453674.95,5485851.03,68618153.87
Cash Flowsfromusedin Operating Activities Direct,-214568507.28,-9974487.44,4608508.61,-515579606.42
Taxes Refund Paid Direct,-31329957.47,-53827649.19,-894856.75,-22119013.71
Classesof Cash Payments,-1037224768.77,-1339640042.7,-1625275991.29,-1807953004.62
Other Cash Paymentsfrom Operating Activities,-143356151.1,-137958208.46,-362222610.26,-138520007.73
Paymentson Behalfof Employees,-150868791.4,-182130639.3,-219128924.72,-254604841.69
Paymentsto Suppliersfor Goodsand Services,-742999826.27,-1019551194.94,-1043924456.31,-1414828155.2
Classesof Cash Receiptsfrom Operating Activities,853986218.96,1383493204.45,1630779356.65,1314492411.91
Other Cash Receiptsfrom Operating Activities,69493214.54,109771385.07,34179687.97,30300508.48
Receiptsfrom Customers,784493004.42,1273721819.38,1596599668.68,1284191903.43
