,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,266577715.01,235908376.19,-59789952.36,60993664.21
Repayment Of Debt,-1068843997.31,-1252911071.63,-1260360000.0,-860000000.0
Issuance Of Debt,1189904441.36,1119746396.52,1339156165.39,1138262724.45
Capital Expenditure,-157415704.96,-195996488.65,-93788242.22,-130220094.57
End Cash Position,609250025.53,598924006.69,561286885.66,834294689.53
Beginning Cash Position,598924006.69,561308238.45,834294689.53,945390672.09
Effect Of Exchange Rate Changes,9339055.96,4700587.89,7553349.48,-4972539.95
Changes In Cash,986962.88,32915180.35,-280561153.35,-106123442.61
Financing Cash Flow,-305703763.17,-241480075.53,-172112552.07,-32940001.9
Net Other Financing Charges,-325816777.62,-64933355.18,-195855033.15,-194053852.3
Cash Dividends Paid,-99475229.85,-32569945.45,-53044339.69,-117148874.05
Net Issuance Payments Of Debt,121060444.05,-133164675.11,78796165.39,278262724.45
Net Long Term Debt Issuance,121060444.05,-133164675.11,78796165.39,278262724.45
Long Term Debt Payments,-1068843997.31,-1252911071.63,-1260360000.0,-860000000.0
Long Term Debt Issuance,1189904441.36,1119746396.52,1339156165.39,1138262724.45
Investing Cash Flow,-117302693.92,-157509608.96,-142446891.14,-264397199.49
Net Other Investing Changes,31611.87,-3920000.0,,10478.99
Net Investment Purchase And Sale,143435.95,41632931.1,-49204452.42,-136105035.21
Sale Of Investment,210395438.37,41637831.1,270600447.58,544257054.79
Purchase Of Investment,-210252002.42,-4900.0,-319804900.0,-680362090.0
Net Business Purchase And Sale,29992714.28,-1315874.25,,0.0
Sale Of Business,29992714.28,,,0.0
Purchase Of Business,,-1315874.25,,
Net PPE Purchase And Sale,-147470456.02,-193906665.81,-93242438.72,-128302643.27
Sale Of PPE,9945248.94,2089822.84,545803.5,1917451.3
Purchase Of PPE,-157415704.96,-195996488.65,-93788242.22,-130220094.57
Capital Expenditure Reported,,,,
Operating Cash Flow,423993419.97,431904864.84,33998289.86,191213758.78
Change In Working Capital,-52222942.21,77221188.62,-297953083.48,-186757919.25
Change In Other Current Assets,-21170952.81,-40639379.75,-45030964.35,614822.19
Change In Payable,64167959.08,-71561544.93,-202537500.02,-70014436.35
Change In Inventory,-24698070.03,-55158586.7,-45351317.63,-6723573.53
Change In Receivables,-70521878.45,244580700.0,-5033301.48,-110634731.56
Other Non Cash Items,93958289.71,83739875.12,75857539.79,77563065.09
Deferred Tax,,,,
Depreciation And Amortization,297265491.45,225057799.04,207395786.98,201704445.16
Amortization Cash Flow,22966143.9,27252767.38,18091103.19,14673667.74
Depreciation,274299347.55,197805031.66,189304683.79,187030777.42
Gain Loss On Investment Securities,-23922461.9,-59994974.77,-20935367.96,-8837757.82
Gain Loss On Sale Of PPE,677665.77,851265.56,445189.66,1690250.57
Net Income From Continuing Operations,105667750.52,89167113.52,33744048.38,99924513.59
Cash Flowsfromusedin Operating Activities Direct,423993419.97,431904864.84,33998289.86,191213758.78
Taxes Refund Paid Direct,-123345738.97,-82209604.58,-63452607.56,-150425081.04
Classesof Cash Payments,-4288297849.68,-3997152933.34,-4236701830.31,-4584372287.64
Other Cash Paymentsfrom Operating Activities,-245821065.38,-241770259.91,-209763230.78,-231206185.55
Paymentson Behalfof Employees,-243606816.74,-257165705.69,-233409312.21,-235201508.02
Paymentsto Suppliersfor Goodsand Services,-3798869967.56,-3498216967.74,-3793529287.32,-4117964594.07
Classesof Cash Receiptsfrom Operating Activities,4835637008.62,4511267402.76,4334152727.73,4926011127.46
Other Cash Receiptsfrom Operating Activities,211364625.22,189940624.33,265137236.53,337558775.91
Receiptsfrom Customers,4624272383.4,4321326778.43,4069015491.2,4588452351.55
