,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,722718000.0,722718000.0,722718000.0,722718000.0
Share Issued,722718000.0,722718000.0,722718000.0,722718000.0
Net Debt,,,,662135389.32
Total Debt,2099166091.0,2167075617.54,1406547565.34,2215553306.68
Tangible Book Value,12607870191.1,12415259838.85,11954814879.21,10280839035.31
Invested Capital,14159593803.39,13764689842.78,13155603724.4,12169090882.82
Working Capital,666601228.24,833054849.52,677725049.57,-1255689633.54
Net Tangible Assets,12607870191.1,12415259838.85,11954814879.21,10280839035.31
Capital Lease Obligations,621143253.88,710341629.32,322328304.15,390094755.07
Common Stock Equity,12809518803.39,12611689842.78,12156603724.4,10485690882.82
Total Capitalization,14159593803.39,13764689842.78,13155603724.4,11569090882.82
Total Equity Gross Minority Interest,12763429159.48,12611720179.62,12137491584.52,10527283544.76
Minority Interest,-46089643.91,30336.84,-19112139.88,41592661.94
Stockholders Equity,12809518803.39,12611689842.78,12156603724.4,10485690882.82
Retained Earnings,10557211934.75,10282474601.85,9840938264.68,8213131273.2
Additional Paid In Capital,738737928.02,738737928.02,738737928.02,738737928.02
Capital Stock,722718000.0,722718000.0,722718000.0,722718000.0
Common Stock,722718000.0,722718000.0,722718000.0,722718000.0
Total Liabilities Net Minority Interest,6924621416.89,7325906860.18,7202761130.72,7177343177.09
Total Non Current Liabilities Net Minority Interest,3687129882.2,3726803797.21,2947551965.97,3144942459.74
Other Non Current Liabilities,1283536076.52,1413462951.01,1143292975.61,1194193448.65
Tradeand Other Payables Non Current,397599200.82,432488575.97,465409936.32,477193070.21
Non Current Deferred Revenue,34776350.98,17510640.91,17520749.89,61185.81
Long Term Debt And Capital Lease Obligation,1971218253.88,1863341629.32,1321328304.15,1473494755.07
Long Term Capital Lease Obligation,621143253.88,710341629.32,322328304.15,390094755.07
Long Term Debt,1350075000.0,1153000000.0,999000000.0,1083400000.0
Current Liabilities,3237491534.69,3599103062.97,4255209164.75,4032400717.35
Other Current Liabilities,27218504.57,25096796.0,34438932.62,27202462.72
Current Debt And Capital Lease Obligation,127947837.12,303733988.22,85219261.19,742058551.61
Current Debt,,,,600000000.0
Payables,2871581775.69,3075462371.67,3868509035.67,3050584637.93
Other Payable,1607349015.27,1525090401.25,1678536666.67,1130485872.26
Dividends Payable,,,0.0,0.0
Total Tax Payable,93171028.5,197546351.2,845101749.29,359549612.48
Accounts Payable,1171061731.92,1352825619.22,1344870619.71,1560549153.19
Total Assets,19688050576.37,19937627039.8,19340252715.24,17704626721.85
Total Non Current Assets,15783957813.44,15505469127.31,14407318500.92,14927915638.04
Other Non Current Assets,30724607.28,15979333.16,4400029.42,24226384.33
Non Current Deferred Taxes Assets,679301423.84,634984046.32,776876599.29,537728166.51
Long Term Equity Investment,,,,47460332.84
Investment Properties,23187186.32,25357602.5,27528018.9,29698435.3
Goodwill And Other Intangible Assets,201648612.29,196430003.93,201788845.19,204851847.51
Other Intangible Assets,201648612.29,196430003.93,201788845.19,204851847.51
Net PPE,14849095983.71,14632718141.4,13396725008.12,14083950471.55
Accumulated Depreciation,-11328855992.61,-10395310497.32,-9623261905.58,-9722939232.05
Gross PPE,26177951976.32,25028028638.72,23019986913.7,23806889703.6
Construction In Progress,1986057322.07,1620806533.79,1626294565.62,1720450767.86
Other Properties,1701629158.85,3411946088.04,3064685479.84,2982961183.45
Machinery Furniture Equipment,11792270848.98,11139263852.15,10230097613.5,10444094013.12
Buildings And Improvements,,,,
Properties,10697994646.42,8856012164.74,8098909254.74,8659383739.17
Current Assets,3904092762.93,4432157912.49,4932934214.32,2776711083.81
Other Current Assets,82725818.07,295553950.18,89364218.18,8080835.06
Prepaid Assets,70730309.07,84113245.16,48395461.07,24105763.54
Inventory,254284824.18,289682387.8,450156405.18,279412181.52
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,735369.09,,,
Finished Goods,30600006.68,80339157.57,218026508.01,74046564.29
Work In Process,28909472.64,38493804.77,89258617.33,63906015.18
Raw Materials,194039975.77,170849425.46,142871279.84,141459602.05
Other Receivables,447776893.34,312647670.53,803641552.53,1149673374.65
Accounts Receivable,344111309.29,288519959.26,355354253.9,294174318.36
Allowance For Doubtful Accounts Receivable,-9422946.24,-10393795.49,-10090912.16,-8772003.63
Gross Accounts Receivable,353534255.53,298913754.75,365445166.06,302946321.99
Cash Cash Equivalents And Short Term Investments,2704463608.98,3161640699.56,3186022323.46,1021264610.68
Cash And Cash Equivalents,2704463608.98,3161640699.56,3186022323.46,1021264610.68
Cash Equivalents,2205644334.39,0.0,514276.58,38108.36
Cash Financial,498819274.59,3161640699.56,3185508046.88,1021226502.32
