,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,7059087013.0,7044602275.0,5076000000.0,5076000000.0
Share Issued,7059087013.0,7044602275.0,5076000000.0,5076000000.0
Net Debt,5071358708.28,5319739307.65,10222429804.63,4570430089.57
Total Debt,10715739148.53,9785070752.46,13352644556.93,5583138289.02
Tangible Book Value,11472042824.83,11504933595.69,2450826978.51,3458350526.57
Invested Capital,22580099972.41,21798034482.23,15379055060.64,9625935389.7
Working Capital,4792144386.89,228520474.47,-2282957082.1,-747830705.26
Net Tangible Assets,11472042824.83,11504933595.69,2450826978.51,3458350526.57
Capital Lease Obligations,3839837.43,16430872.42,9974737.58,5754984.15
Common Stock Equity,12321013873.28,12483074709.7,3443763923.46,4478328364.34
Total Capitalization,19812484962.63,19201792511.13,13019593745.25,8936898788.62
Total Equity Gross Minority Interest,19946819429.89,15848378975.7,7106117927.7,4307271138.56
Minority Interest,7625805556.61,3365304266.0,3662354004.24,-171057225.78
Stockholders Equity,12321013873.28,12483074709.7,3443763923.46,4478328364.34
Treasury Stock,399392056.91,,,
Retained Earnings,-5004082871.68,-4041923308.43,-2083591526.77,-995158903.9
Additional Paid In Capital,9280295162.14,9241498959.22,348928505.47,348928505.47
Capital Stock,7059087013.0,7044602275.0,5076000000.0,5076000000.0
Common Stock,7059087013.0,7044602275.0,5076000000.0,5076000000.0
Total Liabilities Net Minority Interest,14255904411.99,15721987469.96,18753439973.12,8266024825.17
Total Non Current Liabilities Net Minority Interest,8186534174.4,8912858044.59,9955484491.45,4718005483.88
Tradeand Other Payables Non Current,,1512591888.87,,
Non Current Deferred Revenue,691223247.62,665117481.87,369679932.08,253680075.45
Long Term Debt And Capital Lease Obligation,7495310926.78,6735148673.85,9585804559.37,4464325408.43
Long Term Capital Lease Obligation,3839837.43,16430872.42,9974737.58,5754984.15
Long Term Debt,7491471089.35,6718717801.43,9575829821.79,4458570424.28
Current Liabilities,6069370237.59,6809129425.37,8797955481.67,3548019341.29
Other Current Liabilities,14127494.03,66327044.96,71692853.99,27129336.59
Current Debt And Capital Lease Obligation,3220428221.75,3049922078.61,3766839997.56,1118812880.59
Current Debt,2767615009.78,2596241971.1,2359461315.39,689036601.08
Payables,2680175729.63,3120159993.87,4334148887.23,2138852975.03
Other Payable,246392078.17,164201816.79,350056200.22,294140287.0
Dividends Payable,,,,
Total Tax Payable,73282659.94,34871869.46,15209101.25,13735165.43
Accounts Payable,2360500991.52,2921086307.62,3968883585.76,1830977522.6
Total Assets,34202723841.88,31570366445.66,25859557900.82,12573295963.73
Total Non Current Assets,23341209217.4,24532716545.82,19344559501.25,9773107327.7
Other Non Current Assets,712990486.54,815516542.01,1668330680.5,424424239.41
Non Current Deferred Assets,60632957.37,56857700.33,23779548.88,11441453.25
Investmentin Financial Assets,507284095.51,267101736.11,152073750.0,
Held To Maturity Securities,235399555.51,217101736.11,152073750.0,
Available For Sale Securities,271884540.0,50000000.0,,
Long Term Equity Investment,631177794.37,60925427.4,,
Investment Properties,66997228.82,69637873.79,70083788.82,
Goodwill And Other Intangible Assets,848971048.45,978141114.01,992936944.95,1019977837.77
Other Intangible Assets,848971048.45,978141114.01,992936944.95,1019977837.77
Net PPE,20513155606.34,22284536152.17,16437354788.1,8317263797.27
Accumulated Depreciation,-10509597887.48,-7005304323.65,-3868199737.98,-1974099610.98
Gross PPE,31022753493.82,29289840475.82,20305554526.08,10291363408.25
Construction In Progress,2052652523.8,1252287367.34,5535161853.43,1176393636.85
Other Properties,3976338817.63,3654012394.06,1911445078.47,1533638810.68
Machinery Furniture Equipment,22960588238.22,22376139011.95,11974706751.66,6939215087.41
Properties,2033173914.17,2007401702.47,884240842.52,642115873.31
Current Assets,10861514624.48,7037649899.84,6514998399.57,2800188636.03
Other Current Assets,653408777.24,290339202.48,812740266.14,120132979.82
Prepaid Assets,135422461.15,145743117.71,141458356.73,55240634.77
Inventory,2180581121.29,1983769298.46,2103448126.17,1778759965.78
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,570536993.44,661414550.68,845977462.62,957624443.62
Finished Goods,394837697.48,309506226.52,158482109.99,168107859.6
Work In Process,716136467.67,467805573.73,504852467.64,178334491.37
Raw Materials,499069962.7,545042947.53,594136085.92,474693171.19
Other Receivables,83738357.18,21912970.55,21861619.02,10484986.6
Accounts Receivable,1349218238.98,550294845.42,589712365.63,208393133.27
Allowance For Doubtful Accounts Receivable,-1362668.18,-550845.69,-710963.33,-208601.74
Gross Accounts Receivable,1350580907.16,550845691.11,590423328.96,208601735.01
Cash Cash Equivalents And Short Term Investments,6459145668.64,4045590465.22,2845777665.88,627176935.79
Other Short Term Investments,1271418277.79,50370000.34,1132916333.33,50000000.0
Cash And Cash Equivalents,5187727390.85,3995220464.88,1712861332.55,577176935.79
Cash Equivalents,17590000.0,89992361.11,92490130.99,6431454.38
Cash Financial,5170137390.85,3905228103.77,1620371201.56,570745481.41
