,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-1655586428.59,-7722945627.77,-9381268521.66,-4539213000.36
Repayment Of Debt,-9768793456.52,-11237608631.7,-5653198977.98,-665516589.43
Issuance Of Debt,10408302699.07,7574475136.85,13396511802.19,4005615009.37
Capital Expenditure,-3558206819.45,-10337247276.39,-10715550213.13,-5117183686.92
End Cash Position,5170137390.85,3905228103.77,1620371201.56,570745481.41
Beginning Cash Position,3905228103.77,1620371201.56,570745481.41,1124485293.81
Effect Of Exchange Rate Changes,-15908265.58,-15023068.17,-14150565.17,-8190250.53
Changes In Cash,1280817552.66,2299879970.38,1063776285.32,-545549561.87
Financing Cash Flow,5022838289.37,9041006662.86,11757101282.73,3849131419.64
Net Other Financing Charges,4756669046.52,13119646102.23,4335648422.86,797332251.28
Cash Dividends Paid,-373339999.7,-415505944.52,-321859964.34,-288299251.58
Net Issuance Payments Of Debt,639509242.55,-3663133494.85,7743312824.21,3340098419.94
Net Long Term Debt Issuance,639509242.55,-3663133494.85,7743312824.21,3340098419.94
Long Term Debt Payments,-9768793456.52,-11237608631.7,-5653198977.98,-665516589.43
Long Term Debt Issuance,10408302699.07,7574475136.85,13396511802.19,4005615009.37
Investing Cash Flow,-5644641127.57,-9355428341.1,-12027606688.88,-4972651668.07
Net Other Investing Changes,-1400416972.23,1032314992.1,-1358311752.75,122707563.25
Net Investment Purchase And Sale,-779805653.23,-92341148.21,27232043.4,8482195.27
Sale Of Investment,108448886.77,21158851.79,27232043.4,8482195.27
Purchase Of Investment,-888254540.0,-113500000.0,,
Net PPE Purchase And Sale,-3464418502.11,-10295402184.99,-10696526979.53,-5103841426.59
Sale Of PPE,93788317.34,41845091.4,19023233.6,13342260.33
Purchase Of PPE,-3558206819.45,-10337247276.39,-10715550213.13,-5117183686.92
Operating Cash Flow,1902620390.86,2614301648.62,1334281691.47,577970686.56
Change In Working Capital,-1222583347.65,691688929.28,-131576718.79,149884413.2
Change In Payable,1647096009.9,1030823288.53,2031740017.21,1467452098.77
Change In Inventory,-1173752530.61,-884181865.56,-913758807.69,-1238276399.49
Change In Receivables,-1695926826.94,545047506.31,-1249557928.31,-79291286.08
Other Non Cash Items,403986745.29,451539326.71,387187758.35,170856948.68
Stock Based Compensation,,,53868181.99,43167147.29
Depreciation And Amortization,4010929975.08,3433118397.24,2075769616.94,1272913196.86
Amortization Cash Flow,195111599.18,198901809.03,163825830.79,166538448.33
Depreciation,3815818375.9,3234216588.21,1911943786.15,1106374748.53
Gain Loss On Investment Securities,-26963869.94,-57767171.9,-13816246.17,-4625434.4
Gain Loss On Sale Of PPE,-61881793.33,-26667442.91,-15374593.36,-5884975.12
Net Income From Continuing Operations,-2246503325.61,-2941428756.44,-1595021392.85,-1406765445.82
Cash Flowsfromusedin Operating Activities Direct,1902620390.86,2614301648.62,1334281691.47,577970686.56
Taxes Refund Paid Direct,120304360.11,1613067018.81,447314460.92,14079110.45
Classesof Cash Payments,-5099643882.99,-5735858915.42,-4617890537.59,-2876288343.25
Other Cash Paymentsfrom Operating Activities,-206399115.56,-336558521.12,-414552559.93,-114508030.1
Paymentson Behalfof Employees,-1354280554.46,-1135769649.81,-899382802.73,-547846454.28
Paymentsto Suppliersfor Goodsand Services,-3538964212.97,-4263530744.49,-3303955174.93,-2213933858.87
Classesof Cash Receiptsfrom Operating Activities,6881959913.74,6737093545.23,5504857768.14,3440179919.36
Other Cash Receiptsfrom Operating Activities,812574256.68,872539709.25,480680058.67,991124142.93
Receiptsfrom Customers,6069385657.06,5864553835.98,5024177709.47,2449055776.43
