,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,352720090.0,352848003.0,352848003.0,264635920.0
Share Issued,352720090.0,352848003.0,352848003.0,264635920.0
Total Debt,501905411.15,683108904.71,198516476.59,296176859.17
Tangible Book Value,5431108105.38,5449901525.13,4714369922.88,724198555.12
Invested Capital,6861212809.8,5990470377.97,4970714810.95,1067104565.91
Working Capital,4646272461.28,5049562330.95,4646236308.85,826950151.66
Net Tangible Assets,5431108105.38,5449901525.13,4714369922.88,724198555.12
Capital Lease Obligations,54127.57,,,
Common Stock Equity,6473073313.93,5517735976.37,4790865019.64,808212455.19
Total Capitalization,6833711654.26,5990470377.97,4970714810.95,1067104565.91
Total Equity Gross Minority Interest,6480310131.33,5517735976.37,4790865019.64,808212455.19
Minority Interest,7236817.4,,,
Stockholders Equity,6473073313.93,5517735976.37,4790865019.64,808212455.19
Treasury Stock,78934782.73,,,
Retained Earnings,2261336402.08,1325245536.88,723393844.38,273881999.47
Additional Paid In Capital,3747841096.34,3825632606.34,3877899289.34,414660723.36
Capital Stock,236724893.0,158933383.0,106666700.0,80000000.0
Common Stock,236724893.0,158933383.0,106666700.0,80000000.0
Total Liabilities Net Minority Interest,5270511451.8,3599623655.77,3035893889.76,2219893587.68
Total Non Current Liabilities Net Minority Interest,1084771328.5,964129928.84,559658033.15,586426885.06
Other Non Current Liabilities,149218240.29,101507345.6,72881124.15,39923797.24
Non Current Deferred Revenue,553527213.81,389888181.64,302796947.94,287610977.1
Non Current Deferred Taxes Liabilities,21333406.5,,4130169.75,
Long Term Debt And Capital Lease Obligation,360692467.9,472734401.6,179849791.31,258892110.72
Long Term Capital Lease Obligation,54127.57,,,
Long Term Debt,360638340.33,472734401.6,179849791.31,258892110.72
Current Liabilities,4185740123.3,2635493726.93,2476235856.61,1633466702.62
Other Current Liabilities,21132999.14,28311769.46,30702820.81,34200303.93
Current Debt And Capital Lease Obligation,141212943.25,210374503.11,18666685.28,37284748.45
Current Debt,27501155.54,210374503.11,18666685.28,37284748.45
Payables,2232498291.74,1068968861.2,1123116765.23,783050035.51
Other Payable,897574053.79,137265829.79,74014369.92,117908602.63
Total Tax Payable,28499861.68,30116046.09,31354971.96,580831.66
Accounts Payable,1306424376.27,901586985.32,1017747423.35,664560601.22
Total Assets,11750821583.13,9117359632.14,7826758909.4,3028106042.87
Total Non Current Assets,2918808998.55,1432303574.26,704286743.94,567689188.59
Other Non Current Assets,221151142.17,276679497.53,60516903.8,33996957.43
Non Current Deferred Assets,4471431.53,15919.74,37146.15,58372.58
Non Current Deferred Taxes Assets,29849313.44,15470661.94,8860938.68,2460734.04
Investmentin Financial Assets,54302670.27,41828859.22,4911116.83,14979835.2
Available For Sale Securities,54302670.27,41828859.22,4911116.83,14979835.2
Long Term Equity Investment,223649216.82,131329030.48,,
Goodwill And Other Intangible Assets,1041965208.55,67834451.24,76495096.76,84013900.07
Other Intangible Assets,239838027.27,67834451.24,76495096.76,84013900.07
Goodwill,802127181.28,,,
Net PPE,1343420015.77,899145154.11,553465541.72,432179389.27
Accumulated Depreciation,-211802664.62,-136241633.55,-77834120.29,-39896138.21
Gross PPE,1555222680.39,1035386907.13,631299662.01,472076151.09
Construction In Progress,372671662.25,200112867.9,,
Other Properties,27633328.18,22684126.65,21555081.47,12074361.06
Machinery Furniture Equipment,767007530.97,546850723.44,345259116.88,201598249.95
Properties,387910158.99,265739189.14,264485463.66,258403540.08
Current Assets,8832012584.58,7685056057.88,7122472165.46,2460416854.28
Other Current Assets,184571937.27,157191172.7,96101059.78,28481367.47
Prepaid Assets,40132879.38,29671198.31,57449216.32,37804755.68
Inventory,3267533611.78,2415345952.0,2361225895.94,1475502791.48
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,14799321.85,9942337.13,8695681.02,5435169.08
Finished Goods,1851090436.79,1321780812.38,1363233954.88,907538752.75
Work In Process,462381302.79,396098321.73,222568276.8,189139108.21
Raw Materials,939262550.35,687524480.76,766727983.24,373389761.44
Other Receivables,69780321.63,18862463.65,27023461.16,3788860.98
Accounts Receivable,663535781.06,477197613.22,420344603.14,97310647.47
Allowance For Doubtful Accounts Receivable,-39338843.43,-21184782.39,-9746389.45,-4736961.27
Gross Accounts Receivable,702874624.49,498382395.61,430090992.59,102047608.74
Cash Cash Equivalents And Short Term Investments,4606458053.46,4586787658.0,4160327929.12,817528431.2
Other Short Term Investments,1845428759.67,2022233244.8,2103041311.7,200543454.38
Cash And Cash Equivalents,2761029293.79,2564554413.2,2057286617.42,616984976.82
Cash Equivalents,111965603.72,89227409.12,76799529.55,18553883.6
Cash Financial,2649063690.07,2475327004.08,1980487087.87,598431093.22
