,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,120000000.0,120000000.0,120000000.0,120000000.0
Share Issued,120000000.0,120000000.0,120000000.0,120000000.0
Total Debt,7386631.93,53200597.12,24255074.64,3871017.0
Tangible Book Value,1315982355.54,1307274609.53,1232603535.08,1167256757.37
Invested Capital,1369865874.36,1394761098.11,1285967221.72,1174665106.14
Working Capital,1107777084.09,1196521804.75,1071006587.1,1027234953.77
Net Tangible Assets,1315982355.54,1307274609.53,1232603535.08,1167256757.37
Capital Lease Obligations,191441.36,6391210.63,15303667.14,703673.02
Common Stock Equity,1369865874.36,1360761098.11,1285967221.72,1174665106.14
Total Capitalization,1369865874.36,1394761098.11,1285967221.72,1174665106.14
Total Equity Gross Minority Interest,1378570839.82,1367302524.03,1288319174.25,1174665106.14
Minority Interest,8704965.46,6541425.92,2351952.53,0.0
Stockholders Equity,1369865874.36,1360761098.11,1285967221.72,1174665106.14
Treasury Stock,34636174.02,0.0,,
Retained Earnings,436292457.74,393116136.18,331102819.44,235498801.98
Additional Paid In Capital,785117685.56,785117685.56,785117685.56,825117685.56
Capital Stock,120000000.0,120000000.0,120000000.0,80000000.0
Common Stock,120000000.0,120000000.0,120000000.0,80000000.0
Total Liabilities Net Minority Interest,272573551.1,307893230.86,308729818.15,251562425.95
Total Non Current Liabilities Net Minority Interest,9556047.9,49458467.38,23829668.11,7887988.16
Non Current Deferred Revenue,9312478.71,9011815.19,8462608.66,7139776.1
Non Current Deferred Taxes Liabilities,52127.83,55441.56,63392.31,44539.04
Long Term Debt And Capital Lease Obligation,191441.36,40391210.63,15303667.14,703673.02
Long Term Capital Lease Obligation,191441.36,6391210.63,15303667.14,703673.02
Long Term Debt,0.0,34000000.0,0.0,
Current Liabilities,263017503.2,258434763.48,284900150.04,243674437.79
Other Current Liabilities,253135.05,426975.62,367720.91,703038.16
Current Debt And Capital Lease Obligation,7195190.57,12809386.49,8951407.5,3167343.98
Payables,248880795.17,236861205.01,264147281.55,226054899.95
Other Payable,48173542.23,40427172.86,48222364.56,40026587.51
Dividends Payable,0.0,0.0,,
Total Tax Payable,3365972.12,6161930.62,18869424.19,10684561.03
Accounts Payable,197341280.82,190272101.53,197055492.8,175343751.41
Total Assets,1651144390.92,1675195754.89,1597048992.4,1426227532.09
Total Non Current Assets,280349803.63,220239186.66,241142255.26,155318140.53
Other Non Current Assets,1485636.0,3777201.67,2396100.53,2509819.29
Non Current Deferred Assets,10552768.08,11115881.97,13301072.86,10394506.79
Non Current Deferred Taxes Assets,4237297.45,3856094.03,5876442.69,3275901.62
Investmentin Financial Assets,,0.0,10000000.0,0.0
Available For Sale Securities,,,10000000.0,
Goodwill And Other Intangible Assets,53883518.82,53486488.58,53363686.64,7408348.77
Other Intangible Assets,53883518.82,53486488.58,53363686.64,7408348.77
Net PPE,210190583.28,148003520.41,156204952.54,131729564.06
Accumulated Depreciation,,-132171546.22,-118794769.45,-101200295.86
Gross PPE,210190583.28,280175066.63,274999721.99,232929859.92
Construction In Progress,66974075.9,9672959.71,3417472.3,5770887.85
Other Properties,143216507.38,30040883.13,37734746.22,16011472.09
Machinery Furniture Equipment,,165853004.98,159239284.66,136777813.2
Buildings And Improvements,,,,
Properties,,74608218.81,74608218.81,74369686.78
Current Assets,1370794587.29,1454956568.23,1355906737.14,1270909391.56
Other Current Assets,5129502.15,3296016.62,3731267.46,6217000.49
Prepaid Assets,2981716.71,3699948.34,4215143.38,7356542.74
Inventory,138837089.78,103858937.86,130173487.93,152275411.88
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Finished Goods,87116384.49,66116417.17,77524066.86,75061942.97
Work In Process,12698957.43,11771443.83,14538086.18,21346039.35
Raw Materials,39021747.86,25971076.86,38111334.89,55867429.56
Other Receivables,21323280.96,72164524.75,71152352.66,17368076.14
Accounts Receivable,238587420.22,209428596.74,215035725.07,209270661.78
Allowance For Doubtful Accounts Receivable,,-6618783.46,-6704260.59,-6553099.85
Gross Accounts Receivable,,216047380.2,221739985.66,215823761.63
Cash Cash Equivalents And Short Term Investments,963935577.47,1062508543.92,931598760.64,878421698.53
Other Short Term Investments,773151411.35,953323040.06,300604993.99,
Cash And Cash Equivalents,190784166.12,109185503.86,630993766.65,878421698.53
Cash Equivalents,1310368.33,16456657.27,9493680.0,14455700.0
Cash Financial,189473797.79,92728846.59,621500086.65,863965998.53
