,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,1304972254.0,1305401055.0,1307652222.0,1308481222.0
Share Issued,1304972254.0,1305401055.0,1307652222.0,1308481222.0
Total Debt,1547885271.01,1844880305.42,584555801.84,1759792273.88
Tangible Book Value,17616087184.74,16943416403.47,16239056030.94,14663686161.97
Invested Capital,20614250916.06,20235885795.96,17996595745.87,17226983703.72
Working Capital,16524670773.19,17074262332.04,14137816043.66,13652723175.36
Net Tangible Assets,17616087184.74,16943416403.47,16239056030.94,14663686161.97
Capital Lease Obligations,73095961.35,54518653.17,59312230.31,67836792.24
Common Stock Equity,19578170064.55,18894678966.32,17551552745.87,16086394906.96
Total Capitalization,19931583378.51,19532447997.0,17551552745.87,16092894906.96
Total Equity Gross Minority Interest,24998996848.81,25232256141.79,19899517406.63,18179139994.42
Minority Interest,5420826784.26,6337577175.47,2347964660.76,2092745087.46
Stockholders Equity,19578170064.55,18894678966.32,17551552745.87,16086394906.96
Treasury Stock,327413673.87,85280811.13,199614529.53,206491084.53
Retained Earnings,14919117230.0,13723562988.28,12465534634.63,11117799775.74
Additional Paid In Capital,2036662832.5,2306750691.5,2209961615.87,2202280232.64
Capital Stock,1304972254.0,1305401055.0,1307652222.0,1308481222.0
Common Stock,1304972254.0,1305401055.0,1307652222.0,1308481222.0
Total Liabilities Net Minority Interest,21656343032.78,19874338273.36,15860035916.32,15082587268.3
Total Non Current Liabilities Net Minority Interest,1204579198.98,1492616567.3,703705718.44,755445106.14
Other Non Current Liabilities,292785294.22,278818839.27,270258835.78,303398130.1
Tradeand Other Payables Non Current,117695281.13,127535593.87,169000439.43,154067758.39
Non Current Deferred Revenue,185273389.63,177597180.91,51691796.24,56725944.82
Non Current Deferred Taxes Liabilities,182315958.69,216377269.4,153442416.68,166916480.59
Long Term Debt And Capital Lease Obligation,426509275.31,692287683.85,59312230.31,74336792.24
Long Term Capital Lease Obligation,73095961.35,54518653.17,59312230.31,67836792.24
Long Term Debt,353413313.96,637769030.68,,6500000.0
Current Liabilities,20451763833.8,18381721706.06,15156330197.88,14327142162.16
Other Current Liabilities,182270507.31,1092772196.22,113021078.4,72998917.58
Current Debt And Capital Lease Obligation,1121375995.7,1152592621.57,525243571.53,1685455481.64
Current Debt,682667537.55,703437798.96,445043000.0,1134088796.76
Payables,18706587740.68,15736831806.92,13976357914.0,12205804485.32
Other Payable,4760151557.33,3538009760.08,4010003729.2,3088115955.25
Dividends Payable,,,,0.0
Total Tax Payable,347911972.71,216597405.19,304381852.08,191079700.4
Accounts Payable,13598524210.64,11982224641.65,9661972332.72,8926608829.67
Total Assets,46655339881.59,45106594415.15,35759553322.95,33261727262.72
Total Non Current Assets,9678905274.6,9650610377.05,6465407081.41,5281861925.2
Other Non Current Assets,41295439.21,146128977.52,171767750.82,126013632.13
Non Current Deferred Assets,59765419.3,46613760.33,27871617.97,29005095.85
Non Current Deferred Taxes Assets,947900422.74,1041943411.85,1002522631.57,1035303589.47
Investmentin Financial Assets,73095929.13,76029212.76,15955204.83,16612240.0
Available For Sale Securities,73095929.13,76029212.76,15955204.83,16612240.0
Long Term Equity Investment,711351909.22,782673033.19,1733344177.36,367253230.54
Investment Properties,852790809.51,709713258.4,737894741.0,661043144.4
Goodwill And Other Intangible Assets,1962082879.81,1951262562.85,1312496714.93,1422708744.99
Other Intangible Assets,1076650085.49,1065829768.53,781907528.0,892119558.06
Goodwill,885432794.32,885432794.32,530589186.93,530589186.93
Net PPE,5026499834.63,4896246160.15,1463554242.93,1623922247.82
Accumulated Depreciation,,-2213306474.26,-1666056265.02,-1850263131.69
Gross PPE,5026499834.63,7109552634.41,3129610507.95,3474185379.51
Construction In Progress,437503910.63,332261712.67,41109069.45,68289890.28
Other Properties,4588995924.0,370532112.35,1794170977.15,2038197949.96
Machinery Furniture Equipment,,3908362669.97,25989035.04,27766590.6
Buildings And Improvements,,,,
Properties,,2498396139.42,1268341426.31,1339930948.67
Current Assets,36976434606.99,35455984038.1,29294146241.54,27979865337.52
Other Current Assets,356659339.39,444779000.42,252681280.46,606094370.7
Prepaid Assets,95445442.93,81379861.63,72208302.83,107336014.49
Inventory,5646621877.5,5831227294.02,4189080004.94,5135301405.41
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,136704883.79,127594586.09,120663705.35,75717916.35
Finished Goods,2762020569.33,2769398740.29,1957774173.83,2305289739.83
Work In Process,151663490.02,96332295.72,21934150.2,20083314.86
Raw Materials,2596232934.36,2837901671.92,2088707975.56,2734210434.37
Other Receivables,9755433657.66,9671237587.0,9388419326.39,8150184460.94
Accounts Receivable,6144983620.87,4621589700.21,3492265582.54,4281999289.43
Allowance For Doubtful Accounts Receivable,,-154652428.03,-141220617.11,-147987975.06
Gross Accounts Receivable,,4776242128.24,3633486199.65,4429987264.49
Cash Cash Equivalents And Short Term Investments,14977290668.64,14805770594.82,11899491744.38,9698949796.55
Other Short Term Investments,12294093892.42,12534593663.86,8824511860.07,5643722232.91
Cash And Cash Equivalents,2683196776.22,2271176930.96,3074979884.31,4055227563.64
Cash Equivalents,720618962.22,685590512.34,124754012.64,238626954.41
Cash Financial,1962577814.0,1585586418.62,2950225871.67,3816600609.23
