,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,165348919.0,165348919.0,165348919.0,166317757.0
Share Issued,165348919.0,165348919.0,165348919.0,166317757.0
Total Debt,26802675.15,29586097.06,22783661.88,13920759.72
Tangible Book Value,1403678590.01,1350590993.64,1295469834.62,1261802125.86
Invested Capital,1491799226.57,1440570994.14,1377434504.2,1337525227.23
Working Capital,939435563.0,875321132.5,820235338.0,824480482.34
Net Tangible Assets,1403678590.01,1350590993.64,1295469834.62,1261802125.86
Capital Lease Obligations,5055033.12,6804096.11,1646867.11,2880368.91
Common Stock Equity,1471799226.57,1420570994.14,1357434504.2,1327525227.23
Total Capitalization,1471799226.57,1420570994.14,1357434504.2,1327525227.23
Total Equity Gross Minority Interest,1473777851.8,1422755885.11,1359800886.42,1327483914.63
Minority Interest,1978625.23,2184890.97,2366382.22,-41312.6
Stockholders Equity,1471799226.57,1420570994.14,1357434504.2,1327525227.23
Treasury Stock,,,,11913663.9
Retained Earnings,709054403.26,657826170.83,594689680.89,562475236.4
Additional Paid In Capital,492130521.6,492130521.6,492130521.6,505380515.02
Capital Stock,165348919.0,165348919.0,165348919.0,166317757.0
Common Stock,165348919.0,165348919.0,165348919.0,166317757.0
Total Liabilities Net Minority Interest,446252592.0,358215160.87,380173685.11,289798768.61
Total Non Current Liabilities Net Minority Interest,27681338.25,30841164.91,26555682.61,11574485.81
Other Non Current Liabilities,4577617.83,4803526.7,4980750.48,2974948.57
Non Current Deferred Revenue,16677437.09,17507989.97,18338542.85,5719168.33
Non Current Deferred Taxes Liabilities,1371250.21,1725552.13,1589522.17,
Long Term Debt And Capital Lease Obligation,5055033.12,6804096.11,1646867.11,2880368.91
Long Term Capital Lease Obligation,5055033.12,6804096.11,1646867.11,2880368.91
Current Liabilities,418571253.75,327373995.96,353618002.5,278224282.8
Other Current Liabilities,106276212.32,49035137.79,201328.75,1221668.49
Current Debt And Capital Lease Obligation,21747642.03,22782000.95,21136794.77,11040390.81
Current Debt,20000000.0,20000000.0,20000000.0,10000000.0
Payables,266246978.0,230082986.36,319250286.21,253847795.03
Other Payable,63829596.36,62693565.37,45422670.49,55611477.56
Dividends Payable,,,,1387404.69
Total Tax Payable,14694777.51,8399781.19,25196373.33,12246699.65
Accounts Payable,187722604.13,158989639.8,248631242.39,184602213.13
Total Assets,1920030443.8,1780971045.98,1739974571.53,1617282683.24
Total Non Current Assets,562023627.05,578275917.52,566121231.03,514577918.1
Other Non Current Assets,7307923.5,4700441.45,11953615.76,46524403.5
Non Current Deferred Assets,535383.82,,,
Non Current Deferred Taxes Assets,15019810.9,12342838.15,12406468.02,8420193.12
Investment Properties,42272938.88,42866115.7,42169393.69,
Goodwill And Other Intangible Assets,68120636.56,69980000.5,61964669.58,65723101.37
Other Intangible Assets,68120636.56,69980000.5,61964669.58,65723101.37
Net PPE,428766933.39,448386521.72,437627083.98,393910220.11
Accumulated Depreciation,,-171111040.84,-145735315.18,-125471849.21
Gross PPE,428766933.39,619497562.56,583362399.16,519382069.32
Construction In Progress,64913500.88,64426635.46,86217134.52,83718532.14
Other Properties,363853432.51,25001579.53,16965116.13,16625217.91
Machinery Furniture Equipment,,191228898.96,183690841.29,170699247.75
Buildings And Improvements,,,,
Properties,,338840448.61,296489307.22,248339071.52
Current Assets,1358006816.75,1202695128.46,1173853340.5,1102704765.14
Other Current Assets,4366496.77,492668.79,8612393.69,5712363.74
Prepaid Assets,5349204.35,5198805.14,7049456.92,4010517.79
Inventory,206679698.46,194471950.46,149586763.6,153802536.75
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,4942469.75,2099541.33,1419737.41,2349994.26
Finished Goods,81134744.71,77179145.37,38641942.26,41758859.85
Work In Process,73622218.15,56288674.49,51071051.42,54483272.51
Raw Materials,46980265.85,58904589.27,58454032.51,55210410.13
Other Receivables,235238119.03,233046312.71,279722899.68,180324665.53
Accounts Receivable,424188342.52,338681754.6,363254930.66,310839275.72
Allowance For Doubtful Accounts Receivable,,-52150219.53,-59808049.43,-49489042.21
Gross Accounts Receivable,,390831974.13,423062980.09,360328317.93
Cash Cash Equivalents And Short Term Investments,482184955.62,430803636.76,365626895.95,448015405.61
Other Short Term Investments,195308236.37,131245147.37,122115815.2,151750061.16
Cash And Cash Equivalents,286876719.25,299558489.39,243511080.75,296265344.45
Cash Equivalents,5162955.67,16922084.81,30801136.3,10153593.54
Cash Financial,281713763.58,282636404.58,212709944.45,286111750.91
