,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-1700541971.1,-5156355666.97,-4754174282.11,-2577317873.42
Repayment Of Debt,-10856843142.85,-13704612776.52,-6748216372.27,-3759907508.21
Issuance Of Debt,13731686695.68,12859214236.98,14006864781.67,6075195864.97
Capital Expenditure,-2858791026.2,-7823808926.29,-5257761880.77,-3995963251.24
End Cash Position,1733460483.14,2789034001.85,2972056126.01,1369299568.6
Beginning Cash Position,2789034001.85,2972056126.01,1369299568.6,2054915784.55
Effect Of Exchange Rate Changes,4819771.37,2725405.61,5687720.52,-1846294.98
Changes In Cash,-1060393290.08,-185747529.77,1597068836.89,-683769920.97
Financing Cash Flow,413672921.79,5136923222.64,6779107922.09,1613060031.03
Net Other Financing Charges,-550077064.55,6701350975.05,116337120.95,-314496426.0
Cash Dividends Paid,-1911093566.49,-719029212.87,-595877608.26,-387731899.73
Net Issuance Payments Of Debt,2874843552.83,-845398539.54,7258648409.4,2315288356.76
Net Long Term Debt Issuance,2874843552.83,-845398539.54,7258648409.4,2315288356.76
Long Term Debt Payments,-10856843142.85,-13704612776.52,-6748216372.27,-3759907508.21
Long Term Debt Issuance,13731686695.68,12859214236.98,14006864781.67,6075195864.97
Investing Cash Flow,-2632315266.97,-7990124011.73,-5685626683.86,-3715475329.82
Net Other Investing Changes,-45163817.42,-40991765.29,-150164555.53,-474586405.9
Net Investment Purchase And Sale,234183310.41,-153088224.0,-282782225.29,750331299.85
Sale Of Investment,1341632879.85,146911776.0,67217774.71,1810141818.23
Purchase Of Investment,-1107449569.44,-300000000.0,-350000000.0,-1059810518.38
Net Business Purchase And Sale,,,,
Purchase Of Business,,,,
Net PPE Purchase And Sale,-2821334759.96,-7796044022.44,-5252679903.04,-3991220223.77
Sale Of PPE,37456266.24,27764903.85,5081977.73,4743027.47
Purchase Of PPE,-2858791026.2,-7823808926.29,-5257761880.77,-3995963251.24
Capital Expenditure Reported,,,,
Operating Cash Flow,1158249055.1,2667453259.32,503587598.66,1418645377.82
Change In Working Capital,-798697376.33,-1995298182.69,-5168617098.58,-2518902510.31
Change In Other Current Assets,-481444595.21,-45757819.24,32931420.84,-9212499.73
Change In Payable,1110332472.51,1300453267.13,152648586.65,1487422225.9
Change In Inventory,-419334904.17,-723444795.06,-824963603.42,-535080982.13
Change In Receivables,-1008250349.46,-2526548835.52,-4529233502.65,-3462031254.35
Other Non Cash Items,388181383.05,333464815.52,278775390.31,226106565.25
Deferred Tax,,,,
Depreciation And Amortization,1795125939.03,1478912470.1,1065959190.59,796541826.19
Amortization Cash Flow,32270899.4,28503276.98,20775544.18,14814730.11
Depreciation,1762855039.63,1450409193.12,1045183646.41,781727096.08
Gain Loss On Investment Securities,-1412808.29,-16784148.14,-32487141.07,-27246607.36
Gain Loss On Sale Of PPE,576938.68,2635244.01,4869891.53,1303244.16
Net Income From Continuing Operations,-659897159.17,2650214402.56,4212134557.39,2886854037.15
Cash Flowsfromusedin Operating Activities Direct,1158249055.1,2667453259.32,503587598.66,1418645377.82
Taxes Refund Paid Direct,-404727161.53,-348197544.53,-619739875.95,-348227072.75
Classesof Cash Payments,-7356413499.64,-7889460466.89,-7487010234.73,-4722053493.43
Other Cash Paymentsfrom Operating Activities,-657895714.69,-537614835.46,-335070037.63,-224563789.71
Paymentson Behalfof Employees,-1458936664.56,-1163303301.0,-883089073.2,-653147819.25
Paymentsto Suppliersfor Goodsand Services,-5239581120.39,-6188542330.43,-6268851123.9,-3844341884.47
Classesof Cash Receiptsfrom Operating Activities,8919389716.27,10905111270.74,8610337709.34,6488925944.0
Other Cash Receiptsfrom Operating Activities,533881000.81,458750500.52,302014480.06,296201968.18
Receiptsfrom Customers,8385508715.46,10446360770.22,8308323229.28,6192723975.82
