,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Treasury Shares Number,,0.0,,
Ordinary Shares Number,1718468815.0,1716588694.0,1306836740.0,1301191585.0
Share Issued,1718468815.0,1716588694.0,1306836740.0,1301191585.0
Total Debt,2220919000.0,2121766000.0,1927684000.0,1608116000.0
Tangible Book Value,6157631000.0,6191577000.0,2935222000.0,2774856000.0
Invested Capital,8444965000.0,8400556000.0,4938806000.0,4460662000.0
Working Capital,4270265000.0,5597168000.0,1693309000.0,1310791000.0
Net Tangible Assets,6157631000.0,6191577000.0,2935222000.0,2774856000.0
Capital Lease Obligations,22980000.0,22205000.0,19348000.0,17813000.0
Common Stock Equity,6247026000.0,6300995000.0,3030470000.0,2870359000.0
Total Capitalization,8164261000.0,8207521000.0,4512050000.0,4265638000.0
Total Equity Gross Minority Interest,8906619000.0,8014544000.0,4135468000.0,3684547000.0
Minority Interest,2659593000.0,1713549000.0,1104998000.0,814188000.0
Stockholders Equity,6247026000.0,6300995000.0,3030470000.0,2870359000.0
Other Equity Interest,,,13346000.0,
Fixed Assets Revaluation Reserve,,,99257000.0,
Retained Earnings,,,103493000.0,
Capital Stock,4938457000.0,4933559000.0,1994462000.0,1986152000.0
Common Stock,4938457000.0,4933559000.0,1994462000.0,1986152000.0
Total Liabilities Net Minority Interest,3508489000.0,2928876000.0,2919908000.0,2517552000.0
Total Non Current Liabilities Net Minority Interest,1946251000.0,1956489000.0,1537492000.0,1437151000.0
Non Current Pension And Other Postretirement Benefit Plans,,1966000.0,0.0,
Non Current Deferred Taxes Liabilities,10948000.0,30834000.0,41268000.0,25735000.0
Long Term Debt And Capital Lease Obligation,1935303000.0,1925655000.0,1496224000.0,1411416000.0
Long Term Capital Lease Obligation,18068000.0,19129000.0,14644000.0,16137000.0
Long Term Debt,1917235000.0,1906526000.0,1481580000.0,1395279000.0
Current Liabilities,1562238000.0,972387000.0,1382416000.0,1080401000.0
Current Debt And Capital Lease Obligation,285616000.0,196111000.0,431460000.0,196700000.0
Current Capital Lease Obligation,4912000.0,3076000.0,4704000.0,1676000.0
Current Debt,280704000.0,193035000.0,426756000.0,195024000.0
Payables,1111428000.0,654714000.0,720654000.0,634411000.0
Other Payable,781941000.0,357809000.0,407479000.0,385483000.0
Dividends Payable,,,,
Total Tax Payable,31115000.0,61495000.0,76176000.0,54543000.0
Accounts Payable,298372000.0,235410000.0,236999000.0,194385000.0
Total Assets,12415108000.0,10943420000.0,7055376000.0,6202099000.0
Total Non Current Assets,6582605000.0,4373865000.0,3979651000.0,3810907000.0
Non Current Prepaid Assets,21008000.0,149953000.0,7742000.0,15573000.0
Non Current Deferred Taxes Assets,,0.0,14066000.0,3479000.0
Investmentin Financial Assets,289311000.0,270506000.0,178632000.0,257788000.0
Available For Sale Securities,289311000.0,270506000.0,178632000.0,257788000.0
Long Term Equity Investment,139799000.0,139099000.0,130721000.0,122040000.0
Investmentsin Associatesat Cost,139799000.0,139099000.0,130721000.0,122040000.0
Investment Properties,164153000.0,166643000.0,169363000.0,184883000.0
Goodwill And Other Intangible Assets,89395000.0,109418000.0,95248000.0,95503000.0
Other Intangible Assets,89395000.0,109418000.0,95248000.0,95503000.0
Net PPE,5878939000.0,3538246000.0,3383879000.0,3131641000.0
Accumulated Depreciation,-5330000000.0,-4879396000.0,-4473372000.0,-4439884000.0
Gross PPE,11208939000.0,8417642000.0,7857251000.0,7571525000.0
Construction In Progress,1890771000.0,765367000.0,703329000.0,252902000.0
Other Properties,,3597837000.0,3446141000.0,3191832000.0
Machinery Furniture Equipment,8424057000.0,7206190000.0,6691544000.0,6818845000.0
Buildings And Improvements,894111000.0,446085000.0,462378000.0,499778000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,5832503000.0,6569555000.0,3075725000.0,2391192000.0
Other Current Assets,,,,
Restricted Cash,31624000.0,32088000.0,1042000.0,2248000.0
Prepaid Assets,12361000.0,11393000.0,4009000.0,13707000.0
Inventory,688965000.0,628577000.0,712783000.0,547409000.0
Inventories Adjustments Allowances,-74676000.0,-72843000.0,-28000000.0,-18497000.0
Other Inventories,,449749000.0,578060000.0,432917000.0
Finished Goods,292601000.0,290740000.0,305762000.0,240611000.0
Work In Process,214623000.0,149321000.0,179510000.0,139754000.0
Raw Materials,256417000.0,261359000.0,255511000.0,185541000.0
Other Receivables,98805000.0,89802000.0,100621000.0,57864000.0
Taxes Receivable,318690000.0,10796000.0,20687000.0,7206000.0
Accounts Receivable,222926000.0,211718000.0,227818000.0,152618000.0
Allowance For Doubtful Accounts Receivable,-2756000.0,-2696000.0,-1591000.0,-1721000.0
Gross Accounts Receivable,225682000.0,214414000.0,229409000.0,154339000.0
Cash Cash Equivalents And Short Term Investments,4459132000.0,5585181000.0,2008765000.0,1610140000.0
Cash And Cash Equivalents,4459132000.0,5585181000.0,2008765000.0,1610140000.0
Cash Equivalents,1709853000.0,946889000.0,1272235000.0,1230145000.0
Cash Financial,2749279000.0,4638292000.0,736530000.0,379995000.0
