,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,379121272.0,379408958.0,379315515.0,377651391.0
Share Issued,379121272.0,379408958.0,379315515.0,377651391.0
Net Debt,2443620076.06,2001639000.05,1010028076.81,54788038.36
Total Debt,2818068543.99,2314301534.77,1364021365.69,278126475.41
Tangible Book Value,2138411566.39,2162432205.14,2240673822.07,1902242083.9
Invested Capital,5424776945.75,4861275859.69,3744409715.63,2258794387.06
Working Capital,-1226312736.55,-1029104136.51,-132056495.49,6175252.83
Net Tangible Assets,2138411566.39,2162432205.14,2240673822.07,1902242083.9
Capital Lease Obligations,1227183.48,717295.24,1780655.41,970488.01
Common Stock Equity,2848674774.58,2640753080.65,2509405825.25,2036740521.65
Total Capitalization,4298611730.42,3916788209.78,3553001576.71,2097140521.65
Total Equity Gross Minority Interest,2850566599.64,2641912886.72,2510369709.78,2038172594.14
Minority Interest,1891825.06,1159806.07,963884.53,1432072.49
Stockholders Equity,2848674774.58,2640753080.65,2509405825.25,2036740521.65
Other Equity Interest,184806581.74,188081547.55,188175870.71,
Treasury Stock,25778318.49,50084353.15,60717948.99,62297698.68
Retained Earnings,1428391000.73,1250035989.38,1151331003.55,931485116.48
Additional Paid In Capital,691746369.7,701966223.21,806649221.24,784437238.51
Capital Stock,379121272.0,379408958.0,270939654.0,269750994.0
Common Stock,379121272.0,379408958.0,270939654.0,269750994.0
Total Liabilities Net Minority Interest,4286468862.35,4101976463.89,2843625914.9,1467686401.28
Total Non Current Liabilities Net Minority Interest,1535370814.49,1337223115.2,1102629234.93,109971546.26
Other Non Current Liabilities,216572.55,936759.16,1300200.77,
Non Current Deferred Revenue,35759619.04,10070037.99,11922220.12,10761604.17
Non Current Deferred Taxes Liabilities,48230483.58,49463893.68,44030407.17,37839454.08
Long Term Debt And Capital Lease Obligation,1451164139.32,1276752424.37,1045376406.87,61370488.01
Long Term Capital Lease Obligation,1227183.48,717295.24,1780655.41,970488.01
Long Term Debt,1449936955.84,1276035129.13,1043595751.46,60400000.0
Current Liabilities,2751098047.86,2764753348.69,1740996679.97,1357714855.02
Other Current Liabilities,364520912.88,403758161.39,314069740.06,245723921.37
Current Debt And Capital Lease Obligation,1366904404.67,1037549110.4,318644958.82,216755987.4
Current Debt,1126165215.33,944487649.91,191408138.92,161653865.41
Payables,956001175.75,1268335675.93,1047241045.57,857755404.17
Other Payable,175945426.47,259088754.94,244454836.49,171018147.95
Total Tax Payable,31299415.16,36004146.51,38922960.96,45530974.75
Accounts Payable,748756334.12,973242774.48,763863248.12,641206281.47
Total Assets,7137035461.99,6743889350.61,5353995624.68,3505858995.42
Total Non Current Assets,5612250150.68,5008240138.43,3745055440.2,2141968887.57
Other Non Current Assets,82183437.88,85398327.56,136333776.37,183128523.65
Non Current Deferred Assets,15029054.42,22223231.03,3965734.04,2003426.03
Non Current Deferred Taxes Assets,42321668.0,24628845.2,18516677.25,12950625.36
Investmentin Financial Assets,32549444.37,28448167.02,16500000.0,6000000.0
Available For Sale Securities,32549444.37,28448167.02,16500000.0,6000000.0
Goodwill And Other Intangible Assets,710263208.19,478320875.51,268732003.18,134498437.75
Other Intangible Assets,578518656.44,346576323.76,136987451.43,134498437.75
Goodwill,131744551.75,131744551.75,131744551.75,
Net PPE,4728878337.82,4368170692.11,3301007249.36,1803387874.78
Accumulated Depreciation,,-1063124066.51,-825252754.48,-637794485.35
Gross PPE,4728878337.82,5431294758.62,4126260003.84,2441182360.13
Construction In Progress,1488313329.35,1317556264.45,1490051334.02,620996951.33
Other Properties,3240565008.47,195214219.24,130274524.37,87449615.33
Machinery Furniture Equipment,,2498829876.41,1482089514.91,1012460376.75
Buildings And Improvements,,,,
Properties,,1419694398.52,1023844630.54,720275416.72
Current Assets,1524785311.31,1735649212.18,1608940184.48,1363890107.85
Other Current Assets,47679329.37,62643771.37,38040390.26,76617102.86
Prepaid Assets,27585403.71,30384362.39,46227949.71,56248342.67
Inventory,647541382.12,677768155.48,513268370.2,446070214.3
Inventories Adjustments Allowances,11950994.1,0.0,0.0,0.0
Other Inventories,7308490.54,,,
Finished Goods,260088286.46,324239756.56,261177405.7,269619909.85
Work In Process,68446050.61,61520653.91,23643417.91,13706546.66
Raw Materials,299747560.41,292007745.01,228447546.59,162743757.79
Other Receivables,312860862.58,378988399.86,440506532.61,308683354.89
Accounts Receivable,356636238.42,366980744.09,345921128.13,309005266.08
Allowance For Doubtful Accounts Receivable,,-21636058.82,-19492779.85,-16962072.04
Gross Accounts Receivable,,388616802.91,365413907.98,325967338.12
Cash Cash Equivalents And Short Term Investments,132482095.11,218883778.99,224975813.57,167265827.05
Other Short Term Investments,,,,
Cash And Cash Equivalents,132482095.11,218883778.99,224975813.57,167265827.05
Cash Equivalents,41548912.4,73020905.69,52369838.69,68339042.38
Cash Financial,90933182.71,145862873.3,172605974.88,98926784.67
